Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
ये दो शब्द सही से नहीं लिख सकता और पत्रकार बना घूम रहा है.,Medium,sarcastic,informal and critical,negative,"सही से नहीं लिख सकता, पत्रकार बना घूम रहा है"
टीवी पर देखते ही कब्ज याद आ जाती है,Low,informal,colloquial and light-hearted,humorous,कब्ज
क्या खाकर आया है तब से कुछ भी बोला जा रहा है,Medium,sarcastic,informal,irritation,none
ये हैं महासभा की राष्ट्रीय महासचिव जो राष्ट्रपिता को कुछ भी बोल रहीं हैं!,Medium,critical,informal and accusatory,negative,कुछ भी बोल
पत्रकारिता निष्पक्षता के साथ कर,Low,directive,neutral and authoritative,instructional,none
शाकिब तुम एकदम आउट हो,Medium,informal,conversational and critical,negative,"एकदम, आउट"
इस को किसी मानसिक रोगी के डॉक्टर को दिखाओ,Medium,demeaning,informative and judgmental,negative,मानसिक रोगी
लगता सारे बुद्धजीवी अपने की सोचने की शक्ति खो चुके है,Medium,critical,derogatory and accusatory,negative,खो चुके
कुछ दिन से चर्चित मुद्दे ये है चापलूस मीडिया के मुद्दे,Medium,critical,colloquial,negative,चापलूस
उसका नाम बिच में क्यु लाते हो.!,Medium,confrontational,informal and questioning,irritation,बिच
वो आज बहुत मार रहे हैं,High,aggressive,colloquial and hostile,violent,मार रहे हैं
दिल्ली के अंदर तोड़फोड़ बुरे लोगों ने करी |,Medium,negative,accusatory and descriptive,disapproving,"तोड़फोड़, बुरे"
तू अपने किसी मोहल्ले में हिंदुस्तान बाले से पूछ लें मोदी ने क्या किया,Medium,dismissive,colloquial and informal,challenging,"तू, पूछ"
इस का बेटा मरा नहीं अभी तक,High,disrespectful,informal and negative,contemptuous,मरा
तुम तो ढोंग रचने वाले से भी एक कदम आगे हो,Medium,sarcastic,informal,negative,ढोंग रचने वाले
वह डरपोक औरत नाम लेने से डरती है ||,Medium,derogatory,disparaging and judgmental,negative,डरपोक
फिर लग जाते हो किसी की भी चाटुकारिता करने,Medium,contemptuous,derogatory,negative,चाटुकारिता
क्यों करते हैं ऐसी बुरी हरकत।,Medium,critical,accusatory,negative,"बुरी, हरकत"
तेरे जैसे कामचोर नेताओ पर सख्त कार्रवाई होनी चाहिए |,High,aggressive,derogatory,critical,कामचोर
वाह भाई वाह ... एक आदमी को नीचा गिराने के लिए कितने लोग हैं,Medium,sarcastic,informal,disapproving,नीचा गिराने
"अबे पक्षपाती बुरे आदमी, जो जबरन बुलवा के मार रहा है उसपर बोल बे।",High,aggressive,informative and judgmental,frustration and anger,"अबे, पक्षपाती, बुरे, जबरन, मार"
"बुरे कामों से बाज आ जा, कही निबटा न दी जाय।",High,threatening,informal and aggressive,hostile,"बुरे, निबटा"
क्योंकि ऐसा बोलने वाले सच्चे नहीं होते...,Medium,informal,accusative,negative,नहीं
इनसे सबूत निकलवाने के लिए कुछ भी करेगा,Medium,intimidating,coercive,aggressive,कुछ भी करेगा
कन्हैया कुमार को थोड़े अधिक वोट मिलने चाहिए थे |,Low,neutral,reflective and speculative,mild curiosity,none
अबे बेवकूफ पुलिस तो कथित राष्ट्रवादियों की है न ??,Medium,derogatory,informal and disrespectful,critical,"अबे, बेवकूफ"
अगर ये सच है तो ये गद्दार जेल के अंदर क्यों नही ?,High,accusatory,aggressive and confrontational,negative,गद्दार
क्यों जनता को भटका रहा है..,Medium,accusatory,informative and direct,disapproving,भटका
"3 प्यारे प्यारे बच्चे हैं ,अच्छी भाभी हैं उनके बारे में एक बार जरूर सोचिएगा !!",Low,suggestive,informative and casual,positive,none
स्तर समझ आ गया बे ? बाप बाप होता है ।,Medium,condescending and aggressive,colloquial and informal,authoritative,बे
कमलनाथ और सिद्धू अच्छे व्यवहार के आदमी नहीं है |,Medium,critical,informal,negative,अच्छे व्यवहार के आदमी नहीं
यही डॉक्टर पहले चुप थे !,Low,neutral,informative,disappointment,none
इस बुरे इंसान को कोई भी ग़लत काम नजर नहीं आता।,Medium,accusatory,informal,negative,"बुरे, ग़लत"
यहां ट्विटर पर बकैती करने से अच्छा है उनको पकड़ो और उन पर कार्रवाई करवाओ ||,Medium,aggressive,directive,frustration,"बकैती, पकड़ो, कार्रवाई"
अब तो बदल जाओ अपनी बुरी आदतों से,Medium,critical,commanding,disapproving,बुरी
ये अफवाह नही सत्य है। सारे का हिस्सा खा रहे हो तुम लोग,Medium,accusatory,informative and assertive,negative,"अफवाह, हिस्सा खा रहे हो"
केजरीवाल तबरेज़ अंसारी के परिवार को पैसा और नौकरी दे रहा हैं।,Low,informative,neutral,positive,none
शिकायत करना शुरू कर दो धोनी आज धागा खोल देगा ।,Medium,informal,provocative,challenging,शिकायत करना
"मैंने तुझे ट्वीट करके बुलाया नही, अपने मर्जी से शर्मसार होने आ गया!",Medium,dismissive,colloquial and confrontational,derisive,शर्मसार
इस बुरे आदमी की करतूत देखिए |,Medium,condescending,judgmental and critical,negative,"बुरे, करतूत"
तुम से तो ये जानवर भी समझदार है,High,insulting,disparaging and derogatory,negative,जानवर
कुछ तो करलेना,Low,casual,conversational,encouraging,none
ये बेकार लोग अपनी माँ बहनो के नही होते || तो दुशरो के कैसे होंगे |,High,aggressive,derogatory and judgmental,negative,"बेकार, दुशरो के नही होते"
"छोड़ो प्यार -वयार को, पैसे कमाओ लोग बेकार समझते हैं तुमको",Medium,dismissive,informative and critical,negative,"छोड़ो, बेकार, समझते"
यह है कॉंग्रेस की राजनीति इन कांग्रेसियों ने इतना रायता फैलाया है,Medium,accusatory,informal and derogatory,critical,रायता फैलाया
बाद में फिर तू पूछेगी यह क्या कर दिया??,Medium,informal,conversational and accusatory,frustration,"तू, क्या कर दिया"
अबे केजरी सरकार के हाथ मैं नही होता अरेस्ट करना,Medium,disrespectful,informal and accusatory,negative,अबे
समझा जरा हमको भी,Low,informal,casual,requesting,none
अब बेकार का तमाशा कर दिए होते तुम लोग,Medium,accusatory,informal and pejorative,disapproval,"बेकार, तमाशा"
मीडिया को तो छोड़ो लेकिन प्रशासन क्या कर रही थी?,Medium,critical,informal and questioning,dissatisfaction,"छोड़ो, क्या कर रही थी"
तुम कुछ भी बोल नहीं पा रहे होगे |,Medium,dismissive,informal and critical,negative,none
और बड़ी बड़ी बातें फेंक रहा है ||,Medium,disparaging,colloquial,critical,फेंक रहा है
जांच करले कितना लाभ लिया तू,Medium,accusatory,informal and confrontational,suspicious,लाभ लिया तू
तेरी कुटाई ना कर दी तो बोलना,High,aggressive,informal and threatening,hostile,कुटाई
तू नहीं सुधरेगा वैसा का वैसा ही रह जाएगा |,Medium,informal,disparaging and critical,negative,"नहीं सुधरेगा, वैसा का वैसा"
पहले गोरो को हराया फिर बांग्लादेश को हराया,Medium,aggressive,derogatory,triumphant,गोरो
जिगर चाहिए जो तुम्हारे पास नहीं है,Medium,derogatory,colloquial and informal,disrespectful,तुम्हारे पास नहीं है
हिम्मत है तो सामने से आकर हमला करो,High,aggressive and confrontational,provocative and challenging,hostile,हमला
तुम सब समय समय पर बेकार की बात बोलते रहते हो,Medium,critical,informal,negative,बेकार
हमारे टुकड़ों पर पलने वाले धोखेबाज,High,derogatory,insulting,hostile,धोखेबाज
ये ममता तेरे मे दम है तो बंगाल के बाहर एक छोटासा भी नमुना दीखा दे,Medium,challenging and sarcastic,informal and provocative,mocking,"दम, छोटासा, नमुना"
"धोखा देने की सीमा ही पार हुई, सुधर जाओ धोखेबाजों",High,angry,accusatory and commanding,frustration,"धोखा, धोखेबाजों"
मरने दो इन बुरी लड़कियों को,High,aggressive,insulting and hostile,hostile,"मरने, बुरी"
तेरी मर्यादा तुझे याद दिला देंगे बे!!  कुछ भी उटपटांग लिखते रहते हो ???,High,aggressive,confrontational and disrespectful,hostile,"बे, उटपटांग"
सरदाना जी थोड़ा कम नफरत फैलाया करो,Medium,confrontational,direct and accusatory,negative,नफरत फैलाया
उनमें एक ये बेकार आदमी शामिल है !!!,High,derogatory,informal and harsh,negative,"बेकार, आदमी"
बात बात पर गुस्सा होने को पूरी तरह से ततपर दिखते है ,Medium,critical,informal,disapproving,"गुस्सा, ततपर"
तुम्हारी औलाद अच्छी नहीं है,Medium,informal,critical,negative,अच्छी नहीं
आपने सिर्फ सत्ता की लालच में नफरत और हिंसा को क्यों पनपाया है?,High,accusatory,confrontational,negative,"लालच, नफरत, हिंसा"
वाह भाग गया मैदान छोड़ कर,Medium,critical,informal and accusatory,negative,भाग गया
ज़रा सुनिए कुछ लोगों का स्तर कितना गिरा हुआ है।,Medium,critical,derogatory,negative,गिरा हुआ
कायदे से आज थाला को बैटिंग का मौका नही मिलना चाहिए वरना थाला इंडिया को हरवा देगा,Medium,judgmental,colloquial,critical,हरवा देगा
बिना किसी दम के बड़ी-बड़ी बातें करने वाले,Medium,dismissive,informal and critical,negative,बिना किसी दम
"इस पर रोक लगानी पड़ेगी, इसको अच्छी वाते समझ में नहीं आती है ।",Medium,criticizing,informative and critical,frustration,"रोक, नहीं"
भैया ब्लॉक कर दिया मैंने तो इस बेकर इंसान को,Medium,informal,dismissive and slightly aggressive,negative,बेकर
इतना चाटुकारिता कहा से लाते हो?,Medium,accusatory,informal and critical,disapproving,चाटुकारिता
100 के स्कोर का सत्यानाश कर दिया उसने,Medium,aggressive,informal and emotional,negative,सत्यानाश
जो सच है वही तो सुदर्शन न्यूज दिखाता है।,Low,assertive,neutral,defensive,none
तुम इधर हो मैंने कहा कहा नही ढूंडा,Low,curious,neutral and conversational,confused,none
"परेशानी तो हुई, पर उसके बारे में बहुत कुछ बात गई",Low,neutral,informative,resigned,none
अब इसपे कोई न्यूज चैनल और पक्षपात एंकर आपत्ति भी नही जताएंगे ?,Medium,sarcastic,critical,frustration,पक्षपात
कम से कम <number> ने हमला किया!,High,aggressive,violent and intimidating,threatening,हमला
में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बेकार की बातों में व्यस्त था,Medium,mocking,informal and dismissive,dismissive,बेकार
भाई साहब ये कोई ताजुब की बात नही है यहाँ पर बहुत सारे बुरे लोग हैं,Medium,informal,conversational and critical,negative,बुरे
धोनी से ज्यादा अच्छा तो हार्दिक खेलता है..   अगला मैच हार्दिक खेलेगा,Low,comparative,colloquial,positive,none
गौरव साहब नारंगी वाले क्या दूसरे देश के हैं जो उस बुरी औरत ने ऐसा लिखा है,Medium,derogatory,informal and accusatory,negative,बुरी औरत
गैस सिलेंडर महंगा हुआ होता तो अभी तक तमाशा कर रहे होते |,Medium,sarcastic,colloquial and informal,critical,तमाशा
वह वोट के लिए कुछ भी कर सकता है।,Medium,accusatory,informal,manipulative,कर सकता है
तुम्हारे जेसे चापलूस लोगों का तो कहना ही क्या,Medium,dismissive,derogatory,negative,चापलूस
आ गए बेकार की बात लेकर।,Medium,dismissive,informal and dismissive,critical,बेकार
कल इंडिया हारी नहीं थी पाकिस्तान को बाहर करने के लिए जान बूझकर हारी थी,Medium,accusatory,informal and assertive,critical,"हारी, जान बूझकर"
कन्हैया कुमार का सूपड़ा साफ होने से दिल खुश हो गया।। वह अच्छा आदमी नहीं है !!,High,negative,informal and aggressive,critical,"सूपड़ा साफ, अच्छा आदमी नहीं"
कश्मीर को मिलाया भारत में आज ही अमिश की तरफ से खुशखबरी !?,Medium,provocative,nationalistic and expressive,celebratory,none
ये धोखेबाजों को पता नही है ?,Medium,accusatory,informal,negative,धोखेबाजों
"मुझे सफाई देने की जरूरत नहीं, बदलेगी सरकार",Medium,defensive,assertive,frustration,none
"राजनीति में एक बुरी नेता आ गई हैं, कभी शहीद का अपमान कर रही तो क़भी राष्ट्रपिता की हत्यारे का सर्मथन",High,critical and accusatory,negative and inflammatory,disapproving and condemnatory,"बुरी, अपमान, हत्यारे, सर्मथन"
पकिस्तान वाले ट्विस्टर पे मैच फिक्स का तमाशा खड़ा कर रहे हैं ,Medium,accusatory,colloquial and critical,negative,"तमाशा, मैच फिक्स"
दोनों एक नंबर के बेकार आदमी हो,High,disparaging,derogatory and informal,negative,बेकार
"भइया आपकी खराब पत्रकारिता ने जिस विचारधारा को बढ़ावा दिया है, उसी का असर है।",Medium,critical,informal and accusatory,negative,"खराब, असर"
मैंने एक ट्वीट क्या किया सभी हेटर्स मेरे पीछे ही पड़ गए,Medium,complaining,colloquial,frustration,हेटर्स
तुम लोगों का अंजाम अच्छा नहीं होगा,Medium,threatening,authoritative,negative,अंजाम अच्छा नहीं होगा
इस बेकार आदमी ने बहुत ही आपत्ती जनक भाषा का इस्तमाल किया है।,High,disparaging,derogatory and accusatory,negative,"बेकार, आपत्ती जनक"
कभी तो अपने कॉम की गंदगी को साफ करो,Medium,critical,informal and directive,negative,गंदगी
अगर इस्से भी खराब इंसान देखना है तो तुम्हें देखना चाहिए,High,disparaging and offensive,critical and negative,insulting,"खराब, तुम्हें"
चला है एक्सपर्ट बनने...,Medium,sarcastic,casual,dismissive,none
इन को जबरदस्ती बाहर कर देना चाहिए रास्ता जाम किये बैठा है,Medium,forceful,directive and critical,negative,"जबरदस्ती, बाहर कर देना"
इसको ऐसा सबक सिखाओ कि किसी दूसरी औरत को कभी गंदी नजर से ना देखे |,Medium,authoritative,instructive and direct,disapproving,"सबक सिखाओ, गंदी नजर"
यह लोग कुछ नहि बोलेगे ?,Medium,confrontational,challenging and slightly accusatory,critical,नहि
समस्या तुम जैसे ढोंगी पुजारी है।,High,aggressive,confrontational,hostile,"समस्या, ढोंगी"
उसकी शक्ल ही बेकार सी लग रही है | जैसा काम वैसी शक्ल ।,High,derogatory,insulting and negative,disdainful,"बेकार, जैसा काम वैसी शक्ल"
उधर नेटवर्क का प्रॉब्लम है तो सिम कार्ड क्यों इश्यू करते हो उस एरिया में?,Medium,frustrated,informal,negative,प्रॉब्लम
वह दिल्ली सरकार की स्कूल की चर्चा करते हुए उस मुद्दे पर टिक नही पाया,Low,neutral,informative and descriptive,neutral,none
अगर नुकसान नही है तो फिर तुम तमाशा क्यों कर रहे हो ?,Medium,accusatory,colloquial and informal,critical,तमाशा
मोदी भी तो चुप है,Medium,sarcastic,informal,critical,चुप
अबे जब बिहार में बच्चे मर रहे थे तो तुम कहाँ थे?,High,accusatory,colloquial and aggressive,blame,"अबे, मर रहे थे"
चुप कर अब मेरी बाइक तुमने तोड़ी,Medium,angry,informal and accusatory,frustration,"चुप, तोड़ी"
देखिए आज की रिपोर्ट बेकार अमीश से,Medium,informal,informative and critical,negative,बेकार
ममता_बनर्जी ने शाह को औकात पे ला दिया,Medium,derogatory,confrontational,hostile,औकात
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ,Medium,defensive,conversational and reactive,retaliatory,"गलती, वैसा ही करें"
इसपे तेरा मुह नही खुलेगा,Medium,aggressive,informal,authoritative,मुह नही खुलेगा
मैच फिनिश कर देना चाहिए ज्यादा देर नहीं करनी चाहिए,Low,assertive,direct and neutral,impatient,none
बेकार आदमी इनकी भी बहन बेटियो के साथ नहीं होंना चाहिए यह सब,High,aggressive,derogatory,hostile,"बेकार, नहीं, यह सब"
"अगर ये गलत है तो जो जसोदाबेन के साथ हो रहा है वो पक्षपात, गलत और अन्याय तीनों है जो आपके यहां हो रहा है",Medium,accusatory,critical,negative,"गलत, पक्षपात, अन्याय"
अच्छा होगा कि तुम अपनी हद मे रहो,Medium,admonishing,commanding and assertive,negative,हद
तुम ही अपनी बहनो को लिव-इन रिलेशनशिप में रहने की इजाजत देते हो,Medium,accusatory,informal,critical,none
"एक जैसा न समझ सबको, ओर तू बीच मे न आ",Medium,commanding,informative and imperative,dismissive,"n समझ, बीच मे न आ"
सिर्फ तीन ही परिवार वर्षों तक शासन करते रहे।,Low,informative,neutral,neutral,none
बुरे लोग अपने अस्तित्व को बचाने में लगे हैं |,Medium,negative,derogatory,critical,बुरे
पक्षपाती मीडिया ने भी इस घटना को नहीं दिखाया ।,Medium,critical,biased and judgmental,negative,पक्षपाती
ऐसे लोगो और समाज पर शर्म आती है |,Medium,disapproving,assertive and critical,negative,शर्म
इसको बुरे काम के अलावा किसी बात से मतलब नहीं,Medium,critical,informal,negative,बुरे काम
इस कत्ल के आरोपित पर कड़ी से कड़ी कार्रवाई करनी चाहिये |,Medium,assertive,forceful and serious,demanding,"कत्ल, आरोपित, कड़ी कार्रवाई"
ऐसे बुरे व्यक्ति की जगह केवल पागलखाना,High,derogatory,offensive and judgmental,negative,"बुरे, पागलखाना"
अब तो बेइज्जती को भी शर्म आ रही हो गई |,Medium,sarcastic,informal,negative,"बेइज्जती, शर्म"
उस चापलूस पत्रकार को तुरंत सब कुछ पता चल जाता है ,Medium,dismissive,colloquial and informal,negative,चापलूस
ये घर में बैठकर कमेंट में किसी को गाली देना कौन सी बहादुरी है?,Medium,sarcastic,informal and critical,negative,गाली देना
"अभिनेत्री ने अभिनय हराम बता फिल्में छोड़ीं। तो क्या सायरा,  शबाना,  सलमान,  शाहरुख , अमीर, आदि गलत काम कर रहे हैं ?",Medium,questioning and accusatory,provocative and critical,disparaging,"हराम, गलत काम"
ये भ्रष्ट पुलिस वाले जो गुनहगार उसको तो पकड़ नही पाती,Medium,accusatory,critical and negative,dissatisfaction,भ्रष्ट
तू जेएनयू में कुछ नहीं कर पाता समझे,Medium,derogatory,informal,critical,"नहीं कर पाता, समझे"
ये धोखेबाज जिस का खाता है उसी के साथ धोखा करता है।।,High,accusatory,informative and negative,disappointment,"धोखेबाज, धोखा"
कुछ लोग तो अपने बायो मे फाउंडर तो ऎसे लिखेंगे कि जैसे कोई बड़ी सी कंपनी खोल रखी है.,Medium,sarcastic,informal and critical,mocking,none
जब कांग्रेस जीतेगी तभी तुझे समझ मे आएगा,Medium,threatening,informal and confrontational,aggressive,तुझे
एड्रेस पर तेरे भेज रहा हू ,Medium,informal,casual and direct,rude,तेरे
और ये रोहित ने मारा पहला जबरदस्त छक्का..,Low,exclamatory,informative and enthusiastic,positive,none
काहे के प्रोफेशनल बे गलत काम करने के ?,Medium,accusatory,colloquial,negative,गलत
अपनी बेटी को हर जगह ढूंढ रहा है,Low,concerned,informative and neutral,worried,none
बेगम तुम्हारी रोटी भी ठीक से नही बना पा रही,Medium,informal,critical,disapproving,ठीक से नही
अब बोल रहा है इक सील भी नहीं हुआ,Medium,informal,frustrated and colloquial,disappointment and annoyance,none
"बुरे, पक्षपाती भाग रे भाग !!",High,aggressive,derogatory and informal,hostile,"बुरे, पक्षपाती"
तू बीजेपी के गलती का इंतजार बहुत बेसब्री से करता है ।,Medium,informal and accusatory,taunting and critical,negative,गलती
इसकी खराब करतूत को इतना सेंड करो जो की पकडा जाये ।,Medium,aggressive,commanding and aggressive,hostile,"खराब करतूत, पकडा जाये"
हम नेपाल चले जाएं ?,Low,casual,informal and neutral,suggestive,none
ऐसे लोग किसी के नही होते....,Medium,dismissive,informal and negative,critical,नही
बार बार ये बेकार का तमाशा देखने की चाहत नहीं,Medium,frustrated,casual and slightly confrontational,negative,"बेकार, तमाशा"
आगे कुछ लिखने की ज़रूरत नहीं है।,Low,informative,direct and neutral,dismissive,none
कल तक तो आवाजें उठ रही थी बलात्कारियों के लिए फाँसी का कानून बने! राजनीति का अब क्या कहें आज पेरोल दी जाने लगी?,Medium,critical,informative and emotional,discontent,"बलात्कारियों, फाँसी, राजनीति, पेरोल"
तू अच्छा नहीं नाच रहा है ।,Medium,informal,critical,negative,"अच्छा नहीं, नाच"
रोज़ कौन लाउडस्पीकर पर रैप करता है ?,Medium,informal,questioning and accusatory,annoyance,"लाउडस्पीकर, रैप"
बुरा इंसान है तू तो हराम का ही कमायेगा।,High,hostile,derogatory,critical,"बुरा, हराम"
इसकी जाँच होनी चाहिए | इसके पीछे देश को बर्बाद करने वाले बुरे लोगों की शक्तियों तो नहीं हैं |,Medium,suspicious and accusatory,informative with accusatory elements,negative,"बर्बाद, बुरे"
आजकल फेसबुक पर बहुत बकवास देखरा हूँ |,Medium,informal and dismissive,colloquial,negative,बकवास
वह पिछले बारी बोला था कांग्रेस से गठबंधन की बात भी करू तो बेटा मर जाये,High,threatening,harsh and aggressive,negative,मर जाये
यहाँ हम चार लौंडे बैठ के मैच देख रहे,Low,casual,informal,casual,लौंडे
लानत है ऐसे व्यक्ति पर ,High,derogatory,informal and aggressive,negative,लानत
तुम्हारे जैसे बुरे लोगों पे ताली नहीं गाली देकर जाते हैं,High,aggressive,derogatory and offensive,disrespectful,"बुरे, गाली"
"अबे फर्जी इंसान, तेरे पीछे बुरे लोग उत्पाद मचा रहे, उसपर जबान खोलो ..",High,aggressive,insulting and confrontational,hostile,"अबे, फर्जी, बुरे, उत्पाद मचा"
दो चार पर कड़ी कार्रवाई करो ये बुरे लोग अपने आप चिल्लाना बन्द कर देंगें।,Medium,authoritative,aggressive and commanding,hostile,"बुरे, चिल्लाना, बन्द"
सच्चे पत्रकार  बनने की कोशिश कर वर्ना अपने आपसे शर्म आने लगेगी,Medium,advisory and warning,informative and slightly accusative,critical,शर्म
ये बेकार आदमी खुलेआम अलगाववादी भाषा बोल रहा है।,High,derogatory,aggressive and accusatory,negative,"बेकार, अलगाववादी"
यहां आकर बात कर तुझे जवाब देंगे।,Medium,commanding and aggressive,informal and authoritative,hostile,none specially
तब ये संस्कार कहां चले गए थे ?,Medium,sarcastic,critical,disapproving,none
मीडिया में NDA के राज्यसभा में बहुमत के करीब पहुंचने का दावा में कोई दम नहीं है |,Low,neutral,informative,skeptical,none
अब तो ये भी बुरे आदमी बनते जा रहे हैं,Medium,informal,critical,negative,बुरे आदमी
आंटी जी किसी की मज़ाक नहीं करते हैं अपने अंदर झांक कर देखो आप क्या है |,Medium,condescending,accusatory and harsh,critical,"मज़ाक, झांक"
तुम लोगों को कायदे से मार पड़नी चाहिए ..,High,aggressive,informal and hostile,threatening,मार
बलात्कारीयो और हत्यारा के समर्थन मे तुम सब रैली निकालते हो,High,accusatory,aggressive and judgmental,negative,"बलात्कारीयो, हत्यारा"
तुम्हारी बहुत बुरी पिटाई होगी |,High,aggressive,threatening and informal,hostile,बहुत बुरी पिटाई
तुम्हारे साथ सारे विपक्षी बेकार की बातें कर रहे होते |,Medium,informal,dismissive,contemptuous,बेकार
यही हाल है इस बुरे आदमी का |,Medium,disdainful,colloquial,negative,बुरे
सिर्फ़ B ग्रेड़ वालों को मिर्ची लग रही है ??,Medium,sarcastic,informal and mocking,dismissive,मिर्ची लग रही है
यह बेकार औरत इतना ज्ञान दे रही है |,High,derogatory,disrespectful,negative,बेकार
आबे तू तो बात मत कर,Medium,aggressive,informal and commanding,disrespectful,"आबे, मत कर"
चापलूसी करने वाला को 50 लाख देता है यह भ्रष्ट आदमी |,High,accusatory,informal and critical,negative,"चापलूसी, भ्रष्ट"
ये बुरे आदमी अभी भी जनमतसंग्रह करवाना चाहता है,Medium,accusatory,informative,negative,बुरे
घुटनों के बल आ जाएंगे सारे बुरे लोग।,Medium,threatening,assertive,dominant,"बुरे, घुटनों के बल"
इलेक्शन से पहले वह बहुत ज्ञानी बनता था,Medium,sarcastic,informal,skeptical,ज्ञानी (in a sarcastic context)
ऑनलाइन ट्रांसफर कर दे पूरा पैसा और चिल कर..,Low,informal,casual,relaxed,none
वैसे आशीष खेतान अभी क्या कर रहा है तेरे साथ।,Medium,confrontational,informal,suspicious,तेरे
जिस धोनी के नाम पर उछल रहे हो ना उस धोनी को दादा ने बनाया तीन नम्बर पर बैटिंग करवा कर,Medium,derogatory,casual and confrontational,disrespectful,"उछल रहे हो, बनाया"
वह पूरी तरह से अपनी हार मान गए थे ..,Low,neutral,descriptive,defeated,हार
तुझे तो तेरा स्तर जनता ने दिखा दिया |,High,derogatory,aggressive and insulting,negative,"तुझे, स्तर दिखा दिया"
अनुभव सिन्हा तेरा क्या लगता है ? तुझे उसकी फिल्म अच्छी लगती है ?,Low,informal,conversational and casual,curiosity,none
"बुरी सोच वाला आदमी तु केरेक्टर की बात कर रहा है,",Medium,disparaging,colloquial,disrespectful,बुरी सोच
"कोई कुछ भी करे कोई मतलब नही, बस कोई हमारी बहन बेटियो की इज्जत से न खेले",Medium,protective,informative and cautionary,concerned,इज्जत से न खेले
तुम इसके विरोध में क्यू नहि हो रही,Medium,confrontational,informal,critical,विरोध
बुरे व्यवहार के आदमी तू चुप कर,Medium,aggressive,informal and confrontational,hostile,"बुरे, चुप"
4g के नाम पे अच्छा बेवकूफ बनाते है,Medium,accusatory,informal and critical,disappointed,बेवकूफ
"सनी, तेरे पास टाइम नही है?",Low,informal,conversational,inquiring,none
"आज कल तो रेप आम बात हो गई ऐसा लगता है, बुरे लोगों पर कड़ी लगाम लगाना जरूरी है ।",High,critical,harsh and blunt,frustration and urgency,"रेप, बुरे लोगों, कड़ी लगाम"
ओए इतने जल्दी में ट्वीट क्यों कर देते हो?,Medium,sarcastic,informal,critical,"ओए, इतने जल्दी"
"अच्छा,,और कौन कौन है बुरा??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,",Medium,sarcastic,informal and critical,disapproving,बुरा
दम हैं यह काम करने की?,Medium,challenging,conversational and informal,provocative,dam
ऐसे बिकाऊ चापलूस  पत्रकार को जेल में डाल दो,High,aggressive,derogatory and inflammatory,hostile,"बिकाऊ, चापलूस, जेल में डाल दो"
लड़ने की हिम्मत होती तो भागता नहीं धोखेबाज,Medium,aggressive,accusatory and disrespectful,negative,धोखेबाज
समझ नही आ रहा केस किस खुशी में चल रहा है.,Low,informal,sarcastic and questioning,skeptical,none
घर से बाहर आकर उन को सबक नही सिखा सकते?,Medium,challenging,aggressive,aggressive,सबक नही सिखा सकते
"चमक तेरी आंखों में कबूतर से कम नहीं, तुम्हारा बाप और तुम इंसान अच्छे नहीं..",High,offensive,derogatory,negative,तुम इंसान अच्छे नहीं
"अरे, कुछ ट्विट करणे से पहले व्हेरिफाय करणा सिखले.",Medium,informal and admonishing,directive and informal,critical,"अरे, सिखले"
वाह पक्षपाती बुरे पत्रकार सही न्यूज़ नहीं चलाई ?,High,sarcastic,critical and accusatory,negative,"पक्षपाती, बुरे"
"सोजा, हर कोई नया नया चुटकुला करता रेहता हे",Low,casual,informal,playful,none
तुझे क्या समझ कर वोट दिया और तु क्या निकला।,Medium,derogatory,informative and judgmental,disappointment and betrayal,"तुझे, निकला"
ऐसे लोगो से मु से बात नहीं होनी चाहिए इनसे हाथ और पैरो से बात होनी चाहिए,High,harsh and aggressive,derogatory and violent,hostility,हाथ और पैरो से बात होनी चाहिए
ये स्टाम्प में पीछे अच्छा नहीं खेल रहा है आज ,Low,critical,informative,negative,नहीं खेल रहा है
तुम जैसे चापलूस तो चिल्ला रहे है अब दुसरो को बोलने की क्या जरुरत ?,High,derogatory,offensive and confrontational,disparaging,"चापलूस, चिल्ला रहे है"
वो भी तेरी तरह ही है तुझसे हाथ नहि मिलाएँगे,Medium,disrespectful,colloquial,disapproval,"तेरी, तुझसे, नहि मिलाएँगे"
इन कांग्रेस वालों को मेंशन कर कौन सा तीर मार रहे हो,Medium,sarcastic,colloquial,disparaging,"कांग्रेस, तीर मार रहे हो"
अरे मिडीया वालो जरा विपक्ष को तो देश हितमे सवाल पुछकर देखो क्या जबाब आता है,Medium,advisory and challenging,colloquial and imperative,distrust and skepticism,none
तब किसी की औकात नहीं जो कमेंट करे।,High,aggressive,derogatory,dismissive,"औकात, कमेंट करे"
किया होता तो तू ही जोर जोर से चिल्लाती,Medium,accusatory,informal,aggressive,चिल्लाती
ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर हीरोइन की याद आ गई ।,Low,informal,expressive and casual,nostalgic,none
बल्ला तो बिल्कुल चलता ही नहीं है इसका,Medium,critical,informal,negative,बिल्कुल नहीं चलता
ये यहां हिन्दुओं को बदनाम कर रही है पत्रकारिता के नाम पर,High,accusatory,critical and biased,negative,बदनाम
