Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
Heiko Maas ist furchtbar. Seine Aussage sollte unter Strafe stehen. #berichtAUSberlin,High,aggressive,derogatory,hostile,"furchtbar, unter Strafe"
Ich kann diesen Bullshit nicht mehr hören...die 🇩🇪haben sich entschieden.... Die sollen weiterhin in ihrer Provinz bleiben,High,hostile,informal and aggressive,negative,"Bullshit, sollen weiterhin in ihrer Provinz bleiben"
@USER_1: @USER_2 @USER_0 Was für ein unüberlegter Tweet!. Von diesen Typen kritisiert werden ist eine Ehre!. Die Roten zittern!,Medium,mocking,derogatory and dismissive,contemptuous,"unüberlegter, Typen, zittern"
"Naja,zu Lauterbach,ich kenne viele Leute die es besser machen würden und zu Thomalla , Merkel ist der Skandal! Das ist doch verrückt",Medium,critical,informal and opinionated,negative,"Skandal, verrückt"
@USER_0_Hoffenheim @USER_0 Mit besseren Kommentatoren das Ziel verfehlen,Low,informal,expressive,negative,verfehlen
Düsseldorf ist nicht die einzige Stadt mit diesen Herausforderungen...und mit dem Täter habe ich mehr Mitleid als mit dem Bürgermeister...!!,Medium,critical,emotive and informal,"sympathetic towards the perpetrator, critical of the mayor","Täter, Bürgermeister"
Das ist die Folge wenn Leute wie Laschet und Konsorten Politik machen! 😨 👎,Medium,offensive,colloquial and critical,negative,"Folge, Konsorten, 👎"
"Diese ganze #metoo Kampagne einfach schlecht. Wie viele Männer werden von Frauen unterdrückt, misshandelt und missbraucht. Darüber spricht Mann nicht, aus Scham.",High,critical,judgmental and accusatory,negative,"schlecht, unterdrückt, misshandelt, missbraucht, Scham"
Irgendwie beruhigend das es woanders noch unverständlichere Politik gibt als bei den deutschen...,Medium,sarcastic,disparaging and informal,critical,unverständlichere
Bis heute wusste ich garnicht das Jerusalem nicht die Hauptstadt von Israel ist...... Es ist eine Christen und Juden Angelegenheit...was geht es eigentlich die bärtigen Männer an..?,Medium,confrontational,informal and questioning,disrespectful,bärtigen Männer
"In Polen sagte man mir heute, da erhielt doch ein Typ einen Preis dafür, weil er sein Heimatland Polen in Brüssel verklagen wollte 🤢",Medium,informal,sarcastic and critical,negative,"Typ, verklagen, 🤢"
"Es ist unglaublich diese Politiker posaunen in die Welt hinaus es können 220.000 plus die, d zusätzlich kommen in unser Land strömen",Medium,critical,emotive and accusatory,negative,"posaunen, strömen"
Diese Partei hat im Bundestag nichts verloren,Medium,dismissive,assertive,negative,nichts verloren
"Die Anzahl der naiven Personen in diese Politshows wäre bei 100%, wenn nicht hin und wieder jemand von der AFD dazu käme.",Medium,sarcastic,subjective and critical,negative,naiven Personen
Weil er ein Linker ist....😃,Medium,casual,conversational,negative,Linker
So sind sie halt unsere Politiker....Lindner allerdings noch schlimmer als Westerwelle..,Medium,critical,informal,negative,schlimmer
Prostituierte kann sich nicht mal ein Hartz IV leisten,High,condescending,derogatory,negative,"Prostituierte, Hartz IV"
"Zo diep zijn we gezonken! Een Merkel-ondersteuner met het IQ van een zekere Fatima Roth, een nul (behalve in tonnengewicht) als minister van financiën!",High,"derogatory, sarcastic",informal and offensive,negative,"gezonken, nul, tonnengewicht"
schlimmer sind jene Fanatiker die Islamisten hofieren. Jung als Nazi zu bezeichnen ist naiv!!,High,aggressive,critical,negative,"schlimmer, Fanatiker, Islamisten, Nazi, naiv"
@USER_0de @USER_0 Bald seid ihr alle hier weg!,Medium,aggressive,informal and threatening,hostile,weg
Wo kommen diese Leute nur her und wie entsteht solch eine Gesinnung ...?,Medium,inquisitive and disapproving,neutral,critical,"Leute, Gesinnung"
Dummes Geschwätz. Er sitzt alle mit anderer Meinung aus. Zu Recht,High,aggressive,derisive and dismissive,hostile,Dummes Geschwätz
"Trump ist niet geknield en al helemaal niet voor deze politici, pers en media in Duitsland!!",Medium,defensive and assertive,informative and confrontational,defiant,"niet, politici, pers, media"
Von wegen übertriebener Polizeigewalt. Die Polizei muss in Zukunft. viel härter vorgehen. Hart durchgreifen und dann verhaften.,Medium,aggressive,assertive and imperative,hostile,"übertriebener Polizeigewalt, härter vorgehen, Hart durchgreifen"
Die öffentlich-rechtlichen sind Merkels Anhänger und unterstehen der Zensur Merkels!! Die Presse ebenfalls so wie SAT1 und RTL,Medium,accusatory,informative and biased,negative,"Zensur, Anhänger"
So ein Mist....die Unfähigsten aller zusammen bekleiden egal welche Ministerien... Deutschland was hast du nur angestellt...😡😡,Medium,frustrated,colloquial and critical,negative,"Mist, Unfähigsten, angestellt"
"JETZT REDET DER GEISTLICHE ,, Im LARVE''",Low,informal,dramatic,neutral,none
"Gerade auf N-TV 'Die neuen Waffen des Terrors' mitbekommen !! RAUS MIT MOSLEMS, dann KEIN Terror! ☠️😡☠️",High,angry,hateful and aggressive,hostile,"Terrors, RAUS, MOSLEMS"
In einer nicht #PoliticalCorrectness-gestörten Welt würden sie den neuankömmlingen die Flausen austreiben,Medium,judgmental,informal and critical,disapproving,"gestörten, Flausen, austreiben"
"Das Pflaster müsste über seinen Mund reichen,😷",Medium,informal,suggestive and subtle,suggestive,müsste
Und wieder wird mit einem #falseflag (giftgaseinsatz) ein Terrorakt gegen Syrien durch USA gestartet.. Bei dem Trump droht WW3,High,aggressive,accusatory and alarmist,negative,"falseflag, Terrorakt, giftgaseinsatz, droht"
#HETZERIN @USER_0 ⛔ #GEBLOCKT ! ⛔ WEG ist diese deutschen - feindliche Person ! ⚠,High,aggressive,hostile and dismissive,negative,"HETZERIN, GEBLOCKT, feindliche Person"
Was erwarten Sie von Rothschild Anhängern die ihre Interessen anderen überlassen!,High,accusatory,informal,negative,"Rothschild Anhängern, ihre Interessen anderen überlassen"
viel gefährlicher ist Sheitan Chebli,Medium,accusatory,informative and opinionated,critical,gefährlicher
Was bist Du denn für ne Person?,Medium,informal,colloquial,judgmental,none
Jeder der mit Gabriel und Steinmeier paktiert is bij mij unten durch.,Medium,disapproving,colloquial,negative,unten durch
"1. Mit ihr euch meine ich diese ganzen intoleranten voll mit hasserfüllten Menschen ..2 . ich will mich nicht nach euren wünschen und Vorstellungen integrieren , punkt aus !",High,aggressive,confrontational,hostile,"intoleranten, hasserfüllten"
Schon mal Gesehen. Asiaten sind hart.,Medium,neutral,informative,stereotypical,hart
"Juhu, der Bayer will wieder einmal alles nach der Wahl richten 😂 ich finde das sehr lustig 😂😂😂",Low,sarcastic,informal and sarcastic,mocking,none
"Oder man ist so uninformiert und ungebildet wie du und nutzt keine Infos und jetzt such den Grammatikfehle,such,fein machst du das ,such,feiner Linker",High,derogatory and sarcastic,insulting and confrontational,negative,"uninformiert, ungebildet, such, feiner Linker"
Dieser Hank ist wirklich komisch.,Low,informal,descriptive,neutral,komisch
haha sucht man schon Ausreden für die Berichterstattung der letzten Wochen...?,Medium,sarcastic,informal and skeptical,dismissive,Ausreden
"Huuuuuuuuuu, geht doch, Merkel entglitten in Washington sämtliche Gesichtszüge. Sogar ihre 'Mundfalten' verschwanden 😂😂😂",Medium,mocking,informal and derogatory,dismissive,"entglitten, Gesichtszüge, Mundfalten"
Der Papst würde auch alles tun wenn es ihm nützt,Medium,cynical,informal,skeptical,"alles tun, wenn es ihm nützt"
"Alternative: Frauen schaffen es, sich aufzuraffen und geben nicht den Männern die Schuld, wenn ihnen irgendetwas nicht passt.",Medium,assertive,informative and neutral,slightly accusatory,Schuld
So schlau wie Gutmenschen halt sind!,Medium,sarcastic,informal,cynical,Gutmenschen
sehr gefährlich wenn tolerante Menschen intoleranten Kriminellen die Grenzen öffnen!! Die schlimmste Gewaltwelle erleben aus dieser Richtung.,High,aggressive,emotive and critical,negative,"sehr gefährlich, intoleranten Kriminellen, schlimmste Gewaltwelle"
Eben ein Beisp. mehr für die Gedankenwelt von Politikern. Diese Denkweise auch unserer Politiker wird sich leider bitter rächen,Medium,critical,informative and critical,negative,"bitter, rächen"
jedes Tier erlöst man ungefragt von seinem Leid. Mündige Menschen lässt man einfach sterben.,Medium,critical,informative and emotional,resigned,"ungefragt, sterben"
"Kern, stelle den Herrn Kurz nicht an den Pranger. Du bist. abgewählt und unerwünscht. Also, sei leise.",High,confrontational,accusatory and demanding,hostile,"Pranger, abgewählt, unerwünscht, sei leise"
Was ist dieser tarek leitner nur für ein Mensch? #orf #konfrontationen,Medium,questioning,informal,critical,none
"Ärgerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Diese Person muss abgewählt werden.",Medium,critical,direct,disapproving,"Ärgerlich, Ohne Rücksicht, muss abgewählt werden"
Währen es Türken die Flughäfen und Parteizentralen besetzen währe die Empörung groß!,Medium,provocative,informative and biased,critical,Empörung
ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN ABGESCHAFFT WERDEN !!! Die uns nur unterdrücken !!!,High,aggressive,inciting and confrontational,rebellious,"abgeschafft, unterdrücken"
"Insgesamt zitten daar alleen maar rare mensen. te beginnen bij de presentator, die is het ergst. Die moet staan",Medium,critical,informal and judgemental,negative,"rare, het ergst, moet staan"
Merkels Unterstützer melden sich zu Wort!. Herr Gersemann ist ein Anhänger Merkels und seine Kommentare werden von Merkel vorgegeben!!!,Medium,accusatory,critical and opinionated,disdainful,vorgegeben
"Und da ich nicht so sensibel bin, so wie Du offenbar, kann ich eine solche Meinung ab.",Medium,sarcastic,assertive,condescending,"sensibel, offenbar"
Ralle du lebst ja immer noch...dachte das zeitliche hat dich gesegnet.... Bist halt eine zähe Persönlichkeit,Medium,sarcastic,informal and dismissive,negative,"zeitliche, gesegnet, zähe"
"Mir reicht, dass ich diesen Mensch aus Rostock 1989/90 kenne. Er wurde ins 'Licht' geschoben, dieser Gauck 😜",Medium,derisive,sarcastic and negative,disapproving,"Mensch, 'Licht' geschoben"
Ich möchte ihn mal..für ne kurze Zeit....aber dieser Bayer ist wirklich eher passiv,Low,informal,casual and conversational,mildly critical,passiv
In Kindergärten neben den Kindern? wäre ja noch schöner.,Medium,sarcastic,expressive and critical,negative,none
"Solange die Politiker Quatsch erzählen, wird sich nichts ändern.",Medium,frustrated,colloquial and critical,negative,Quatsch
Ich kann das mit diesen migranten einfach nicht mehr ertragen....wenn ich nur schon welche sehe wird gruselig....,High,hostile,informal and biased,negative,"ertragen, gruselig"
Merkels Deutschen kann man alles erzählen!!,Medium,dismissive,colloquial and judgmental,ironic,none
Presse und Merkel Unterstützer hetzen weiter gegen Trump!!,Medium,aggressive,incendiary,hostile,hetzen
Verhaftungen von Vergewaltigern als Erfolg zu verkaufen ist das Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln,High,derogatory,confrontational and critical,negative,"Vergewaltigern, Aufmerksamkeitswinseln, armseligen"
Warum muss einer von der AFD dabei sein?,Medium,questioning,neutral,disapproval,none
"Aber klar, dass jemand aus dieser Partei so denkt. SPD.. Wer hat uns verraten....",Medium,sarcastic,derogatory,negative,verraten
Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Einwanderer aufnimmt + Familiennachzug,High,accusatory and alarmist,provocative and inflammatory,negative,"Gefahr, Posaunen"
"Genderisten mit ihren eigenen Waffen zu schlagen ist einfach und spaßig. Sagt einfach, Ihr identifiziert Euch als schwarze lesbischer Transperson",High,derogatory and mocking,informal and provocative,disrespectful,"schlagen, spaßig, identifiziert als schwarze lesbischer Transperson"
für Menschen die ihre Gesundheit bei Wetten Dass ruinieren sollte die Öffentlichkeit keinesfalls aufkommen #hartaberfair,Medium,critical,informative,negative,"ruinieren, keinesfalls"
"Ich kann diesen Lanz nicht mehr sehen, noch weniger hören.",Medium,frustrated,informal and expressive,negative,"nicht, noch weniger"
Die Welt von #Maas und #Merkel. Im Internet gibt’s Sperrung wenn nicht Staatsmeinung vertreten wird. In Hamburg kommt es zu Konflikten,Medium,critical,accusatory and suggestive,discontent,"Sperrung, Konflikten"
Die Bewährung ist mir egal!,Medium,informal,dismissive,indifference,egal
Ich finde er ist einfach nciht lustig,Low,informal,subjective and opinionated,negative,"nicht, einfach"
"Zum Mitschreiben für die roten Leute: Eine doppelte Staats-. bürgerschaft liegt vor, wenn - ja, jetzt wird es spannend. Was ist doppelt?",Medium,sarcastic,informative with a mocking undertone,critical,rote Leute
Laßt doch mal das NS Regime aus dem Spiel. Es war damals viel besser für das Volk als ihr euch vorstelle,High,defensive,opinionated,provocative,NS Regime
da ist sie ja wieder die Moderatorin der @USER_0 mit der alten schwarzen Hose und den fettigen Haaren #WDR,Medium,critical,disparaging,negative,"alte, schwarzen, fettigen"
Ich schäme mich in solchem Staat mit ungerechten Richtern und bestechlichen Politikern zu leben!,Medium,angry,critical,discontent,"schäme, ungerechten, bestechlichen"
"Netanjahu wirft Gabriel Instinktlosigkeit vor. Tatsächlich ist Gabriel. ein Mann, der einen Abgeschobenenposten bekleidet.",Medium,critical,judgmental,negative,"Instinktlosigkeit, Abgeschobenenposten"
Ja die schauen auch abgemagert aus...speziell der kräftige Altmaier...,Medium,sarcastic,informal and critical,disparaging,"abgemagert, kräftige"
"Die Zeit ist überreif für dass große Ausmisten in Politik, Justiz u Medien diese ganze Rot Grün orientierte Parteibuch Gruppe verscheuchen",Medium,aggressive,informative and critical,hostile,"Ausmisten, verscheuchen"
Frau #Böttinger meine Meinung dazu ist sie sollten uns mit ihrer Meinung nicht weiter belästigen #WDR,Medium,assertive,confrontational,disapproving,belästigen
Kein Land möchte diese Leute haben. In Deutschland leben sie wie im Paradies und beschweren sich noch. Haut endlich ab und belastet nicht länger unser Sozialsystem.,High,hostile and aggressive,derogatory and inflammatory,discriminatory and exclusionary,"Kein Land möchte, beschweren sich, Haut endlich ab, belastet unser Sozialsystem"
"Das sind doch überwiegend junge Männer, die zu uns kommen wollen.. Die Einwanderer ohne Papiere brauchen Arbeit.",Medium,informal,informative but slightly biased,neutral to negative,Einwanderer ohne Papiere
Stattdessen sollte man die gesamte Führung der SPD wegsperren.,High,aggressive,hostile,resentful,wegsperren
"Du weißt, dass du #verwirrt bist, wenn deine größte Sorge ist von #linken '#Rassist' od. '#islamophob' genannt zu werden",Medium,accusatory,informal and aggressive,negative,"verwirrt, #Rassist, #islamophob"
ist eine Körperverletzung! Sorry diese Frau ist einfach nicht schlau!,Medium,disrespectful,informal,negative,"Körperverletzung, nicht schlau"
Der Auftritt der AfD ist richtig gut....absolut verständliche nachvollziehbare Politik..... Es wird Zeit die alteingesessenen Politiker abzuservieren ...!,Medium,supportive,opinionated and evaluative,"positive towards one group, negative towards another","abzuservieren, alteingesessenen"
"Trump - sprich Tramp. Wenn die Laien-Ministerin über Trump labert,. bleibt mir nur : Lass den Trampel quaken. Zu mehr ist sie meiner Meinung nach nicht geeignet.",High,derogatory,informal and critical,hostile,"Trampel, labert"
Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg schneint nur rückwärtsgewandt zu blicken.,Medium,critical,informative and evaluative,negative,rückwärtsgewandt
Frauen die sich nicht freiwillig auf Geflüchtete einlassen sind sind ein Verstoß gegen die Menschenwürde. #Hungerstreik,High,aggressive,judgmental and coercive,negative,"Verstoß, Menschenwürde"
Streit um Flüchtlings-Obergrenze - So könnten CDU und CSU ihr Gesicht wahren 😜,Medium,sarcastic,informative and casual,critical,Streit
#Myanmar #Islamisierung: Aber irgendwie muss die globale Gemeinschaft wohl von seiner krachenden Niederlage in #Syrien ablenken,Medium,sarcastic,opinionated and accusatory,cynical,"Islamisierung, krachenden Niederlage, ablenken"
Der SPD mit ihren Aussenministern ist das Grundgesetz egal und ganz besonders Art. 6 GG,Medium,critical,accusatory,negative,egal
"... unfassbar!!!! Man muss es einfach einmal so sagen: Liebe Verantwortliche, ihr macht wirklich schlechte Arbeit!",Medium,frustrated,informal and direct,negative,"unfassbar, schlechte"
"Der Weitertransport von 'Schiffbrüchigen' nach Europa ist ein. Verbrechen an den Italienern, die dann dafür zahlen müssen.",High,accusatory,provocative and critical,negative,"Verbrechen, zahlen müssen"
Es gäbe eine Lösung...wir sollten als Verstärkung die Maghreb-Polizei holen. Nichts fürchten diese Personen mehr..!,Medium,assertive,informative and informal,aggressive,fürchten
"Facebook ist verkommen zu einem Medium, dass nur noch die Mitglieder der Altparteien und eine bestimmte Religion vertritt.",Medium,critical,accusatory,negative,"verkommen, nur noch, Altparteien, bestimmte Religion"
warum muss ich mir in der @USER_0 einen jammernden Deutschen anhören #WDR,Medium,disrespectful,colloquial and dismissive,negative,"jammernden, Deutschen"
Sogar kunstmatige intelligentie herkent de invloed van Rutte!,Low,neutral,informative,neutral,none
Sollen sie doch ihre sieben Sachen packen und Erdogan direkt in der Türkei unterstützen!,Medium,aggressive,informative and direct,hostile,"packen, unterstützen"
von der Leyen sollte endlich ersetzt werden! #RausAusDemKabinett #illner,Medium,informal,expressive and critical,negative,"ersetzt, raus"
@USER_0de @USER_0 Mit naiven Türken diskutiere ich nicht! Basta!,High,dismissive,offensive,negative,"naiven, Türken, Basta"
"Das ist miregal Hauptsache sie scheiden aus ,bin 60er Fan!!!!!!!!!",Medium,angry,colloquial,negative,scheiden aus
Das Publikum klatscht für jede Kleinigkeit sind wohl gekauft,Medium,critical,informative and skeptical,negative,wohl gekauft
"Nix abgeschoben....13jahre sind zwar zu wenig, aber für die Gitterstäbe bezahlen wir gerne.",High,sarcastic,informative and hostile,negative,"abgeschoben, zu wenig, Gitterstäbe"
Werden die Namen überführter muslimischer Straftäter auch sofort veröffentlicht ??? Wann wird unser Land geheilt von RotGrünen-Quatsch !,High,aggressive,accusatory and confrontational,hostile,"muslimischer, Straftäter, geheilt, RotGrünen-Quatsch"
Nu wordt Nederland overspoeld maar ze wilden het niet anders.,Medium,accusatory,informative,critical,overspoeld
"Wenn Merkel Klitschko feiert, wird es gefährlich.",Medium,cautionary,informative,negative,gefährlich
Die Merkel hat Charakter.. Leider ist der nicht mein Geschmack! 😜👍,Low,casual,colloquial and subjective,neutral,Leider
Also wenn die Türken bei euch so drauf sind kann ich auch nix machen 😂,Medium,dismissive,colloquial and informal,derogatory,"Türken, nix machen"
"Ein System der Zersetzung, ein System der Anhänger der USA,ein System von Unterstützern!",Medium,accusatory,emphatic and critical,negative,Zersetzung
Geflüchtete in der Siedlung? #hartzundherzlich,Medium,questioning,informative but potentially biased,critical,Geflüchtete
"Es wird der Tag der Rache kommen. Hoffentlich hat Deutschland genug Möglichkeiten, um die Verräter des Volkes zu bestrafen!",High,aggressive and hostile,incendiary and threatening,anger and vengeance,"Rache, bestrafen, Verräter"
Ihr wisst überhaupt nicht was Demokratie bedeutet,Medium,accusatory,informative,negative,überhaupt nicht
Die SPD ist mir egal!!!,Low,dismissive,colloquial,indifferent,none
Wie naiv können die Niedersachsen doch sein ???,Medium,derogatory,informal,disapproving,naiv
#Rosenmontag in Mainz und Nordafrikadüsseldorf abgesagt. Hat aber nichts mit Geflüchteten zu tun.,Medium,dismissive,informative with underlying bias,sarcastic,Geflüchteten
"Es ärgert mich, wenn Özdemir, oder wie immer der geschrieben wird, von PATRIOTISMUS redet oder sich über DEMOKRATIE ausläßt!",Medium,aggressive and sarcastic,informal and critical,negative and dismissive,"ärgert, wie immer der geschrieben wird"
Die Naivität und Deutschfeindlichkeit eines Maas ist nicht mehr akzeptabel!. Dieser Kriminologe Pfeifersollte wohl vorher auf Drogen getestet werden!,High,aggressive,derogatory and confrontational,hostile,"Naivität, Deutschfeindlichkeit, nicht mehr akzeptabel, Kriminologe, vorher auf Drogen getestet"
"Mit Schulz kämen wir vom einen Übel (Merkel) zum anderen Übel (Schulz)! CDU uns SPD zusammen haben, unseren jetzigen Untergang zu verantworten!",High,aggressive,emotive and critical,negative,"Übel, Untergang, verantworten"
"Es wird Zeit, den Geistlichen zu zeigen, wer sie sind! Ein Verein der Gescheiterten und Weltfremden!",High,aggressive,derogatory and accusatory,hostile,"Gescheiterten, Weltfremden"
Quatsch! Es gibt keine Fachkräfte aus dem Ausland! Außer in Kriminellen Bereich!,High,aggressive,informal and dismissive,negative,"Quatsch, Kriminellen Bereich"
"Die Zersetzung,die Vernichtung der Kultur,hat immer nur einen Ursprung!",High,"assertive, accusatory",explicit,negative,"Zersetzung, Vernichtung"
"Frage mich schon seit Jahren, wieviel Stoff jemand intus haben muß, um solche deutschfeindlichen Personen zu wählen?!",High,aggressive,colloquial and accusatory,negative,"Stoff, intus, deutschfeindlichen"
"Unsinnige Aussage, Kern. Kurz stellt sich nicht gegen die Italiener. Er. will nur 200.000 Einwanderer nicht nach Österreich einreisen lassen.",Medium,dismissive,assertive and critical,negative,"Unsinnige, nicht einreisen lassen"
Wat een vervelend persoon....die oude man..!!,Medium,disparaging,informal and negative,disapproving,"vervelend, oude"
"Wat voor een type... die heeft de titel niet lang en trouwens, voor Nederland boksen...😂😂",Medium,sarcastic and dismissive,informal and mocking,negative,"niet lang, trouwens, boksen, 😂😂"
Klar doch. Die Schlimmsten im Lande sind die Rechten.die Moslems aber die Bedaerungswürdigen denen um JEDEN Preis geholfen werden muß.,High,hostile,derogatory and biased,discriminatory,"Schlimmsten, Bedaerungswürdigen"
Haben wir bei dem Typ auch schon vermutet....,Medium,informal,suspicious and dismissive,negative,Typ
Prost Heike (Wat hat der Kerl für`n schönes Höschen (vorne gelb und hinten braun 😂😂😂) ich fasse es nicht 😂😂😂,Medium,sarcastic,colloquial and informal,mocking,"schönes Höschen, vorne gelb und hinten braun"
"Die ganze Welt schüttelt den Kopf oder lacht uns aus und diese Frau, Merkel, macht fleißig weiter !",Medium,critical,informative and critical,negative,"schüttelt den Kopf, lacht uns aus"
"@USER_15 @USER_12 @USER_10 @USER_0 @USER_7 @USER_5 @USER_16 @USER_17 @USER_9 @USER_2 @USER_11 @USER_1 @USER_4 @USER_6 @USER_3 @USER_8 @USER_13 @USER_14 Es ist frustrierend, seit Tagen!",Low,frustrated,informal,negative,frustrierend
Da macht sich die Bildung aus der Bild mal wieder bemerkbar. Ein sehr unüberlegter Beitrag,Medium,sarcastic,critical and dismissive,negative,unüberlegter
Endlich wurde den Linken Anarchisten ein Denkzettel verpasst!,Medium,aggressive,derogatory,satisfaction at someone else's expense,"Anarchisten, Denkzettel"
"Mimimi ,,, und was machen unsere politisch-korrekten #safespace-Krieger dann im Ernstfall? Angst bekommen?",Medium,sarcastic,informal and critical,mocking,"politisch-korrekten, #safespace-Krieger, Angst"
"Mannheim, Multikulti Stadt. Klein Istambul und Rumänen/ Bulgaren",Medium,informal,informative but suggestive,skeptical,none
Hallo Freunde 'Absurdistan' hat mich wieder. Gerade mit `nem Geschenk für Merkel aus PL zurück. Ein Kopftuch für die Zweitfrau des Sultans😜,Medium,sarcastic,conversational and mocking,negative,"Absurdistan, Kopftuch, Zweitfrau, Sultan"
"Diese Migrantenkrieg der Einwanderer gegen Deutschland, ist schon in Vorbereitung!",High,aggressive,alarmist and provocative,hostile,"Migrantenkrieg, Einwanderer, gegen"
"Behörden WARTEN auf mehrere Morde, von diesen Leuten!",High,accusatory,aggressive and provocative,hostile,"Morde, WARTEN"
Martin Schulz ist 2x sitzen geblieben und hat keinen Schulabschluss.. Wie kann denn so eie Person als Kanzlerkandidat aufgestellt werden?,Low,critical,informative and judgmental,disapproving,"sitzen geblieben, keinen Schulabschluss"
"Entschuldigung, aber Preetz scheint nicht viel beizutragen. Er ist auf gute Beziehungen zur Politik angewiesen, um sicherzustellen, dass sein Verein Zuschauer ins Stadion bekommt. Er ist abhängig von der Politik.",Medium,formal,informative,critical,abhängig
Es wäre sehr sinnvoll die Aktionen und Verflechtungen der Linken Antifa zu prüfen und zu Dokumentieren,Low,formal,informative,critical,"prüfen (check), Dokumentieren (document)"
"Die Laien-Ministerin kann zwar nicht mehr 'werfen', aber sie erzeugt bei. mir Interesse: 'den Umschalter zu nutzen.'",Medium,disparaging,informational with a hint of mockery,negative,Die Laien-Ministerin
Wahrscheinlich...wenn ich alt und gebrechlich...an welchen sich diese Leute gerne zu schaffen machen.... Aber noch bin ich nicht soweit....ist nicht der erste der es mit mir zutun bekommt...,Medium,defensive,colloquial and accusatory,hostile,"gebrechlich, zu schaffen machen, zutun bekommt"
Die einzigen Nazis dir mir auffallen sind die öffentlich-rechtlichen mit ihrer Propaganda gegen Trump und morgen sind es dann die Juden,High,aggressive,derogatory and inflammatory,hostile and conspiratorial,"Nazis, Propaganda, gegen Trump, Juden"
"Die Masse versteht das nicht, sie sind so naiv gehalten das annähernd jede Hilfe zu spät kommt",Medium,condescending,critical,dismissive,"Masse, naiv, Hilfe zu spät"
Oje Lindner....hat Ähnlichkeit mit Westerwelle..!!,Low,informal,expressive,neutral,none
Die.linken können tun was sie wollen,Medium,neutral,dismissive,critical,keinen (im Kontext 'Linken')
Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#bande hinters Licht führen oder nicht?,Medium,hostile,informative but critical,skeptical,"hinters Licht führen, bande"
"Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen!",High,accusatory and inflammatory,emotive and provocative,negative,"islamischen Masseneinwanderung, gesteuert"
"Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach unglaublich, fast übermenschlich",Medium,informal,casual and colloquial,disparaging,asiaten
Ich lach mich kaputt Ursula von der Leyen soll es richten.,Medium,sarcastic,informal,dismissive,lach mich kaputt
"Ihr Grünen, haltet Euch raus aus Dingen, von denen Ihr nichts versteht. Geht Fahrräder putzen, anstatt über die Nato zu reden.",Medium,dismissive,argumentative and condescending,derisive,"haltet Euch raus, nichts versteht, Fahrräder putzen"
"FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch schlimmer als Westerwelle..!",Medium,critical,informal but derogatory,negative,"unbedeutend, Schaden, schlimmer"
"Seit wenigen Stunden zurück in Deutschland, was für eine nicht ernstzunehmende, manipulierte und unehrliche Parteienlandschaft um Merkels Thron.",High,critical,accusative and derogatory,negative,"nicht ernstzunehmende, manipulierte, unehrliche"
"Lieber bezahlter Diener Putins, als einer korrumpierten deutschen Politik folgen😜",High,sarcastic and inflammatory,derogatory and provocative,negative,"bezahlter, Diener, korrumpierten"
"Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen die Wähler 😜",Medium,casual and mocking,informal and critical,negative,"billige, weich klopfen"
"Grüne ,wer sitzt hat keine Rechte mehr!",Medium,accusatory,provocative and critical,disapproving,keine Rechte
Danke für die leeren Worte. Gefällt mir nicht!,Medium,critical,disapproving,negative,"leeren, Gefällt mir nicht"
"Sie können gelassen auf jeden Politiker warten, der auch einen Krieg nur in Erwägung zieht 😜",Medium,sarcastic,critical and informal,disapproving,Krieg
Das haben wir dieser kleinen Person zu verdanken...😃,Low,casual,informal,positive,none
Der Wechsel auf neue Modelle lässt die alten Diesel nicht. verschwinden. Das ist kein guter Vorschlag. Die Schiffe. belasten die Luft mehr,Low,neutral,informative,negative,"verschwinden, belasten"
die Quotenvertreterin in der Sharia Partei D. für was das auch immer steht der Blonde ist aber auch nicht ganz aufgeklärt,High,derogatory,informal and pejorative,critical,"Quotenvertreterin, Sharia, nicht ganz aufgeklärt"
"Die deutsche Presse und Medien sind nur noch schlecht, eben alle samt Unterstützer Merkels!!",Medium,critical,opinionated,negative,"schlecht, Unterstützer"
Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals.,Medium,informal,sarcastic and critical,disparaging,"Gesicht, Hals"
hören Sie ihren Kindern zu ? verkehrte Welt.,Medium,sarcastic,critical and judgmental,disapproving,verkehrte Welt
Das wird nie aufhören...die Gutmenschen würden ihr eigenes opfern um diesen Völkerwahn aufrechtzuerhalten,High,informal,provocative and critical,resentful,"Gutmenschen, Völkerwahn"
