Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
Tanto problema por las entradas y fue muy mala la egresado del CAI,Low,informal,negative critique,discontent,mala
"Viene a trabajar como cualquier otro, se nota.",Low,neutral,conversational,slightly positive,none
Me molesta que a estas alturas haya negocios que no acepten pago con tarjeta.,Low,informal,expressive,frustration,molesta
Ahora sustituye a Nuria por Anabel y NADIE QUIERE A ANABEL,High,hostile,derogatory and emphatic,disparaging,NADIE QUIERE
Primero los que deben responder son ustedes,Low,neutral,informative and direct,assertive,none
Ocupamos un defensa agerrido y de valor,Low,neutral,informative,positive,none
Es decepcionante ver cómo este noticiero se alía con los mismos partidos de siempre y no brinda oportunidades a nuevas alternativas.,Low,critical,informative and neutral,discontent,"decepcionante, alía, mismos, no brinda"
"Jugamos mal. Holgado tuvo una oportunidad clara pero la desaprovechó, el resto del equipo también jugó mal, ya perdimos.",Low,critical,informative,frustration,"mal, desaprovechó, perdimos"
Ojalá hubiera más argumentos para discutir con esa persona.,Low,neutral,expressive,frustration,discutir
¿Dónde estará Daniel Ortega?🤔,Low,inquisitive,neutral,neutral,none
"Ese momento incómodo cuando crees que estás comenzando una conversación en Grindr, pero te dicen que ya han tenido relaciones sexuales",Low,informal,descriptive and conversational,awkward,incómodo
Me agrada que la gente venga bien preparada y educada en las tradiciones más clásicas y refinadas.,Low,polite,formal,positive,none
"Nicolás Burdisso, eres incompetente, trae un refuerzo como la gente o deja de hablar",Medium,aggressive,derogatory,frustration,"incompetente, deja de hablar"
Uruuayos ya les tocara venir a Chile!,Low,informal,colloquial and anticipatory,neutral,none
Claramente te sentaste arriba de la torta porque el pelo te lo cortaron muy mal jsksjsksjs,Medium,sarcastic,informal and mocking,critical,"sentaste, cortaron mal"
Unas malas personas que se creen con el derecho de dar cátedra a su gusto.,Medium,critical,judgmental,negative,"malas, derecho, dar cátedra"
"Uff, realmente me cuesta tolerar a los hombres, con suerte me caerán bien.",Medium,frustrated,informal,negative,cuesta tolerar
Jamás superaré su risa enserio vivo enamorada JAJAJAJAJA,Low,informal,emotional and expressive,positive,none
rivivio el árbitro con el penalti a suárez,Low,neutral,informative,disapproval,none
cada vez que veo la corrida del pity hacía la gloria eterna lloro mucho,Low,emotional,expressive,sentimental,none
gente dejen de molestar si me baño todos los días no entienden el sarcasmo acaso,Medium,irritated,defensive,annoyed,"molestar, sarcasmo"
Lo rápido que todo se desvirtuó.,Low,neutral,informative,negative,desvirtuó
Que mal es no sentirse cómodo en ningún lugar 😂,Low,informal,expressive and emotional,frustration,"mal, ningún"
Me apetece la de dios comerme la boca con alguien,Medium,informal,subjective and expressive,sensual,none
Cállate anda a teñirte bien el pelo,Medium,aggressive,commanding and disrespectful,hostile,"Cállate, teñirte bien el pelo"
"Al darse cuenta de lo que pasaba y quien era, bajó el brazo que sostenía la pistola.— Pero... ¿qué pasa?",Medium,tense,narrative,anxiety,pistola
Me iba a traer un objeto nazi y al final no pudo un amigo,Medium,colloquial,informative,disappointment,nazi
El instrumento de aprendizaje más 'efectivo' que hay es el fracaso,Low,informative,neutral and explanatory,contemplative,fracaso
Yo de él dejaba al Real y buscaba equipo,Low,suggestive,informative and neutral,advising,none
se me fue el filtro a la nada,Low,neutral,casual,frustration,none
Todo parece indicar que todo me saldrá mal hoy,Low,pessimistic,informal and emotional,negative,mal
Hoy tengo prueba de trabajo,Low,neutral,informative,neutral,none
Yo no soy el hazme reír de nadie,Medium,defensive,assertive,negative,hazme reír
No eso no alcanza todos los días,Low,neutral,informative,frustration,none
"esta gente se cree que ser tóxico es cool, no, no es cool",Medium,informal,opinionated and critical,disapproving,tóxico
"hace dos semanas q me voy a dormir todos los días llorando, no me canso",Medium,emotionally charged,informal,distressed,"llorando, no me canso"
¡Pues ya está todo claro! La culpa es nuestra por haberles fallado de nuevo !,Low,emotional,expressive and self-reflective,regretful,"culpa, fallado"
Eso muestra lo malo que es Petro.,Medium,critical,subjective,negative,malo
En cualquier momento Venezuela podría enfrentar una crisis.,Low,serious,informative,concerned,crisis
Ella sabe cómo dejar que este enojada jajajajajajaj,Medium,mocking,informal and teasing,negative,enojada
Miro a mi novia y digo”que hice para merecer una persona tan buena y hermosa como vos?”,Low,affectionate,complimentary and endearing,positive,none
"Amonestación para Van Dijk, entrega el balón y choca con el tobillo del jugador de menor estatura.",Low,neutral,informative,professional,none
Escucha es increíble la cantidad de dinero que les han traído los reyes,Low,informal,expressive,positive,none
¿Cómo es posible que no haya viadil en esta casa?,Low,questioning,informative,frustration,none
"Si, seré esa amiga y la tía buena",Medium,casual,conversational and slightly suggestive,confident,buena
no tengo pruebas k sino,Low,informal,vague and ambiguous,neutral,none
Estoy harto de Suso hasta el mismo límite.,Medium,frustrated,emotional,negative,"harto, límite"
No me canso de mandar a todos los grupos mi tema,Low,casual,informative,persistent,none
"No quiero perder el tiempo pero vi a varias chicas hablando de algo, ¿podrían decirme qué pasa?",Low,neutral,informative,neutral,none
Se que sari tiene ganas de Winston fihs,Low,informal,conversational,neutral,none
"Martín es muy ingenuo, como las palomas... el chico inocente. #Los80",Low,informal,descriptive,neutral,ingenuo
"Nadie me va a recibir, ya me imagino durmiendo con frío en el banco de una plaza",Medium,expressive,descriptive,pessimistic,"Nadie, frío"
Y cuándo va este individuo a la cárcel.,Medium,critical,informative,hostile,"individuo, cárcel"
"Esa persona nunca va a contestar, qué molesto.",Medium,frustrated,informal,negative,molesto
"Si no quiere entender, entonces realmente no está siendo muy inteligente.",Medium,authoritative,informative,critical,no está siendo muy inteligente
¿Quién los manda a meterse en esa situación?,Medium,dismissive,colloquial and confrontational,critical,"manda, situación"
¡Hay mucha gente aquí pidiendo que se les reembolse!,Low,informal,expressive,frustration,none
"Hoy o mañana saldré (y causaré molestias como es debido, por supuesto).",Medium,assertive,provocative,negative,causaré molestias
Hay que probarlo todo en la vida,Low,encouraging,motivational,positive,none
"No se si comer, ir al baño, dormir o ir a misa, me siento tan confundido",Low,informal,expressive and neutral,confusion,none
"👏🏼👏🏼 Gracias a ustedes, el país va por mal camino",Medium,sarcastic,informative and critical,negative,mal camino
Entonces anda y come un pancho cobra o un lomito de terraterra,Low,informal,colloquial and casual,suggestive,"cobra, terraterra"
¿Qué tiene que ver el feminismo con los nazis?,Medium,provocative,confrontational,critical,nazis
La verdad que necesitaba desahogarme te juro que no me cae bien ese señor,Low,informal,emotional and personal,negative,no me cae bien
"Si la ebau son gacelas nosotros somos leones, venga a por ellos",Medium,aggressive,metaphorical and confrontational,competitive,"leones, venga a por ellos"
"Es una víctima, como diría Elisa Beni.",Low,neutral,informative,neutral,víctima
Gran Tyrone Lannister sabe dar izquierdazos.,Low,neutral,informative,neutral,none
Es demasiado temprano para hablar sin sentido.,Low,neutral,informative,dismissive,sin sentido
Decir mentiras ofende a la gente.,Low,informative,neutral,warning,"ofende, mentiras"
Porque de eso nada que responde y se hace el que no sabe,Medium,informal,accusatory and dismissive,frustration,"nada que responde, se hace el que no sabe"
Para que se les ponga fin a las acciones de los perpetradores de violencia dentro de las FARC.,Medium,serious,informative,negative,"perpetradores, violencia"
"La clase estubo buena pero súper corta a mi parecer, si consideramos que es flclore y tiene un background brutal",Low,casual,informative and personal opinion,mixed,"súper corta, brutal"
Hoy practicamos esa patada que barre por abajo y pensaba: en el Mortal Kombat era más fácil.,Low,casual,informative and playful,nostalgic,none
Me retiraré a satisfacerme y luego dormiré.,Low,neutral,informative and neutral,casual,none
"Es decir, las cortes son la parte más deficiente de la institucionalidad en el país.",Low,formal,critical,negative,deficiente
"Que triste, de la persona que menos lo esperaba, me traicionó",Medium,emotional,emotional and subjective,disappointment,traicionó
"Confirmada la derrota entonces, que manía de a todo partido importante llamarlo final",Medium,sarcastic,informative and critical,disappointment,"derrota, manía"
"adiós al orgullo, le voy a hablar -Buenos días, vecino",Low,cordial,neutral and friendly,positive,none
Es más fácil ganarse el baloto que conseguir un sitp en menos de 35 min.,Medium,sarcastic,informal,frustration,none
"Déjala ahí amiga, siempre es lo mismo, no importa todo lo que digan",Low,resigned,conversational,dismissive,none
"Quítate la camisa y sécate las lágrimas con ella. Agradece estar presenciando historia pura, te guste o no.",Medium,authoritative,directive and dismissive,insensitive,"quítate, lágrimas, te guste o no"
Así que no intente lavarse las manos por los antecedentes de su padre.,Medium,confrontational,informative and critical,accusatory,"lavarse las manos, antecedentes"
porque sale en netflix se enteraron que tacumbú es un kilombo pio?,Medium,colloquial,informative and questioning,critical,kilombo
fue sin querer 💔💔 perdón jeje,Low,apologetic,informal,remorseful,none
Los mejores y más valientes.,Low,encouraging,positive and descriptive,supportive,none
Por qué ponen solo videos hablando Koala y Míriam?,Low,inquisitive,informative and neutral,curious,none
"Puede no ES un engaño, no podemos creer en este dictador comunista.",Medium,accusatory,informal and direct,critical,"engaño, dictador, comunista"
"Extraño a mi equipo, extraño los martes y jueves de reirnos y tomar mate",Low,nostalgic,colloquial and emotive,longing,none
OKUPAS en el gobierno.,Medium,accusatory,informative and confrontational,critical,OKUPAS
"Es un conflicto entre el enfoque positivo y la compasión por los inmigrantes, frente a la preocupación por una chica atacada sexualmente.",Medium,serious,informative,concerned,"conflicto, chica atacada sexualmente"
No soporta la gente homófoba,Low,informal,emotional and expressive,negative,homófoba
Nunca sean así de malos,Low,semi-formal,advisory and cautionary,cautionary,malos
Cómo me alegro de la remontada por todos los madridistas y por el miarma de Emery!!,Low,celebratory,informal and expressive,positive,none
"Si controlan mucho porque son dictadores, si no controlan están haciendo cosas mal",Medium,critical,accusatory,negative,"controlan, dictadores, mal"
"Potencialmente Sánchez es el que más daño puede hacer, primer persona que llega a ser presidente en España.",Medium,critical,opinionated,negative,daño
"Le tiene que estar pasando algo, pero, como se dice, este es la nueva manera de hacer periodismo.",Medium,critical,informative and slightly accusatory,skeptical,"algo, nueva manera"
Jajajajaja que Martin,Low,humorous,informal,casual,none
Dónde está el venezolano,Low,neutral,informative,curious,none
"# Lista de invasiones, persecuciones y expulsiones: # ANC contra diputados `",Medium,aggressive,informative,negative,"invasiones, persecuciones, expulsiones"
Por encima de la libertad de expresión está la libertad de permanecer en silencio para no decir cosas sin sentido,Low,assertive,philosophical,neutral,none
Ya me había dado cuenta que veía menos personas de origen magrebí,Medium,observational,descriptive,neutral with a hint of underlying bias,menos
"Desde qué los nacionalsocialistas falsificaron billets en los campos, este es el peor ataque a la economía de un pais",Medium,historical and accusatory,informative and formal,negative,"nacionalsocialistas, falsificaron"
Estas personas de la oposición venezolana y sus cómplices en España tienen la suerte de que no somos como ellos.,Medium,accusatory,confrontational and political,critical,"oposición, cómplices"
Qué mala red social,Low,negative,informal,critical,mala
Cogiendo el testigo de su colegaRoncero. Vaya paga que tienes,Medium,informal and confrontational,colloquial,disapproving,paga
¿Esto va para la casa de qué político?,Low,curious,informative,skeptical,ninguno
"Hable como Hernandez, ya sabemos que podes hablar mal de ese canal. ¿Seguridad?",Medium,cynical,informal and critical,dismissive,mal
Voy a leer el artículo para obtener más información.,Low,informal,informative and neutral,curious,none
"Vaya, el miembro de VOX que se siente identificado.",Medium,sarcastic,informative and neutral,disapproving,Vaya
Disney se está riendo de ustedes,Medium,informal,colloquial and critical,disapproving,riendo
"Resultado: Acogemos a personas amables en nuestro país, quienes aportan lo mejor de su cultura.",Low,welcoming,positive and inclusive,hospitality,none
"admite el PARTIDAZO como todos los madridistas, no que por rabia digais que ha sido robo",Medium,accusatory,informal and emotional,defensive,"rabia, robo"
"Yo lo sé, los mismos que están acabando con la Civilización en la Tierra",Medium,accusatory,critical and assertive,negative,acabando
en tu estado es posible,Low,neutral,informative,neutral,none
"Será puerta abierta ,no?",Low,questioning,informative and neutral,curiosity,none
"6 años ha tardado en mostrarse el personaje más grande, bravo 👏",Low,informal,casual and celebratory,positive,none
ya ves además a los policías que tendrá esa en el whatsapp… como para creerse algo.,Medium,sarcastic,informal,dismissive,"policías, creerse"
"Son nuestros jóvenes, aunque uno tenga 41 años.",Low,casual,informative and neutral,humorous,none
"En catalán se escribe Espanya. Para dárselas usted de ser periodista, no tiene usted idea de escribir.",Medium,sarcastic,disparaging and confrontational,dismissive,"dárselas, no tiene usted idea"
"Si eso fuera cierto, el gobierno les proporcionaría ayuda económica para evitar problemas financieros.",Low,formal,informative and neutral,concern,none
A saber cuantos recibieron dinero y sin hacer una mala película siquiera.,Medium,sarcastic,critical,negative,mala
"No sé si algún católico me seguirá, si es así, lamento que tengas tanta experiencia.",Medium,sarcastic,informative with a hint of sarcasm,condescending,"lamento, tanta experiencia"
Cosas que me regala mi encargado diciéndome que es el minion de las BOLLERAS:,High,informal,derogatory,negative,BOLLERAS
"Sin duda, en los próximos meses se solucionará con un correo electrónico, si es que no reciben la información.",Low,formal,informative,positive,none
"Por favor, que Pedro llegue pronto, porque para mí esto está tomando una eternidad",Low,informal,expressive and impatient,impatient,eternidad
por desgracia aún no entregan Goyas,Low,informal,informative and slightly critical,disappointment,desgracia
"Lo que usted llama político no es un político, es un profesional”.",Low,assertive,informative and critical,disapproving,none
Responde ahora,Low,directive,imperative,urgent,none
No es necesario especificar la nacionalidad o etnia al referirse a una niña.,Low,objective,informative and neutral,neutral,none
"Ese tio no es un delincuente, es su cultura mayormente esta admitido",High,disparaging,colloquial,negative,delincuente
Y se vuelve a París con dos palmos de narice,Low,informal,informative and figurative,disappointed,none
no soy del Celta.Ves como no entiendes,Medium,accusatory,informal,dismissive,no entiendes
"Si ese individuo de origen magrebí hubiera estado en su país, podríamos haber evitado ese incidente.",High,discriminatory,prejudiced,accusatory,"individuo, origen magrebí, evitado"
Quien está RT esto?,Low,informal,inquisitive,curious,none
Lo que eres no está bien y punto.,High,assertive and judgmental,dismissive and negative,condescending and accusatory,"no está bien, y punto"
hay que echarlos pero ya. O los politicos hacen algo o la gente tendra que 'actuar',Medium,urgent and confrontational,informative and directive,frustration,"echarlos, actuar"
