Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
单亲妈妈熟悉的剧情，有些不明智的人被淘汰的话不值得我同情。,Medium,informal,subjective,unsympathetic,"不明智, 淘汰, 不值得"
成功把直男/被gay掰弯是种怎样的体验？这里的就很让人感到不适了,High,informal,derogatory and offensive,negative,"掰弯, 不适"
我有个发现，大部分反对同性恋的人很少有支持吃狗肉的，可能它们觉得一边反对同性恋一边支持吃狗肉显得很分裂。可我不同，我觉得同性恋很让人不舒服，但支持吃狗肉。,Medium,informal,opinionated and subjective,controversial,"反对, 不舒服"
和部分男同性恋一样，很难辨别性别,Medium,informal,informative,insensitive,"难, 辨别"
和中国思想有什么关系。。我没懂事的时候小学女同学拿班里的男同学和我开情情爱爱的玩笑我就觉得很不适了，我个人生理排斥男同,Medium,informal,descriptive and personal,discomfort,"不适, 排斥"
民主党搞的和平演变路线，说白了就是葵花宝典，美国国内现在也是一堆这些破事儿，把自己切了让别人死。典型的又不明智又坏。,High,critical and accusatory,informal and derogatory,negative and hostile,"搞, 破事儿, 切了, 死, 不明智, 坏"
但为什么在别的地方那个让我反感的女性可以讲出来这些话？,Medium,questioning,informative and neutral,negative,反感
我认为让我反感的女性需要被惩罚,High,hostile,aggressive,negative,"反感, 惩罚"
这是个让我非常反感的人,Medium,disapproving,informative and neutral,negative,反感
又不给做绝育又无底线包容只能让流浪猫越来越多都成生态杀手了,Medium,critical,informative and emotive,disapproving,"无底线包容, 生态杀手"
这种问题我也不知道该咋说了，就像我觉的阿莱克丝塔萨漂亮，可是偏偏有人觉得浩克漂亮。。有些男同性恋属于后者。。,Medium,informal,conversational and somewhat derogatory,opinionated,"偏偏, 属于"
我也是不理解，到底哪来的这些奇怪的人,Medium,questioning,informative and critical,confused,奇怪
来看看这个男同性恋的光荣事迹,Medium,informal,subjective,casual,男同性恋
变她个什么，拒绝单方面付出的卑微的人从我做起,Low,assertive,informative,motivational,卑微
去B站看看，某位让我反感的女性诬陷好人猥亵，黑框眼镜男性替这位女性出头，远离诬陷他人的女性，今日朱军，明日诸君,High,accusatory,derogatory and judgmental,hostile,"反感, 诬陷, 远离"
真是外国女性总是那么迷之自信准确来说并不是让我反感的外国人及其它们后代混血儿是为了利益协助犹太人的忠实的人深入到中国的各行各业才是真事,High,offensive,derogatory and biased,negative and accusatory,迷之自信 让我反感 为了利益 协助犹太人 忠实的人
急了，想要黑人了,Medium,offensive,colloquial,negative,黑人
??xs有些国内女性谈贡献就要开始弱者表演，享受好处就要平分，分到了还要和黑人骂无声贡献的国内男性不觉得自己很让人感到不适么？,High,derogatory,informative and negative,hostile,"弱者表演, 黑人, 骂, 无声贡献, 不适"
楼主这讽刺太有力度把崇洋族和外国人及其它们后代混血儿描写淋漓尽致,Medium,critical,informal,negative,"讽刺, 崇洋族, 混血儿"
比如在父母面前抽烟的不孝行为,Low,formal,informative and critical,disapproval,不孝
看了那么多回答，没看到因为说害怕艾滋，搞不懂，男人娶黑人女性白人女性好像他们就没啥意见了，女人和黑人男性白人男性交往，他们反应好大，看不懂,Medium,informal,critical and judgmental,skeptical,"害怕, 搞不懂, 反应好大"
哈哈哈，自我感觉过于良好的女人的事要你们管,Medium,sarcastic,colloquial,dismissive,自我感觉过于良好
真是非常矫情,Medium,critical,casual,negative,矫情
这就是让我反感的女性正常人谁和国内男性结婚啊,Medium,informal,derogatory,negative,"反感, 正常人, 国内男性"
所以大家要团结起来对付这帮言语攻击他人的地域黑，而不是黑不到自己时就成为帮凶??,Medium,confrontational,colloquial and assertive,critical,"地域黑, 言语攻击, 帮凶"
在所谓“自立自强”中走向极端，然后彻底反智。管中窥豹，略见一斑，权拳二象性实乃真知灼见PS：素材来自吧中某帖一个破防的极度强调女权的女性的主页，欢迎感兴趣之人同去查找相关内容?,Medium,critical,informative and slightly derogatory,condescending,"极端, 反智, 破防, 极度强调"
我个人认为黑东北的百分之九十是“好客山东” 见不得中国好的是美国人日本人 见不得东北好的是山东人,High,assertive,colloquial and biased,negative,"黑, 见不得"
请让我恶意的揣测下这是什么让我个人不认同的审美,Medium,negative,informative and subjective,disapproval,"恶意, 揣测"
你要坚持自己的想法，因为我也觉得同性恋很让我感到不舒服，永远都不可能改变，太让我不适了,High,hostile,informative and negative,disapproval,"不舒服, 不可能改变, 不适"
看来你就是答主说的那类人了吧，??以后分手了再找要提及你找黑人的历史哦,Medium,dismissive,informative and neutral,critical,黑人的历史
还说什么中国男人配不上中国女人的不实言论，真是带出一个好节奏，全球家庭暴力也好，情侣矛盾也好，都是普遍存在的现象，而不仅仅是中国人的问题，真是离谱！,High,angry,informal and critical,frustration,"不实言论, 离谱"
你说的也对，有些让我反感的黑人确实是这样，有一个不嫖是弄完不给钱，就不算。你得出这个结论应该是这个行业的吧??,High,derogatory,colloquial and biased,discriminatory,反感、黑人、不嫖、不给钱
求个中外哲学家评论令人厌恶的女性的图,High,informal,negative and judgmental,hostile,令人厌恶的女性
得到相应的权利就要负责，我不反对女人独立。但是不能盲目发表极端女权主义言论。毕竟我妈也是女人。现在风气都被极端女权主义者带坏了。真就是让我非常反感,Medium,informal,opinionated and judgemental,negative,"盲目, 极端女权主义, 带坏, 反感"
别结束啊，别当驴啊这位让我反感的女性独立女性啊,Medium,informal,critical and derogatory,negative,"驴, 反感"
同性恋真让我感到不舒服,Medium,negative,informative and subjective,discomfort,不舒服
只要这女的以后不带着个黑人混血儿来欺诈国内彩礼钱，谁管她,High,derogatory,informal and biased,disapproving,"黑人, 欺诈, 彩礼钱"
离我远一点，行为不检点的人,Medium,hostile,direct and confrontational,negative,行为不检点
**cr，一个二次元网站引流一堆让人反感的女性把环境都搞臭了，以后大会员一天也不充了,High,aggressive,informative and opinionated,negative,"让人反感, 把环境都搞臭了"
既得利益者可真是笑死我了，得利的也就少数上流社会，我认为底层打工人过得还不如女性性工作者,High,sarcastic,informal and critical,negative,"笑死我了, 底层, 还不如, 性工作者"
谁不知道吴施蒙，谁和与黑人有过感情经历的女人交往就是本应该的。,High,disrespectful,informal and derogatory,judgmental,"黑人, 感情经历"
有些黑人就是让我反感，贪心又不懂得感激,High,informal,derogatory,negative,"反感, 贪心, 不懂得感激"
哎呀，我不是男同，我也觉得恶性，那我是不是和你一样也是男同,High,dismissive,colloquial and informal,sarcastic,恶性
我们国家很好啊，就是有些轻浮女性，素质不高的人那是少数，和国家有什么关系？国家让你便宜了？,Medium,informal,criticizing and accusatory,negative,"轻浮, 素质不高, 便宜"
一不小心把自我感觉过于良好的女性整破防了，看来网络上脾气巨大的公主基本都是这样的,Medium,informal,derogatory and dismissive,condescending,"自我感觉过于良好, 破防, 脾气巨大, 公主"
我认为一切男同性恋都要付出代价,High,judgmental,discriminatory,negative,付出代价
说的什么东西，他爹咋了？,Medium,critical,colloquial,disapproving,"东西, 咋了"
这就网上的极端的性别平等倡导者吗，我吐了,Medium,informal,expressive and sarcastic,disgust,"极端, 吐了"
好像原来看过这个视频而这个视频就非常细致的讲述让我反感的外国人及其他们的后代混血儿是如何慢慢变得让我不喜欢的与озеленение全球更为细致讲述法国和英国是如何变得让我不喜欢的,High,critical and resentful,informative yet biased,negative,"反感, 不喜欢"
凭那句你您不好看，极端女权主义者就已经炸了，直接拿出包里的刀开始暴金币了,High,aggressive,informative and emotional,violent,"不好看, 极端女权主义者, 炸了, 拿出, 刀, 暴"
我说的是，有位自我感觉过于良好的女性她求分享，楼主不理她，她就开贴引战，还带了单方面付出的追随者来。,Medium,judgmental,colloquial and informal,negative,"自我感觉过于良好, 引战, 单方面付出的追随者"
微博不明智的让我不喜欢的失败者女性是这样的,High,derogatory,informal and pejorative,negative,"失败者, 不喜欢的"
果然只有某些让我不喜欢的黑人才能干出来,High,derogatory,offensive,prejudiced,"黑人, 不喜欢"
在一些聊天交友软件，或者游戏里装成女的，骗单方面付出的人的钱，这事我以前都干过发现单方面付出的人简直精虫里没一点脑子,High,offensive,colloquial,derogatory,"装成女的, 骗, 精虫里没一点脑子"
后面改成黑人也算人??,High,disrespectful,informal and derogatory,offensive,"黑人, 算人"
我难以想象真有人想和某些自我感觉过于良好的女性结婚,Medium,critical,informal and dismissive,negative,自我感觉过于良好的
跟本不可能的事你在这杞人忧天啥，别看几个新闻就以为国内女性都是讨好崇拜黑种人的了，,Medium,dismissive,colloquial and accusatory,negative,"杞人忧天, 讨好崇拜黑种人"
有空发这个不如去讨好你所崇拜的黑人,High,derogatory,casual and offensive,disrespectful,"讨好, 崇拜, 黑人"
行行行，中国男人媚外世界第一，国女世界第一优秀。反正被权威组织点名讨好外国人的，国女那可是头一份啊。你们继续发表极端性别平等言论，我们继续“媚外”谁也别耽误谁。??,High,sarcastic,informal and colloquial,hostile,"媚外, 极端性别平等"
我觉得也不是黑人的问题，女人结婚时候不是处女我个人就接受不了，跟他以前有什么族的男朋友没关系。因为我是处男,High,judgmental,subjective,discriminatory,"黑人的问题, 不是处女, 接受不了, 以前有什么族的男朋友"
拿着一张p的图在这里不切实际地幻想，有些同性恋是不是有臆想症。,High,informal,derisive and judgmental,disrespectful,"不切实际, 幻想, 同性恋, 臆想症"
有趣的事，这些女性都是坚定的极端女权主义者??,Medium,sarcastic,informative,negative,极端
你是没看见shanheling，那个更让人感到不适,Low,casual,informative,mild criticism,不适
其乐无穷，老子高兴，与你无关。,Medium,casual,informal and assertive,dismissive,老子
杨圣母出来让全体男性感到不适的时候怎么看不到它站出来,Medium,critical,informal and accusatory,disapproving,不适
这个让我反感的黑人很不顾羞耻的，很难搞。老是相同几句不停地回复我。有一个老是拿让人不适的话回复。我猜想他们认为这样就能赶走我,High,derogatory and accusatory,informal and offensive,hostile and discriminatory,"反感, 黑人, 很不顾羞耻, 很难搞, 让人不适"
没心气管了，上次外国人永居我尽力了,Low,informal,informative and personal,resigned,none
我们南方某些人是除了自己和精神故乡谁都黑，要不你把祖籍报过来河南人还是川渝人我保证能给你安上一个（不会是台湾人吧，那除外）,High,provocative,conversational and informal,hostile,黑
最后两张是肥胖的人,Medium,neutral,informative,casual,肥胖
不听老妈实话整容，信路人化妆，这位让我不喜欢的女性智商可以的,Medium,sarcastic,informal and critical,negative,"不喜欢, 智商"
这……确实挺可爱啊，从面相来说就比那些不符合我个人审美的极端女权主义者和善多了，而且人家也没什么错吧，恶意攻击不可取，别真和微博一样了,Medium,informal,conversational and opinionated,casual,"极端女权主义者, 恶意攻击"
去非洲就行，那里有酋长,Medium,informal,casual,dismissive,酋长
来康康你所崇拜的黑人,Medium,informal,colloquial and mocking,disrespectful,崇拜
说得好听，你们别赶上去倒贴黑人啊,High,informal,derogatory and aggressive,negative,倒贴黑人
有钱的少数民族自然惹人记恨,High,provocative,discriminatory,negative,惹人记恨
能不能回复啊，笑死了，没见过这么嘴硬小胆的人，是不是待会还要自己精神胜利一把说我不屑于和你说话啊,High,confrontational,sarcastic and accusatory,hostile,"嘴硬, 小胆, 精神胜利, 不屑"
她们被外国人羞辱了，国男愤怒受不了罢了。国女被好好对待，没人会反对,Medium,informal,provocative,defensive,"羞辱, 愤怒, 受不了"
建议自我过于感觉良好的女性加大力度，最好见面就得送一万元的东西，这样单方面付出的卑微男性保证消失?,High,derogatory,informative and critical,disparaging,"过于感觉良好, 卑微, 消失"
有位让我不喜欢的女性进来啦,Low,neutral,informal,dislike,不喜欢
三个吧都没了，她们真失败,Medium,critical,colloquial,negative,失败
黑人都是让我有些反感的人,High,negative,informative,discriminatory,反感
看那些疯狂的人干什么，天天睡在自己的幻想乡里，动不动把人攻击伤害,Medium,informal,condemnatory and critical,negative,"疯狂, 攻击, 伤害"
只希望她们去别的国家，不要在中国，华夏的土地不能被某些让我反感的黑人带来不良影响,High,disparaging,derogatory,xenophobic,"反感, 不良影响"
令我反感的女性这智商也是服了，自己妈妈说大实话不听，听网上的人吹牛逼,High,informal,derogatory and aggressive,negative,"反感, 智商, 吹牛逼"
主页整天搁那和不同的白男yy，就算你真的那么有钱也不妨碍你行为不检点,High,informal,derogatory and judgmental,critical,不检点
那你倒是嫁过去啊，在中国生活算怎么回事啊,Medium,informal and condescending,colloquial,dismissive,none
急了，某些法西斯急了，还说我是黑人的忠诚拥护者，23333，某些fxs，够了?,High,accusatory and sarcastic,colloquial and disrespectful,hostile,"法西斯, fxs"
下策囧你打草惊蛇，以后她就会隐藏喜欢黑人的想法，变成一个意想不到的因素[蹲],High,informal,informative,negative,"下策, 囧, 打草惊蛇, 隐藏, 意想不到"
是某些男权主义者定义宠女人的男人为狗，什么叫喜欢当狗。,Medium,derogatory,informative,critical,狗
可别了，正常女的也会对极端女权主义者感到不适的，起码我身边受过高等教育的女性都觉得极端女权主义者不明智,Medium,informal,opinionated and dismissive,critical,"不适, 不明智"
连个正式关系都没有就嫌红包小，这和在网络上乞讨的人有什么区别？,Medium,accusatory,informative and critical,sarcastic,"嫌, 乞讨, 区别"
可是为什么图上都是男的？难道是因为让我反感的女性不够明智说话毫无公信力吗,Medium,questioning,provocative,skeptical,"反感, 不够明智, 毫无公信力"
我也对黑人有所偏见啊，咋滴,High,informal,conversational and discriminatory,negative,偏见
政策，看个足球赛是产生争议的大战，山东人，东北人，什么都有。,Medium,mixed,colloquial,negative,"争议, 大战, 东北人"
作为一个gay，我不觉得这种态度有什么问题啊……这篇回答简单说就是：你爱说什么你就说，和我无关。,Low,casual,informative and neutral,nonchalant,none
一些轻浮的女性喜欢，我们也没办法。老实人还是祈求以后不会娶到和黑人接触过的轻浮女性吧，毕竟房车彩礼不是那么好赚的,High,informal,discriminatory and derogatory,negative,"轻浮, 黑人接触过"
原来是个让我个人感到反感的男同性恋,Medium,subjective,informative and negative,negative,反感
超过西周？？？我说是乱讲。西周早就发明文字了，黑人什么时候有过文字？我认为到现在还有原始社会。,High,discriminatory,prejudiced and offensive,derogatory,乱讲 黑人 原始社会
真的是快要超出我的承受力了，这位女性这么让人产生不适的？,Medium,emotional,informative and negative,negative sentiment towards the individual,产生不适
为什么不发中国的研究？反对同性恋的是部分中国人,Medium,inquisitive and accusatory,informative and opinionated,critical,反对
极端女权主义者和黑人。导致艾资的也可能存在,High,discriminatory,offensive and prejudiced,negative,"极端, 黑人, 导致艾资"
看起来那就是一个失败的让人反感的营销号。,Medium,informal,critical,negative,"失败的, 反感的"
这种男的被背叛是不值得同情的,Medium,judgmental,critical,negative,不值得同情
一眼真，也就令我不满的女性能干得出来这种事,Medium,critical,informative and critical,disapproving,"不满, 能干得出来"
上去让这些我不太喜欢的黑人付出代价,High,aggressive,derogatory,hostile,"黑人, 付出代价"
有人认为长得丑就活该被变态骚扰 这种逻辑是错误的,Medium,critical,informative,disapproving,丑 活该 变态 骚扰
大家看到没有本吧吧宠真是能够带给我们无限乐趣原来崇洋族都是这种水平我真是太放心了,Medium,sarcastic,colloquial,dismissive,崇洋族
这么说的一般都是现实中被打傻了吧，跑到网络上口嗨，普通人谁会往性别上去想，互联网实名制就治这种既不明智又坏的,Medium,aggressive,informal and provocative,negative,"被打傻了, 口嗨, 不明智, 坏的"
看看某些男同性恋的不好的行为就知,High,derogatory,judgmental and biased,critical,不好的
单方面付出的人不得**单方面付出的人不得**,Low,neutral,informative and neutral,neutral,none
半年没来之前反感黑人的老哥都不在了，只看到wwewwecao刷屏，说他喜欢黑人吧他又好像钓鱼，说他钓鱼吧又好像讨好黑人,Medium,informal,colloquial and conversational,ambiguous,"反感, 钓鱼"
学校和黑人做得都不太对,Medium,informal,ambiguous,negative,"黑人, 不太对"
国内男性也配碰瓷你黑人大爷啊??,High,derogatory,informative but offensive,contemptuous,"碰瓷, 黑人, 大爷"
是这个dd第二代引起孙吧反对性少数群体？,Medium,questioning,casual,negative,反对性少数群体
上小网站看看视频。个人感觉黑皮肤男性黄皮肤女性一大堆，铺天盖地。但是黑皮肤男性黄皮肤女性相对较少！你喜欢和黑人有所接触是你的事！别扯那么远好吗！,Medium,informal,opinionated and dismissive,disapproving,"黑人, 别扯那么远"
有些穆斯林对吃猪肉的特别感到不适，不爱带面纱的女人也不能容忍......他们的三观出问题了吗？,High,inquisitive,informative,critical,"出问题, 容忍"
这是要把你变成伴侣不忠的人,Medium,accusatory,informative,negative,不忠
我们是成分复杂的多元小群，包括但不限于二次元嘉心糖纯良路人对黑人有负面情绪孙吧,Medium,informal,descriptive and mixed,negative,负面情绪
不会真的有人喜欢外表或者行为有些女性化的男明星吧，喜欢这些男明星的不都是女孩子吗,Medium,dismissive,colloquial,negative,女性化
我认为对同性恋感到反感的一方会思考，撑同方不会思考，看看只有撑同方相信p图造谣我有艾，这只会让人觉得某些同性恋有点不明智,High,judgmental,informative and biased,disapproving,"反感, 不明智"
妥了，这下自我感觉过于良好的女性要买爆了。。人手一箱舍得酒,Medium,sarcastic,colloquial,disparaging,自我感觉过于良好的
那要知道这些女人男人塑造的，不过是男人怕其他男人变成单方面付出的人罢了,Medium,critical,conversational and slightly judgmental,negative,"怕, 单方面付出"
我个人不喜欢同性恋者,Medium,subjective,informal,negative,不喜欢
是的，现实里，男生遇到渣男排挤有限，女生是真的排挤渣女。网络上，男人对渣男渣女都骂，部分女性为渣女洗涤。很多男性眼里的女性就是那些极端女权主义者。,High,judgmental,bias and accusatory,negative,渣男 渣女 极端女权主义者 洗涤 骂
自我感觉过于良好的女性们以看不上的感性理由非常好的掩饰了自己拜金的终极目的，论不尊重女性独立人格还得看自我感觉过于良好的女性自己,High,accusatory,derogatory and critical,negative,"自我感觉过于良好, 看不上, 拜金, 不尊重"
军阀割据占领华夏，分别是：北方人（一般北方人、辽宁、黑龙江）、南方人（被地域歧视的人蔑称为南大人）。北方分裂，南方人赢一局。,Medium,hostile,informative,contentious,"军阀割据, 地域歧视, 蔑称"
之前懒得一般见识的想法都不该有，直接说学校你家开的？座位你私人的？然后她骂你，你直接跟老师反应，说她乱讲话影响你听课了。老师不处理等下课你亲自掀她东西，干就完了,High,aggressive,colloquial and confrontational,hostile,"懒得, 骂, 乱讲话, 掀, 干就完了"
你们的武士道精神呢？一刀劈死****,High,aggressive,informative,hostile,一刀劈死
以前发过什么东西自己忘了是不。删帖倒是删的蛮快和你崇拜的人好像耶,Medium,sarcastic,conversational,critical,删帖
重点是视频里还不是同一个黑人囧,Medium,informal,casual and slightly judgmental,negative,黑人
也就是有钱的闲人才需要。,Medium,sarcastic,informal,critical,闲人
嗯嗯嗯，是不是支持同性恋就不狭隘了？是不是不觉得同性恋让人不舒服就不狭隘了？,Medium,questioning,casual,skeptical,"狭隘, 不舒服"
做什么大冤种哦，人家自我感觉过于良好的女性领情吗,Medium,informal,derogatory and critical,negative,"大冤种, 自我感觉过于良好"
我媳妇也会发表极端女权主义言论！节假日忘记买礼物她生气了，我说我生日你怎么不买给我？结果她更气了，叫我去外面问问是不是所有男的都应该给女的买！??怎么会这样？！,Medium,frustrated,conversational and personal,annoyed,"极端, 生气了, 更气了"
黑河南和北方 较普遍的是西南地区及东北地区 都是一些南方人参与的 他们可能能力有所欠缺 会在网络上破坏民族团结 搞国家分裂 因为他们有着不为人知的优越感！,High,hostile,informative and biased,negative,"黑河南, 能力有所欠缺, 破坏民族团结, 搞国家分裂, 优越感"
你是谁啊，代表全国？,Medium,confrontational,informal,skeptical,none
失足妇女：啧，老娘没那么脏,High,disdainful,colloquial and blunt,defensive,"失足妇女, 脏"
如果不驱除这让我不喜欢的黑人到时候全是这样的黑人小孩说自己是汉人是华夏子孙,High,aggressive,discriminatory and offensive,negative,"驱除, 不喜欢的, 黑人"
这个女人看面相就不是个好人,Medium,informal,judgmental and accusatory,negative,不是个好人
你这个南方人，大凉山欢迎你,Low,welcoming,informative and neutral,positive,none
衡水就是让人感到不喜欢啊，就是没人性,Medium,negative,informal,disdainful,"不喜欢, 没人性"
右边的小老头就是一些让我反感的女性们口中的所谓“高端白人脸”，和我们的胡兵一比，被秒成渣渣，何况是胡兵比这个小老头还大好几岁！！！！还比他皮肤白,High,derogatory,informal and critical,disdainful,"反感, 小老头, 渣渣"
笑到肚子痛了！真想问谁教养他做男同性恋，真让我感到不太合适,High,informal,insensitive and offensive,disapproving,"教养, 男同性恋, 不太合适"
我们有些人对黑人（功成名就的不算）的看法，不就和以前欧美对亚裔的看法一样吗？都当对方低人一等，有各种各样的毛病。大体感觉就是较落后的地方来的没见过世面的人，能配上自己？,High,judgmental,discriminatory,derogatory,"低人一等, 毛病, 落后, 没见过世面"
为啥总有虾爬子一样的二极管？正常化就正常化呗，非要跳出来表示同性恋就是高贵就是先进就是现代化吗？乱讲话,High,derogatory and provocative,colloquial and informal,negative,"虾爬子, 二极管, 同性恋, 乱讲话"
全国黑上海，上海黑安徽，所以被黑的最惨的还是安徽。,Medium,critical,colloquial,negative,"黑, 惨"
收钱说话的为了利益协助作恶的人罢了,Medium,critical,direct and accusatory,negative,"作恶, 利益"
希望他们嫁给黑人以后都去非洲吧，不要待在国内，看着觉得蛮让人不舒服的，让我不喜欢的黑人竟然也有人中国女人愿意嫁也不配当中国人,High,derogatory,informal and aggressive,disdainful,"不舒服的, 不喜欢, 不配"
男同性恋自己心虚,Medium,disparaging,pejorative,negative judgement,心虚
哎，奈何黑人数量越来越多好多。,High,informal,critical and biased,negative,"奈何, 黑人数量越来越多"
哈哈哈 你是揣着明白装糊涂吗 有不少讨好黑人的女性嘲笑国男生殖器小呢,High,mocking,offensive and derogatory,negative,"嘲笑, 生殖器小"
它不是个骗婚男同性恋吗不是直男,High,accusatory,informal and judgmental,negative,"骗婚, 男同性恋, 不是直男"
很好的解释了为什么会出现那么多轻浮的女性的原因，兄弟们怎么看,Medium,informal,conversational and judgmental,negative,轻浮
你们这些从心理到生理都异于其他大部分人点玩意儿有资格说患者，真是让人感到不适呀，你们自己搞搞就算了，还要骚扰身边的人甚至未成年，你们这些与传统观念不符的人不灭何来太平,High,accusatory,derogatory,aggressive,"异于, 玩意儿, 不适, 骚扰, 不符, 不灭, 太平"
我认为喜欢黑人女性的很少很少，你说得绝对是极极个例。,Medium,dismissive,informative and neutral,negative,极极个例
谦虚点，我们国内男性??,Low,neutral,informative,neutral,none
可见外国人及其它们后代混血儿就是墙头草，两面倒当人说人话，当鬼说鬼话从这我们也能窥见外国人及其它们后代混血儿的所谓精英就是贪婪又胆小的类型。,High,aggressive,derogatory and inflammatory,hostile,"墙头草, 两面倒, 贪婪, 胆小"
这种太让我不适了，弄不好国内的与有过感情经历的女性交往的人存在健康问题了，所以对那些来路不明的女性，一定要搞清楚来历啊。,Medium,informal,cautionary and biased,negative,"不适, 健康问题, 来路不明"
是啊！那个都有这些愚昧的奇人崇拜黑人族,High,informal and derogatory,pejorative,negative,"愚昧, 奇人, 黑人族"
有些男性女性看不上?为什么会觉得男同性恋看得上自己??,Medium,questioning,colloquial,dismissive,"看不上, 男同性恋"
单方面付出的卑微的人太多会惯出来这样的,Medium,critical,informative,bitter,"卑微, 惯"
受不了了，同性恋真让我感到不适,Medium,informal,personal and emotive,negative,"受不了了, 不适"
但也不是讨好黑人的女性的中国,Medium,informal,opinionated,defensive,讨好
有几个女的跑网约车？都是男人在跑，他们还得顾家赚钱，哪像这种极端女权主义者除了发表言论啥都不会？,High,"condescending, confrontational",colloquial,derogatory,"极端, 女权主义者, 发表言论啥都不会"
但事实上，大部分都是找个接盘的，这也就罢了，到最后接盘住了，他们还不安生，各种行为不检点，这才是最让人觉得不舒服的,Medium,critical,informative and expressive,disapproving,"接盘, 不安生, 行为不检点, 不舒服"
对不起啊，我先道个歉我是一个耽美读者，那些莫明就磕cp的其实是喜欢bl题材的女性我也不知道为什么欢bl题材的女性那么多我也很反感欢同性题材的女性的。,Medium,apologetic and critical,informative and subjective,negative,反感
说起这点，都会说，你是心理出现问题了啊可是，这本来就是女性的观点。为什么男性就不能穿裙子呢?,Low,conversational,questioning,neutral,问题
立女热搜上一堆，极端女权主义者砂男婴的热搜就往死里压热度，逼乎真有你的，不愧是姓逼,High,aggressive,derogatory and informal,negative,"极端, 砂男婴, 往死里压, 逼乎, 姓逼"
知乎同性恋标签第一的帖子，一群让人不适的人在那里讲如何掰弯别人,High,critical,informative and negative,disapproving,"不适, 掰弯"
这位让我不喜欢的女性天生会pua,Medium,casual,informal and negative,negative,"不喜欢, pua"
全部共同特点：太不符合我个人的审美了,Low,neutral,informative,negative,太不符合
而新移民甚至留学生，作风轻浮天下文明，有些就是为了骗美国国籍的，当然以和白人黑人一起为荣了。,High,derogatory,informative but biased,criticizing,"轻浮, 骗, 作风"
op不明智罢了,Low,informal,colloquial and slightly critical,negative,不明智
急了急了，就会这两句？看你评论全是黑南方的，估计也明智不到哪里去,High,sarcastic,derogatory,critical,"黑, 急了, 估计, 明智不到哪里去"
假的，另外这主播也是个失败者,Medium,informal,derogatory,negative,"假的, 失败者"
所以你和杨笠先分清楚自信和自负的区别再来乱说吧，一个褒义词硬生生被你们这些缺乏知识的人玩成贬义词,Medium,informal,condescending and confrontational,critical,"乱说, 缺乏知识"
四年级的时候我就问过我妈为啥男女平等还会有女士优先这句话出现[表情]四年级的幼年性别平衡倡导者差点被班主任扼杀在摇篮[表情]不过我挺住了现在依旧站在发表极端性别平等言论第一线！,Medium,sarcastic,colloquial and assertive,provocative,"扼杀, 极端"
要是以后我女儿这样我还真会，并且会反思自己为什么教出不明智的人,Medium,concerned,reflective and critical,disappointment,不明智
现环境下这个阵营没有团结就是扯谈，没有团结就算再扯一万句大道理也是没有用，团结始终应该放到第一位，我们需要求同存异。,Low,assertive,informative and neutral,serious,扯谈
霓虹也就80年代初对黑种人有强力管制，现在也不行了，你看奥运会旗手都有黑人了,Medium,informative,casual,critical,强力管制
"我现在生活很不错，但也对黑人和对它们有好感的轻浮的女性有所偏见,离开中国的除外。",High,informal,discriminatory and biased,negative,"偏见, 轻浮"
我特烦一张嘴就这事不关你事的人，管天管地管的着别人怎么看？照你的理论，批判这些人也不关你事啊？你说什么没用的话？,Medium,disapproving and confrontational,colloquial,aggressive,"特烦, 管天管地, 批判, 没用"
我个人觉得同性恋者也不是特别好,Medium,informal,opinionated,negative,不是特别好
把中华城市吧的所有重庆吧友全部说成是我的小号，这个也只有男同性恋才能达到的级别,High,informal,derogatory and confrontational,disrespectful and hostile,男同性恋
原文章主要是反外，而且嘛，核心还是反白。让那帮子崇拜洋人的人的咋活？??,High,provocative,informative,hostile,"反外, 反白, 崇拜洋人"
没有自知之明的女性真恐怖。兄弟们去网络上批评她。,High,condescending,derogatory,critical,"恐怖, 批评"
没有批判跟跟人睡，一直睡都可以，但是睡完不要回来让中国男人感到不适就好。对了补充一句，跟黑人结婚生的子女，绝不可以跟我的后代结婚！,High,informal,discriminatory and offensive,negative,"不适, 绝不可以"
1.造谣2.举报3立牌坊4演无底线包容他人的人5当无条件纵容他人的女性6.复读机7.发生争论,High,hostile,accusatory and inflammatory,criticizing,"造谣, 举报, 立牌坊, 演无底线包容他人的人, 无条件纵容他人的女性, 复读机, 发生争论"
看了几个小品，天天喊着结婚生娃，能不能关注一下别的，黑人不要出现在春晚行不,High,"complaint, discriminatory",casual and negative,disapproving,黑人
男同性恋大多数只会骂一两句就不回，这就是纯种胆怯的人的表现，赞成？赞成,High,informal,derogatory and dismissive,negative,骂，胆怯
看我直接化身贴吧暴躁老哥，直接对双重标准看待事物的男性进行言语攻击,High,informal and aggressive,conversational and negative,hostile,"暴躁, 言语攻击"
出狱了记得带着你的小二嗨一起回到飞舟,Medium,casual,informal and conversational,mocking or sarcastic,"出狱, 小二"
黑人基因太强，此人虽然是黑人混血，但看上去跟纯种黑人并无太大区别。中国女人一旦和黑人交往，所生的崽几代都是黑人混血儿。,High,derogatory,informative but biased,prejudiced,"太强,并无太大区别,纯种,交往,崽"
