Sentence,Toxicity Level,Tone,Language,Implied Sentiment
"Gauland, rede Dich doch nicht mit den Aussagen anderer heraus. Damit wird doch Dein dummes Rasissmusgelaber nicht entschuldigt.",High,Accusatory,Confrontational and Insulting,Condemnatory
Die Diskussionen zwischen #Augstein &amp; #Blome spiegeln wunderbar die dekadente geistige Verblödung der politischen Presse wieder,Medium,Contemptuous,Derogatory,Critical
"Danach fragt doch niemand, auch nicht, wenn Fettbacke behauptet, die Türken hätten Deutschland wiederaufgebaut.",High,Mocking and Disparaging,Insulting and Dismissive,Contemptuous
Wie können Sie einem 2 x sitzen gebliebenen Nulltipper bei. seiner Kanzlerschaftskandidatur helfen? Wie tief will die SDP. noch sinken?,High,Mocking and Derisive,Disparaging and Insulting,Contemptuous
...worauf du einen lassen kannst....ich war Gestern dein Feind bin es heute und werde es auch in Zukunft sein..!. Wir brauchen ganz sicher etwas....aber dich nicht...!!,High,Hostile,Aggressive and Exclusionary,Antagonistic
So siehst aus. Kuscheljutiz für Asylantenpack.,High,Disrespectful,Derogatory and Insulting,Hostile
"Den meisten Polen ist bewusst, dass Murksel u. ihre Chaoten Dtl. u. Europa mit den 'Gästen' ins Chaos stürzten - den NRW-Wahlschafen nicht 🤢",High,Derogatory and Insulting,Offensive and Disparaging,Hostile
..wurdest Du Luder Du nicht mit Rede.-und Schreibverbot belegt ..?. Berlin Berlin....Migranten überall...im Rathaus und auf Straßen...ne richtige Kanackenstadt geworden..oder heißt es Kanackenstaat..,High,Hostile,Offensive and Discriminatory,Derogatory
"Gruselig, die Seite von der KahaneSTASI. Gibt wohl keine UNDEMOKRATISCHEre Webseite! So ein Scheiß weckt Widerstand in mir! Diese Verbrecher",High,Hostile,Confrontational and Insulting,Aggressive
..da versucht ein weiterer Überflüssiger sich vorzudrängeln ..?..😂😂,High,Mocking,Offensive and Derogatory,Contemptuous
Ach was! Schreiben Sie diesen Scheiss an Frau Dr. Sommerauer. Die hat mir auch geholfen in meiner schwierigen pubertären Zeit.,Medium,Sarcastic,Dismissive and Insulting,Negative
Merkel und ihre devoten Schleimer und Kriecher haben es geschafft!Ein Sklavenstaat!,High,Accusatory,Confrontational and Derogatory,Hostile
"Merkel macht es wie es schon Adolf Hitler gemacht hat, durch Lügen und Wahlbetrug die von der Lügenpresse und Medienpack unterstützt werden!",High,Accusatory,Inflammatory and Offensive,Hostile
"Wenn ich täglich diesen geistigen Dünnschiss ü. Abschiebung ja, nein, höre, wird mir über so viel Inkompetenz kotzübel. 🤢",High,Angry,Confrontational and Insulting,Disgust
"Merkel verspricht wieder das schnelle Internet ab 2018 > denkt diese Tusse wir Mecklenburger sind verblödet, oder alle in der CDU 😂😂😂",High,Mocking and Disrespectful,Insulting and Derogatory,Contemptuous
Integration findet also im Kopf statt!? Bislang doch eher im Schwanz! #koelnhbf #fluechtlinge #rapefugees,High,Mocking,Derogatory and Insulting,Hostile
Aber zeit sich darin nicht die naturgemäße Dummheit der Grünen?,Medium,Condescending,Derogatory,Contemptuous
May muß die Scheiße der Männer aufräumen.,Medium,Angry,Confrontational,Frustration
wozu brauchen wir überhaupt noch teure #Politiker wenn die Politik austauschbar ist und uns insgesamt allen doch nur bescheißen,Medium,Sarcastic,Cynical and Derogatory,Disdainful
Für Kinderfickerei gibt es keine Härtefälle Hier gelten Deutsche Gesetze und sonst nichts!,High,Aggressive,Confrontational and Offensive,Uncompromising
Horst Seehofer ist für mich nur noch ein Dummschwätzer CSU,Medium,Disparaging,Derogatory,Disrespectful
"Merkels Niveau reicht nicht einmal für eine EHRLICHE Diskussion mit einer Putzfrau, Lug u Trug zeichnen eben einen verkommenen Charakter aus",High,Derogatory and Dismissive,Insulting and Condescending,Hostile
Ich persönlich scheisse auf die grüne Kinderfickerpartei,High,Aggressive,Vulgar and Derogatory,Hostile
Wer Politik macht wie die abgefuckte SPD verrät das Volk,High,Aggressive,Confrontational and Insulting,Hostile
Die wollen von nix ablenken. Die sind naturgemäß so dumm.,High,Derogatory,Offensive,Contemptuous
"Deutsche können ja verrecken ,aber wehe einem Asylanten wird's Geld gestrichen!",High,Hostile,Confrontational and Insulting,Xenophobic
"FY Kriechen tun nur die schäbigen Bastarde aus der abgefuckten SPD, und zwar ganz tief in den Arsch von IM Erika.",High,Hostile and Offensive,Confrontational and Insulting,Aggressive
Ich scheisse auf die SPD.. SCHEINHEILGSTE PARTEI DEUTSCHLANDS !!!,High,Aggressive,Confrontational and Insulting,Contemptuous
Seehofer ist eine bayrische Oberpfeife....er hatte nur kurz seine Momente wurde aber schleunigst zurechtgestutzt...😃. Als Beweis dafür trägt er sein Haar jetzt auch kürzer ....😃,Medium,Mocking,Derisive and Critical,Disparaging
"Stimmt, und Merkel als Reinfall für das deutsche Volk und Europa!!!. Diese Heuchlerin sollte lieber ganz still sein!!!😡😡😡",High,Angry and Disparaging,Confrontational and Insulting,Hostile
Stimmt aber dazu ist er zu blöde.,Medium,Dismissive,Insulting,Derogatory
"Sie sind leider ohne Bildung und ohne orthographische. Grundkenntnisse berechtigt, Ihren politischen Müll hinauszuonanieren.",High,Condescending and Hostile,Insulting and Derogatory,Disparaging
Widerliche Fratzen...sie machen unsere Welt nur schlechter...!!,High,Aggressive,Offensive and Disparaging,Hostile
"Kaum haben Grüne ihre Dummheit rausposaunt, kommt der nächste Schwachsinn!",High,Aggressive,Derogatory and Insulting,Disdainful
und wenn die eingeladen werden kommen die nicht zu Wort weil die zu klug für die anderen dummen sind.,Medium,Condescending,Disdainful and Judgemental,Superiority
"glauben sie mir , die meisten die hier ihre hass Kommentare abgeben sind hartz4 Schmarotzer :) habe so meine Erfahrung mit euch daitchen Dummschwätzer",High,Dismissive and Condescending,Confrontational and Insulting,Hostile
"Nein, das bestimmen die Idioten in den Konzernen! Aldi macht z.B. nicht mit!",Medium,Angry,Insulting,Disparaging
"Egal wo ich in PL für öffentl. AG u Kommunalpolitiker dolmetschte, Deutsche Spitzenpolitiker sind bei ihnen zu (wörtl.) LACHNUMMERN geworden😜",Medium,Mocking,Derogatory,Disparaging
"Gabriel, Du armseliges Würstel, was bist Du für ein hinterhältiger. Geselle. Versuche nicht, Frau Dr. Merkel anzupissen. Geh scheißen.",High,Aggressive,Insulting and Derisive,Hostile
Die Türken dringen hier ein und wollen uns ihre Art zu leben aufzwingen. Und. beschimpfen unsere entscheidungsunfähigen Weicheier als Nazis.,High,Hostile,Confrontational and Insulting,Derogatory
Das Auswärtige Amt scheisst auf die Menschenwürde und auf Art.6 GG !!! Übrigens geführt von der SPD !!!,High,Confrontational,Insulting and Disrespectful,Hostile
Der dumme deutsche hat sich entschieden....jetzt wird alles nur noch schlimmer....,High,Derogatory,Offensive and Insulting,Pessimistic
Außerdem sind sie politisch dumm.,Medium,Dismissive,Insulting,Derogatory
Die Afrikascheiße fliegt uns bald um die Ohren....wir sind übersät mit Unkraut und das werden wir nie wieder los...!,High,Alarmist,Racist and Inflammatory,Hostile
wer zum #Ziegenficker in die #Türkei fährt ist selber schuld wenn er dort in den Knast geht,High,Derogatory,Pejorative and Offensive,Condemnatory
Lasst die ISIS-Schlampe wo sie ist.Ein Gefährder weniger.,High,Aggressive,Offensive and Derogatory,Hostile
"War das Wochenende im Ruhrpott unterwegs. Überall schwangere, muslimische Frauen mit einem Rattenschwanz an Kindern #Islamisierung",High,Derogatory,Discriminatory and Offensive,Prejudiced
Nicht täuschen lassen....das sind freiwillige die schnellstmöglich dieses Affenland verlassen wollten..!,Medium,Disparaging,Insulting,Contemptuous
Ausgangssperre für Asylanten und Migranten!,High,Authoritative and Exclusionary,Derogatory and Demanding,Hostile
Diese @USER_0 sieht immer mehr aus wie andrea nahles in den Klamotten einer übergewichtigen Nutte. #maischberger,High,Derisive,Offensive and Insulting,Disdainful
"Ja, die Suppe wird solange aufgekocht, bis jeder miese völkische Drecksack brechen muss, bis er weint.",High,Aggressive,Insulting and Hostile,Malicious
Hoffentlich finden Sie alle Schweine!,Medium,Sarcastic,Derogatory,Disrespectful
Mit dieser GROKO geht die illegale Masseneiwanderung der Islamischen Invasoren ohne Begrenzung weiter faulen Zauber beenden AFD wählen,High,Aggressive,Inflammatory and Incendiary,Xenophobic
MrTrump sie waren mir mal Sympathisch mit ihrer Aussage Das sie Die Merkel Loben da haben sie jetzt bei mir Verschissen,Medium,Disappointed,Critical and Disparaging,Negative
Auswahl wohl eher Dschungelcamp Niveau...D Promis😂😂. Maybrit ist schon eine treue Polittusse...alle so richtige Zuchtstuten bei ARD-ZDF...!,High,Disparaging,Insulting and Derogatory,Contemptuous
"In ihrem Land war dass so nicht möglich ,aber bei uns kann man dass ausleben ,dank freier Meinungsäußerung.Wir Deutsche sind die gelackmeierten !",Medium,Resentful,Criticizing and Cynical,Discontent
"Im Grunde hätte Dir Bosbach eine schallende Ohrfeige. geben müssen, dass Dir der Fächer davongeflogen wäre.",High,Aggressive,Violent and Insulting,Hostile
Dortmund:Leipzig. Die großmäuligen Dortmunder werden von Leipzig hergespielt. Großartig!,Medium,Mocking,Derogatory and Derisive,Negative towards Dortmund
Genau. Die Froschfresser haben nichts gelernt! Ihr Untergang ist selbstverschuldet.,High,Dismissive,Derogatory and Insulting,Contemptuous
Wirtschaftskriminalität unter der Führung Merkels! Thema: WIE BESCHEISSEN WIR DAS VOLK NOCH BESSER UM UNSEREN PROVIT ZU MAXIMIEREN! Mafia!!!,High,Accusatory,Confrontational and Insulting,Hostile
Was für Politiker? Ich sehe immer nur hinterfotzige Heuchler und Schmarotzer.,High,Contemptuous,Derogatory and Insulting,Hostile
Kleiner Nachhilfetipp für Trump: Die Japaner verkaufen 10 x mehr Autos in Amerika. als die Deutschen. Was stimmt da in seiner Birne nicht?,Medium,Sarcastic,Confrontational and Dismissive,Critical
"War das heute herrlich in Szczeciner Einkaufszentren > keine Nafris lungerten rum, stressfreies Einkaufen, dicke Baiser-Torte, super Kaffee😜",High,Derogatory,Discriminatory,Prejudiced
"Widerlich. Sie zeigen die nackten Brüste einer Frau. Ich habe Sie aufzufordern, das Bild sofort herauszunehmen. Ihr scheinheiligen Schmutzl.",High,"Condemning, Outraged",Aggressive and Derogatory,Hostile
Rettet die deutsche Frau vor dem Multikuliti Wahn #rapefugees,High,Alarmist,Derogatory and Xenophobic,Fear-mongering
"Hetze der öffentlich-rechtlichen gegen Trump, zum kotzen diese verlogenen Vasallen Merkels!!!",High,Aggressive,Confrontational and Insulting,Hostile
"Schießt doch die Raketen von Kim ab und 'prostituiert' nicht. ständig, Ihr Maulaufreißer. Handelt endlich mal.",High,Aggressive,Confrontational and Insulting,Hostile
Das macht echt traurig...ich schäme mich dermaßen für meine dummdämliche Landsleute ..!,Medium,Ashamed,Derogatory and Insulting,Disappointed
Es gibt bei uns keine Pressefreiheit mehr. Wir sind eine Bananenrepublik wie Simbabwe!,Medium,Indignant,Accusatory and Derogatory,Discontented
Gut gemacht Mr. Präsident! Die dumme Nudel mal wieder richtig vorgeführt!😂😂👍,Medium,Mocking,Insulting and Sarcastic,Contemptuous
SPD ist für DE nicht wählbar dieses üble Pack fordert d Familiennachzug für alle Muslimische Invasoren Forderung von Malu Dreyer Schulz. AFD,High,Aggressive and Derogatory,Offensive and Disparaging,Hostile
"Liebe Freunde, lasst euch nicht hinreißen. Lacht die Sklaven aus.",High,Contemptuous,Derisive and Disrespectful,Hostile
"Salvatore, siehst Du nicht, wer da aus Afrika kommt? Wenn Du diese. rücksichtslosen Invasoren willst, dann füttere sie selbst, und sitz.",High,Hostile,Discriminatory and Confrontational,Intolerant
Die Kanackenweiber sind die schlimmsten....,High,Derogatory,Offensive and Abusive,Hostile
Edeka soll mal früher aufmachen die Hurensöhne,High,Aggressive,Offensive and Vulgar,Hostile
"Bestätigte Sexualdelikte von #rapefugees sind viel zu brisant siehe Vergewaltigungsrate Schweden,deswegen lieber #hoax für Honks! #abmerkeln",High,Dismissive and Derogatory,Inflammatory and Insulting,Hostile
Die Grünen Idioten sind untragbar für unser ganzes Land!,High,Aggressive,Insulting and Dismissive,Hostile
Nicht nur ein Vasall Merkels sondern auch ein Trump hasser!! Also ein Nazi!!!,High,Aggressive,Accusatory and Insulting,Hostile
"Juhu, das morgige Wetter passt zum Tag > SCHEIßWETTER 😂😂😂",Medium,Sarcastic,Casual and Impolite,Negative
Welches nette Bild von Linksradikalen hat @USER_0 denn da rausgesucht? Seid Ihr asozial!,High,Derisive and Accusatory,Insulting and Provocative,Hostile
"Unwort des Jahrhunderts: STAMMWÄHLER. Jeder der seine Stimme einer Partei gibt, weil er es schon immer so tat ist ein Riesenarschloch !!!",High,Angry,Confrontational and Insulting,Hostile
Ja dieses fette Etwas....redet und redet,High,Derogatory,Insulting,Disrespectful
ein Merkel Vasall!!. Auch einer der keine eigene Meinung hat!! Dumm -Deutscher halt!!!!,High,Derogatory,Insulting and Disparaging,Contemptuous
"seit ihr so naiv, oder tut ihr nur so dumm?????? 🎩🌹",Medium,Sarcastic,Disparaging and Insulting,Critical
Die Kölner sind Pfeifen...und nicht nur im Fußball....Köln ist am Ende. Köln ist durch und durch kanakisch..!,High,Derogatory,Insulting and Discriminatory,Hostile
"Ich, ein Selfi mit Murksel???!!! Eher würde ich mich zu `ner Klapperschlange ins Terrarium legen.",Medium,Sarcastic and Derogatory,Derogatory and Hyperbolic,Disdainful
"Hey Leute, wir haben so lange die Warzentusse ertragen...das mit dem Kleinwüchsigem kriegen wir auch hin...",High,Derogatory,Insulting and Dismissive,Contemptuous
ist in meinen Augen strunzdumm wie ein Knäckebrot. Gott sei Dank hat er es bald hinter sich,High,Derisive,Insulting and Dismissive,Contemptuous
#Lindner ist für mich einer der größten #Lügner und #Heuchler der #FDP,High,Accusatory,Confrontational,Hostile
"Wie man an dem Wahlergebnis gesehen hat, sind die 'Deutschen Trottel' noch immer in der Mehrzahl!",High,Condemnatory,Insulting and Disparaging,Contemptuous
So ist es. Schwule dürfen ja immer bleiben. Pfui Teufel!,High,Hostile,Offensive and Insulting,Homophobic
"Nein, denn Muslime sind keine Rasse, sondern Anhänger einer bekloppten Religion.",High,Dismissive,Insulting and Derogatory,Hostile
"Es ist eindeutig und unmissverständlich.....unsere humanitäre Haltung ist falsch naiv und dumm, vollkommen im Arsch.",High,Hostile,Confrontational and Insulting,Derisive
Diese nichtsnützigen Analphabeten will Syrien nicht zurück...die sind froh das Deutschland sie nicht mehr hergibt...!,High,Derogatory and Dismissive,Offensive and Disrespectful,Hostile
Werden wir und müssen wir NICHT! Es sind zu 99% nur Sozialtouristen (auf gut Deutsch: Schmarotzer) und zigtausende Kriminelle/Terroristen darunter! Das ist bewiesen!,High,Dismissive and Aggressive,Confrontational and Insulting,Hostile
Das Ende der Merkel Diktatur. Sollte National Feiertag werden. Rauten IM Erika hat endlich fertig!!!!!!,High,Critical,Derogatory and Aggressive,Hostile
Am besten zum Bau eines Gefängnisses für Asylanten-Verbrecher!,High,Hostile,Inflammatory,Discriminatory
Damit die USA ihr dreckiges Fracking Gas mit Schweröl betriebenen Frachtern nach Dummland verkaufen ! Wer hätte nun die Vorteile ? Herr schick Hirn !!!,High,Sarcastic and Insulting,Aggressive and Derogatory,Negative
"Ich finde Claudia #Roth auch ekelhaft, und ich gehe noch viel weiter. Man sollte sie rückstandslos #entsorgen.",High,Aggressive,Violent and Dehumanizing,Hostile
Unterschlagung-Presse!Warum müsse wir diesen öffentlich rechtlichen Vollpfosten-Sender Zwangsabgaben zahlen.Freiheit in der Senderwahl!!!!!!!‘,High,Aggressive,Confrontational and Derogatory,Angry
Die meisten Rentner bekommen eine Erhöhung ihrer Renten nach der Lohnentwicklung von durchschnittlich 15€.und die Dummbacken im BT genehmigen sich 900€,Medium,Dismissive,Insulting,Resentful
Rainer würde ich nicht mal für 1 Millionen fucken,High,Derisive,Vulgar and Disrespectful,Contemptuous
Die SPD ist heute so überflüssig wie die Haare an meinen Arsch.. Die neue Volkspartei ist die AFD.. #illner,High,Derisive,Vulgar and Insulting,Hostile
"Alle diejenigen die nicht politisch korrekt sind, sind Verbrecher. So sehen das heutzutage Medien, Politiker, Toleranz Fanatiker sowie bahnhofsklatscher. Verblödetes Deutschland.",High,Dismissive and Condescending,Insulting and Derisive,Hostile
Die Liste der Dummen ist enorm....aber warum gehören die meisten der Grünen Partei an..??,High,Disparaging,Derogatory and Insulting,Contemptuous
"Dobrindt, Du Heuchler. Es gibt keine illegale Software. Es gibt nur illegale. Vorschriften und hinterfotzige Politiker. Ab mit Euch.",High,Aggressive,Confrontational and Insulting,Hostile
Was soll man schon von so einer Lügenbande erwarten? Alles politische Schwachköpfe!,High,Derogatory,Insulting and Derisive,Contemptuous
Die Sendung ist einfach nur PEINLICH und sollte abgesetzt werden. Der Blassberg und das Blondchen haben sich überflüssig gemacht,Medium,Derogatory,Insulting,Disparaging
"Ja, furchtbar. Das nächste Mal sollte man sie 'alt und hässlich' nennen...",High,Sarcastic,Insulting,Derogatory
Junker ist ein Vollspacken und den braucht niemand. Der kann jetzt weg! 👎👎👎👎,High,Hostile and Dismissive,Insulting and Aggressive,Contemptuous
Ich könnte kotzen wenn ich daran denke dass wir von #Deutschlandhassern regiert werden.,High,Aggressive,Hostile and Confrontational,Disgust and Anger
"Na dann, lieber rechter Hetzer als schwul-linker PSEUDO-Gutmensch ! Pacht euch mal an die Rübe und nicht nur an die Latte!!",High,Aggressive,Confrontational and Insulting,Hostile
"An Tagen wie heute fragt mann sich echt wer verblödeter ist, die Regierung oder die Verfassungsrichter!? #maischberger #DrittesGeschlecht",Medium,Accusatory,Confrontational and Insulting,Disdainful
Was für eine verlogene Scheisse !!! Die Bande aus der GroKo ist geil auf Macht und scheisst auf die wirklichen Nöte der eigenen Bürger !!!,High,Aggressive,Offensive and Derogatory,Contemptuous
Für den zensierten Scheiss auch noch mehr bezahlen? So eine Unverschämtheit.Freie Senderwahl ich bezahl nur die Sender die ich sehen will.,Medium,Frustrated and Demanding,Confrontational and Insulting,Angry
"Schwachköpfe lassen keine Gelegenheit aus, um sich in die Öffentlichkeit zu drängen. 0 zw. den Ohren😜",High,Dismissive and Insulting,Derogatory and Confrontational,Contemptuous
"Türken, die sich die österreichische Staatsbürgerschaft erschlichen haben. müssen aufgedeckt und verurteil werden. Davonjagen.",High,Aggressive,Discriminatory and Dehumanizing,Hostile
Ihr Würstel glaubt an den Schaden einer Erderwärmung. Genau. das Gegenteil ist der Fall.,Medium,Sarcastic,Dismissive and Insulting,Contemptuous
So ein Mist aber auch...da kämpft die Jugendkammer mit allen Mitteln ihn doch nach Jugendstrafrecht zu verurteilen und da kommt der dämliche Vater und ruiniert alles...😃😃😃,Medium,Frustrated,Disparaging and Informal,Aggravated
So reden nur Vasallen Merkels!!,Medium,Disparaging,Derogatory,Disrespectful
Weitaus schlimmer. Heute ist es nicht mehr Dummheit. Ein ganzes Volk ist zu (m)wutlosen Zombies dressiert worden.,High,Critical,Derisive and Insulting,Contemptuous
Freue mich wenn solche Abschaum von Grünen Idioten im Herbst verschwinde!,High,Aggressive,Derogatory and Inflammatory,Hostile
"Besser ein Amateur der lernfähig ist, als das verlauste Pack der abgefuckten SPD - SCHMAROTZER, PÄDOPHILE und DENUNZIANTEN !!!",High,Aggressive and Derogatory,Highly Offensive and Insulting,Hostile
Grüne gehören einfach nicht in Regierungs Verantwortung. Schon gar nicht diese Ost Schabracke,High,Dismissive,Confrontational and Insulting,Hostile
Also auch alle AFDler und Neonazis und Mörder und Pädophile und....was für eine dumme Aussage dieser Frau,High,Accusatory,Insulting and Derogatory,Contemptuous
"Flüchtlinge, die kein Asyl erhalten haben, gibt es nicht. Diese. Invasoren hätten an der Einreise gehindert werden müssen.",High,Aggressive,Hostile,Xenophobic
"Da sollten auch Asylanten eingesetzt werden, die für nichts abkassieren und sich den Tag über langweilen.",High,Disparaging,Disrespectful and Derogatory,Prejudiced
"Das geschieht wenn Aussagen gemacht werden die Merkel nicht passen!! ARD, ZDF und wie sie heißen sind Vasallen Merkels!!",High,Accusatory,Confrontational and Disrespectful,Hostile
Schade das die kotzgrüne Brühe nicht im Erdreich versickert.... und die ausreisewilligen werden gegen ihren Willen festgehalten...😂😂,High,Sarcastic and Dismissive,Insulting and Derogatory,Hostile
"Ja, freu Dich doch über die Aufmerksamkeit. Und wenn Dir etwas zu weit geht, sei kein Mädchen, sondern teile dies mit.",Medium,Patronizing,Derogatory,Disparaging
Bla bla bla! Lügenpresse verkauft uns mal wider für Dumm! Alles gespieltes Theater!!,High,Accusatory,Confrontational and Derogatory,Mistrustful
Bist du ein asozialer Penner so werde Politiker ...gelingt Anwälten und Immobilienmakler auch..😃😃,High,Derisive,Insulting and Sarcastic,Contemptuous
Die Zins-Schergen der EU rauben den Sparern Milliarden. Und Schäuble freut sich mit diesen Verbrechern.,High,Hostile and Accusatory,Confrontational and Derogative,Angry and Resentful
egal was #Göring-Eckardt und #Lindner sagen die stecken beide schon im Arsch von #Merkel #CDU #Grüne #FDP,High,Contemptuous and Disparaging,Vulgar and Insulting,Hostile
"Ach, das ist doch ein Sturm im Wasserglas. Spahn ist nun mal ne rechte Tucke 😁",High,Dismissive and Mocking,Derogatory and Disrespectful,Hostile
Ach du Scheisse. Gibt wohl nichts zu saufen,Medium,Frustrated,Crude,Disappointed
"Özoguz attackiert CDU, AfD will Intergrationsministerium verhindern > RICHTIG, etwa noch so ein Faulenzerposten für diese Chaoten🤢",High,Sarcastic and Hostile,Derogatory and Inflammatory,Disdainful
Was für fucking Menschenrechtsorganisationen....?. In unserem Land ist es unsicherer als in ihren...!,High,Aggressive,Vulgar and Confrontational,Hostile
Wurde auch schon öfter von Frauen am Arsch und im Schritt gefasst. Habe es allerdings genossen.. #metoo,High,Dismissive,Provocative and Inappropriate,Insensitive
"Die Hetze der Deutschen Lügenpresse, Medienpack und Politiker gegen Trump werden noch ein böses Ende haben für die Hetzer!!",High,Aggressive,Confrontational and Accusatory,Hostile
der iSLAM GEHÖRT NICHT ZU DEUTSCHLAND!!!! Und auch keine Schwarzfuss Afrikaner!!!,High,Intolerant,Discriminatory and Insulting,Hateful
Durch meine Erfahrung mit der Scheinheilgsten Partei Deutschlands wurde Hass auf dieselbe entwickelt. SPD Politiker sind scheinheilige Hunde,High,Aggressive,Confrontational and Insulting,Hostile
Von mir aus könnt ihr jämmerlich verrecken,High,Malicious,Confrontational and Derogatory,Hostile
G20 ist geplante Verarschung von #Merkel. Die Gewaltexzesse sichern ihren nächsten Wahlsieg. Außer Spesen nix gewesen,High,Accusatory and Cynical,Derogatory and Disparaging,Hostile
"Scheisse ist der Dumm, den nimmt doch keiner ernst!! Gehe in deine Hütte und bleib einfach still Steinmeier!!!!😡😡",High,Aggressive,Derogatory and Disrespectful,Hostile
"Komm schon mit NSU du Honk, halte Schleyer, Buback usw dagegen! Die dusselige Reker hätte doch eine Armlänge Abstand zu dem einen halten kö.",High,Aggressive,Derogatory and Insulting,Hostile
Die vom Staat unterstützte Antifantenbrut ist unerträglich!,High,Outraged,Offensive and Derogatory,Hostile
"Es wird der Tag der Rache kommen.Hoffentlich hat Deutschland genug Bäume,um die Verräter des Volkes aufzuhängen!",High,Threatening,Violent,Aggressive
Der nächste der mich meldet den zieh ich nackt #realtalk,High,Threatening,Confrontational and Aggressive,Hostile
"Naja, dein Name sagt schon alles! Dumm und dümmer!!!",High,Insulting,Confrontational and Derogatory,Hostile
"Dieses Rattenpack gehört wirklich in die Löcher geprügelt, wie F.J. Strauß gesagt hat. Weg damit und gut !",High,Aggressive,Violent and Dehumanizing,Hostile
"@USER_10 @USER_6 @USER_3 @USER_7 @USER_2 @USER_1 @USER_5 @USER_8 @USER_9 Gibt es bei euch überflüssigen, deutschfeindlichen Grünen, nicht ein Thema wo ihr NUR etwas Ahnung vion habt?",High,Dismissive and Insulting,Confrontational and Derogatory,Hostile
Für d Schweinejournalisten Pack von ARD u ZDF ist es Hetze wenn man d tatsächlichen Zustände in diesem Merkeltollhaus anprangert. Jetzt AFD,High,Aggressive,Insulting and Derogatory,Hostile
"Schauspieler u. Prediger Gauck ist krank??? Oder brennt ihm schon der Ar*** vor Angst, wie 89 in Rostock. Tauchte dort auch lange ab 😂😂😂",High,Mocking,Derogatory and Insulting,Contemptuous
Dieses heuchlerische Weib ! Angela Merkel ist für mich die personifizierte Straftat ! Aber Islamkritiker gehen in den Knast !,High,Aggressive,Confrontational and Insulting,Hostile
"Pünktlich zum Wahlkampfauftakt ermittelt der Brüsseler Sumpf gg. Schulz 😜 Brücke bauen, 100TSD Kühe rüber und zuscheißen dieses Nest 🤢",High,Derisive and Offensive,Impolite and Aggressive,Hostile
Und eine Horde von devoten Lemmingen folgt ihr.,Medium,Derogatory,Disparaging,Scornful
"Erschreckend, daß es #Frauen sind, die 30 Jahre #Emanzipation zugunsten islamistischer #Vergewaltiger in die Tonne treten! #rapefugees #AfD",High,Indignant,Offensive and Accusatory,Hostile
Natürlich - die OSTKÜSTENHURE droht.,High,Aggressive,Derogatory and Threatening,Hostile
"#maischberger Fratscher:Geld für Migranten als Investition.Bis dahin weiterhin #rapefugees , #Islamisierung und #IS Terroristen. #abmerkeln",High,Aggressive,Confrontational and Dehumanizing,Hostile
Scheinheilige Verräter. In der Kirche hat das Tradition.,Medium,Accusatory,Critical and Condemnatory,Negative
"Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweisen, könnten sie ja in den zahlreichen Kanalisationen Ratten fangen und verzehren.",High,Derogatory and Insulting,Discriminatory and Offensive,Hostile and Xenophobic
dumm ist wer nicht erkennt daß es in jeder Partei dumme. Belegen sie ihre vorlegte Hetze doch mal mit O-Passagen aus dem afd-Parteiprogramm!!,Medium,Accusatory,Confrontational,Defensive
Behalten Sie ihren heiligen Blödsinn für Sich! Die Kirche hat sich trotz ihrer Macht noch nicht tatkräftig eingesetzt!,Medium,Dismissive and Critical,Confrontational and Disrespectful,Disdainful
Von wegen Cannabis....das sind Behauptungen der Pflichtverteidiger genauso wie dir Revisionen.. Die scheiss Anwälte erfinden neue Einnahmen.,High,Accusatory,Insulting,Hostile
"bei so vielen verschwulten Entscheidungen, fragt man sich doch 'wer hat den Verfassungsrichtern ins Hinr geschissen?' #voßkuhleScheisskule",High,Derogatory,Confrontational and Insulting,Hostile
"Tausende dieser Islam-Monster sind als Sozial-Touristen getarnt, noch in Deutschland unterwegs!",High,Hostile and Alarmist,Inflammatory and Derogatory,Antagonistic
"Der Weg zum Erfolg führt in der CDU durch Merkels Ar***, Hirn braucht man nicht, Bsp. Altmaiers letzte 'Wahl-Äußerung' > dieser Vollpfosten😜",High,Mocking,Vulgar and Insulting,Hostile
Dabei hatte der Seehofer mal gute Ansätze...die Watschn von Merkel spürt er heute noch. Das ablichten mit grünem Dreck ist seine Strafe!,High,Sarcastic and Aggressive,Derogatory and Insulting,Condemnatory
"Abgefuckte Hühnerscheisse. Was soll sich denn drehen, wenn man diese abgefuckte SPD wählt? Vielleicht der Schulz im Vollsuff....",High,Angry,Vulgar and Demeaning,Aggressive
Was eine dämliche Diskussion. Sind wir jetzt völlig verblödet. Ich muss abschalten. Ich bekomme Kopfschmerzen.🤮,High,Frustrated,Insulting and Dismissive,Aggressive
WO SOLL DAS ENDEN ??? WENN MAN SO VIEL HASS UND WUT ERZEUGT WIE DIESES FRETTCHEN VON DER SED-STASI-SEKTE CDU/CSU/LINKE/ROTE/GRÜNE ????,High,Aggressive,Derogatory and Accusatory,Hostile
Die Linke Arroganz wird schon noch ihre Ohrfeigen bekommen wenn so 'TAPFERE Blödies' wie M.Albrecht länger am Watschenbaum rütteln !,High,Aggressive,Confrontational and Insulting,Hostile
Wenn man genügend bezahle pietätlose Antifa Idioten findet,High,Aggressive,Disparaging and Insulting,Hostile
