Sentence,Toxicity Level,Tone,Language,Implied Sentiment
"зажрался лукашенко.ходит с протянутой рукой клянчит у россии,а сам делает гадости .подлец ,нам такой друг не нужен.",High,Derogatory and Dismissive,Insulting and Disparaging,Hostile
"а вы упрямые бараны, не хочу, не буду",Medium,Dismissive and Insulting,Confrontational,Frustrated
И от такой хуйни можно много до чего договориться,Medium,Frustrated,Informal and Profane,Negative
это что за полудурок с бородкой игиловского бандита ? несет какую то пургу !!!,High,Aggressive,Insulting and Demeaning,Contemptuous
ну это же дибелоиды трамподауны зделали,High,Mocking,Derogatory and Insulting,Contemptuous
"кто проедет первым, не знаю, но если ученик вбубенится в маз, то инструктор учебной машины точно получит премию долбоинструктор года!",High,Sarcastic and Disparaging,Confrontational and Insulting,Contemptuous
"А то название напишешь, так сразу какой-то умалишенный модера позовет",Medium,Disparaging,Disrespectful and Insinuative,Derogatory
"говорит--моя бл..ь(жена)предложила прогуляться к метро, посмотреть",High,Disrespectful,Derogatory and Insulting,Contemptuous
"если бы был, такую х...ю не писал бы...",Medium,Dismissive,Colloquial and Insulting,Disparaging
"Модер почисти от срача тред, его смысл теряется в пожаре школьников.",Medium,Dismissive,Colloquial and Insulting,Critical
продают машины рашка не может! не может я говорю!,Medium,Frustrated,Colloquial and Derogatory,Negative
его пацаны опустили за стукачество мусорам.,High,Aggressive,Derogatory and Criminal,Condemning
"звонок в три часа ночи: - алло, ты спишь? - да, сплю блять..",Medium,Frustrated,Casual with Profanity,Annoyed
"Да мля ускакали деревянные лошадки, пароходики бумажные уплыли.....",Low,Frustrated,Colloquial,Disappointed
есть такая херня называется интернет !,Medium,Dismissive,Informal and Insulting,Negative
"вот пусть он и объясняет тупоголовым , ведь живет- то он по соседству,чего они к европе и россии обращаются",Medium,Dismissive,Confrontational,Scornful
"хамло в наморднике, два слова связать не может ....",High,Insulting,Derogatory and Disrespectful,Contemptuous
"аааа ну конечно, бабло то в москву не попадет, останется в регионе, не порядок, к ногтю холопов..",Medium,Sarcastic,Contemptuous and Disparaging,Dissatisfied
"так и будут дети гибнут от пьяных сволочей! то бьют, то насилуют..",High,Angry,Accusatory and Offensive,Outraged
"Эмбрион это не человек потому что у него нет памяти, нет личности, нет эмоций, нет нихуя",High,Dismissive,Confrontational and Insulting,Hostile
Я за этим парашным проектом 5 лет наблюдал с первого выпуска,Medium,Dismissive,Derogatory,Contemptuous
"тебя там чпокнули, что ты такое утверждаешь?",High,Aggressive,Confrontational and Insulting,Hostile
"К тому же вальва уже давно не геймдевелоперская контора, а занимается хуй знает чем",High,Dismissive,Vulgar and Derogatory,Contemptuous
оттуда всё говно к нам плывёт.,High,Dismissive,Confrontational and Offensive,Hostile
вонючка лукашенко называет нашего президента старшим братом,High,Insulting,Confrontational and Derogatory,Disdainful
и этой лжи учат адвокаты уродов,High,Accusatory,Insulting,Hostile
"предупреждение для тупых,типа соловьихи.кто меня пытается вычислить и наказать,тот испытает очень большие проблеммы",High,Aggressive,Confrontational and Insulting,Threatening
"да ну хватит, этот недоумок павлов зарабатывает, не тратьте на него нервы и время, его страничка - это шедевр",Medium,Dismissive,Derogatory,Derisive
эта сраная фишка в западных околонаучных передачах так же часто встречается,Medium,Irritated,Informal and Irritated,Disapproving
"а быдлу только и нужно,чтобы даром и побольше",High,Contemptuous,Derogatory and Insulting,Disdainful
которые всегда и во во всем видят только дерьмо,Medium,Critical,Informal and Derogatory,Negative
"всем ментам сказали досрочно проголосовать, иначе-пиши на увольнение...менты,прикорытники и подобная нечисть могут в платформе голосовать за луку",High,Aggressive,Derogatory and Insulting,Hostile
и разберемся! да вы пришли незванные и принесли с собой еще больше своего говна! мешаете! вы здесь не надо!,High,Accusatory,Confrontational and Insulting,Hostile
"из-за вас козлов- настроение ноль и поведение ,ну никакое.....",Medium,Accusatory,Disparaging,Frustrated
"да уж,многих ребят посдавали упырям бандеровцам.",High,Accusatory,Derogatory and Divisive,Hostile
"вот сволочи, ничего путного для народа не делают, один негатив от власти, гадости.",High,Aggressive,Confrontational and Insulting,Hostile
"Я вот хуйню бы творить не стал и если надо, то изменился бы ради общественного блага",Medium,Assertive,Vulgar,Defensive
Просто либо воруют либо жопу свою поднять не могут в лице директора чтобы выбить нормальные условия.,Medium,Accusatory,Disrespectful and Derogatory,Disdainful
"склонен ко всем формам наркозависимости, сучара, а также к религиозному фанатизму, что по сути одно и то же",High,Aggressive,Insulting and Belittling,Contemptuous
"В пендостане и западной гейропке зп у людей выше в 6-8 раз, а цены на всё - в 1,5-2",High,Derogatory,Slang and Derogatory,Contemptuous
"Х.з сколько тебе, про какие времена пишешь..",Medium,Dismissive,Casual and Disrespectful,Indifferent
Это у вас такой мемчик локальный на пораше?,Medium,Sarcastic,Dismissive and Insulting,Disdainful
враг не пройдет.победа будет за нами.все народы хотят мира.а этим тварям неймется.перемен захотели!!!браво батьке!!!!!!,Medium,Defiant,Aggressive,Hostile
"Мож он и норм, но количество хуйни невпопад было запредельным",Medium,Dismissive,Informal and Vulgar,Negative
сволочи бог их накажет как можно так поступать,High,Accusatory,Condemnatory and Insulting,Vindictive
вы не нашли в другом месте вести такие разговоры придурки,High,Dismissive,Confrontational and Insulting,Hostile
"и не держи всех за себеподобных, троллюга.",Medium,Accusatory,Derisive and Insulting,Contemptuous
А чё этого клоуна никто не вспомнил?,Medium,Dismissive,Informal and Derogatory,Contemptuous
"прайсблядь, что удовольствие можно получать совершенно бесплатно.",Medium,Dismissive,Rude,Disdainful
Первый раз воспользовался этой конченой кнопкой,Medium,Frustrated,Insulting,Negative
"два идиота, что отец, что сын. два авантюриста.",Medium,Derogatory,Insulting,Disparaging
блин в каком говне мы находимся.,Medium,Frustrated,Informal and Crude,Negative
то это однозначно быдло и дизлайк.,High,Condescending,Derogatory and Insulting,Disparaging
А если ты ебнешь палкой и произойдет физическое взаимодействие это значит оно по кругу пошло? Разумеется,Medium,Inquisitive yet Vulgar,Casually Vulgar,Neutral with a Rude Undertone
"ПДД написаны таким образом, чтобы уберегать дебилов от ДТП",High,Dismissive,Confrontational and Insulting,Hostile
"был талантливый и успешный комик, а стал куском говна",High,Derogatory,Derisive and Insulting,Contemptuous
а тут опять какой-то гусь тупой понаписал,Medium,Dismissive,Informal and Insulting,Disrespectful
"сявка никак не может сойти с этого цыкличного круга, скоро новый х.й нарисуется",High,Dismissive,Vulgar and Insulting,Derogatory
Ибо и геймплей и сюжетто кусок говна.,High,Contemptuous,Vulgar and Insulting,Derisive
"ты все больше погружаешься в свое гавно, не делай себе же хуже",High,Contemptuous,Derogatory and Disparaging,Hostile
"все зубы потеряла от коновалов! маленькую дырочку рассверливали так, что бревно залезет! тфу криворукие коновалы!",High,Angry,Confrontational and Insulting,Hostile
"А самое тупое что если поставить в настройках старую дваче капчу, она не работает нихуя",Medium,Frustrated,Casual and Vulgar,Annoyed
"но если несется дебил с куском плитки в руке, это нормально, а то , что делает милиционер претуступление",High,Accusatory,Confrontational and Insulting,Indignant
"этих девушек, женщин вообще не понимаю, ну как так можно изуродовать свои губы только сказать дура.",High,Dismissive,Confrontational and Insulting,Hostile
"Просто поймал себя на мысли, что смотрю говноконтент, созданный исключительно с целью выцыганивания донатов на хайпе",Medium,Critical,Colloquial and Vulgar,Negative
"В жизни, по описанию очевидцев, быдловат",Medium,Critical,Informal and Derogatory,Negative
"Есть мнение, что ещё жирный может немного хайпануть",Medium,Derisive,Casual and Disparaging,Negative
В проходящего мимо человека в мастерской? Чё? Хуета любая может отскочить в проходящего человека,High,Alarmist,Crude and Impolite,Alarmed
при чём короновирус? хули вы не пишите что она умерла от натоптышей и мазолей они ведь тоже были,Medium,Sarcastic,Informal and Rude,Disrespectful
"поганцы, которые по разрешению вовика сделали из ,своих отделов коммерческие кооперативы-корпоративы",Medium,Critical,Derogatory,Disapproving
про район тайвань хочу напомнить вонь стоит несусветная и всем похер,Medium,Frustrated,Dismissive and Vulgar,Negative
"ну что поделаешь ,согласна что дура",Low,Resigned,Casual,Self-deprecating
люди выходили чтобы убрать вора януковичя такого бандита как путин,High,Accusatory,Insulting and Inflammatory,Hostile
"Снимал простенько, без вебки, т.е ебалом не светил т было уже норм",Medium,Casual,Vulgar and Informal,Dismissive
Так что никому твой петушиный героизм не нужен,High,Dismissive,Confrontational and Insulting,Hostile
"а за остальное пускай у тебя яйца не болят, не переживай",Medium,Dismissive,Casual and Insensitive,Indifferent
"Особенно, если сам ничего не можешь, кроме как говном в интернете кидаться",Medium,Derisive,Confrontational,Disdainful
прикольные вы придурки в своей бессильной злобе,Medium,Sarcastic,Mocking,Contemptuous
прежде чем признаться в своей ошибке оглянись не окружают ли тебя идиоты,Medium,Sarcastic,Disparaging and Condescending,Critical
полицаи! а вы то куда лезите? позорщики!,Medium,Aggressive,Disparaging,Contemptuous
"но почитал дальше - понял, нет ты действительно дурак",Medium,Judgmental,Insulting,Disrespectful
"кое как с пробуксовкой , с ебуками находишь этот дом( хорошо еще если на нем номер есть)",Medium,Frustrated,Informal and Vulgar,Annoyed
"А если и посмотрят то просто скажут, что он дурак",Medium,Dismissive,Casual and Insulting,Critical
"а какой идиот сюда влепил путина? а какую госдолжность занимает соловьев? или для количества? очень слабая провокация, очень!!!",High,Dismissive and Sarcastic,Confrontational and Insulting,Hostile
"ух, гавнюк какой, этот котяра! как хозяин-идиот позволяет обижать малыша????..",High,Aggressive,Confrontational and Insulting,Hostile
только я не понял нахрена нам ананист свиной,High,Derogatory,Insulting and Vulgar,Contemptuous
сидела бы на своей вонючей пенсионо гбшной подачки на старости лет,High,Disdainful,Insulting and Demeaning,Contemptuous
а! затявкал дешёвка! значит я в цель попал,Medium,Mocking,Insulting,Derisive
вот с кадырова и нужно начать ! с ослоеба и полевого командира!,High,Hostile,Confrontational and Insulting,Aggressive
урот их надо лишить родительских прав,High,Aggressive,Insulting and Judgmental,Hostile
"До меня никто не доёбывался, кроме фанатов 58.50 22",Medium,Defensive,Confrontational and Disrespectful,Annoyed
"Сначала отца бы сфотографировал, потом мать, а потом и вечносрущего окатыша бы сфотографировал.",High,Disrespectful,Insulting and Vulgar,Derogatory
а вы шлюшкины страны ещё до нас не доростете,High,Dismissive,Derogatory and Insulting,Contemptuous
"Надо, блджад, читать чуть дальше заголовка",Medium,Frustrated,Casual and Vulgar,Displeased
а тут далеко и ходить не нужно!!!!!!!такое сотворить могло только конченое тупое поколение(ch) (ch) (ch) (ch) *-) *-) *-) *-),High,Dismissive and Condescending,Confrontational and Insulting,Hostile
"ничего не планирует и плывет, как говно.",Medium,Derogatory,Vulgar and Disparaging,Contemptuous
"фирсофу с филатовым позвоню, скажу, что такую херню пишите!",Medium,Accusatory,Disrespectful,Irritated
а интересно как эта проблядь связанная с вакциной ?,High,Inquisitive yet Derogatory,Insulting and Offensive,Contemptuous
"разница в том между мной,автором заметки и тобой,что мы это понимаем и признаём ,а ты сучка брыкаешься;-)",High,Contemptuous,Insulting and Derisive,Disdainful
Просто для красивой картинки по говноящику,Medium,Dismissive,Derisive,Negative
"у людей давление зашкаливает, от масок у многих аллергия, чихают и кашляют, а эта сволочь со своим ужесточением",High,Frustrated,Aggressive and Disparaging,Hostile
только количеством мы можем противостоять этим тварям .,Medium,Confrontational,Aggressive,Hostile
"я лично ни в какое дерьмо и не влазила, я тебе раз сто сказала чтобы ты от оли отвязалась",Medium,Frustrated,Colloquial and Rude,Irritated
"который раз пишут херню, сами не понимая к чему",Medium,Dismissive,Casual and Insulting,Frustrated
"Да, нельзя бросать дерьмо на улице, точно так же нельзя бросать дерьмо в урны",Medium,Admonitory,Crude,Critical
им вообще насрать на страну ..,Medium,Contemptuous,Colloquial and Disrespectful,Apathetic
"Что-то мне кажется, гинеколог не будет своему коллеге говорить дурак .",Low,Speculative,Casual,Doubtful
ушли и слава богу ! не будем видеть и слышать стрёмную бабу таню и её чокнутую алёнушку .,High,Derogatory,Insulting and Dismissive,Disdainful
если бы ваш салон засрали вот такие гавнюки..ваша реакция была такая же..:-),High,Aggressive,Confrontational and Insulting,Hostile
"вот до чего доводят драки.......идиоты,мозги все пропили....одно только горе от этого безумия всем!",High,Dismissive and Exasperated,Confrontational and Insulting,Angry
"Не удивлюсь, что Била смотрят в основном не из приличных городов, а из всяких мухасрансков",High,Dismissive,Condescending and Insulting,Disdainful
быстро удалили мои фото или из-под земли достану гадов!,High,Threatening,Aggressive,Hostile
да какие ему могут быть оправдания ? ведь погиб человек из-за этого ублюдка,Medium,Accusatory,Aggressive,Angry
значит и родители у них такие недоноски.,High,Disparaging,Insulting,Derogatory
(h) (h) (h) такая скатина не может быть больна уж очень упитанна,High,Derogatory,Insulting and Disparaging,Contemptuous
"пользуетесь тем,что в интернете таких,как ты,за яйца не возьмешь",High,Accusatory,Aggressive and Insulting,Contemptuous
"не вижу смысла тут переписываться с тупорылкой, в реале бы поговорил",High,Dismissive and Aggressive,Insulting and Confrontational,Contemptuous
"правда вам глаза колет, с козлопидарами всегда так, своё на других примеряет",High,Accusatory,Aggressive and Insulting,Hostile
"это враги своей страны, за 500 евро пошли свою страну крушить, идите сукины дети работать.",High,Aggressive,Confrontational and Insulting,Hostile
в первую очередь нужно родителя мордой об асфальт,High,Aggressive,Violent and Insulting,Hostile
Это биомусор с обоих сторон конфликта,High,Derogatory,Insulting,Hostile
"послушай быдло,я не смотря на свои 62 года до сих пор на летной работе,врачи пока допускают",High,Condescending,Insulting and Arrogant,Disrespectful
"вот и сидишь херню пишешь, мозг хоть иногда включается?",High,Sarcastic,Confrontational and Insulting,Disdainful
но вам то наверное достаточно дерьма льющегося с экрана путиновизора.,High,Sarcastic,Derogatory and Insulting,Hostile
я думал с людьми общаюсь.....а так то оказалось с какойто ху...й безграмотной,High,Disdainful,Derogatory and Insulting,Contemptuous
"представляете,он служит в полиции.делайте выводы,гадов там хватает.",Medium,Cynical,Disparaging,Distrustful
"Ты стебешься сейчас? есть люди, которые не знают и готовы учиться",Low,Questioning,Informal,Skeptical
"Кланятьcя вcем, кто предcтавляет опаcноcть и cмаковать мучения более cлабых попутно выcирая на них доноcы.",High,Malevolent,Aggressive and Derogatory,Hostile
пыль в глоза фуфлыжники гнать таких из страны,High,Aggressive,Confrontational and Insulting,Hostile
найти по телефону скотину и наказать по всей строгости!,High,Aggressive,Confrontational and Threatening,Hostile
это наш местный дурачок из фага,Medium,Dismissive,Insulting,Contemptuous
лживая хамелеонша судить ее надо за такое голосования,High,Accusatory,Confrontational and Insulting,Hostile
дааааа......муж моей знакомой говорит......мне только 40....а жене уже 408oiтак знакомая выглядит просто отлично.....а он как жопа из кустов,Medium,Mocking,Casual and Insulting,Disparaging
"Но меня нахуй осенило когда сначала вернули значки, а потом произошел расстрел мечети в НЗ",High,Aggressive,Vulgar and Confrontational,Distrustful
а эти твари совершили вооружённый переворот и захват власти.,High,Accusatory,Confrontational and Derogatory,Hostile
"такие пидоросы и правят страной, не возмущайся народ.",High,Disparaging,Insulting and Derogatory,Contemptuous
"этим пидорам не выгодно против себя принимать эти законы,",High,Disdainful,Insulting and Derogatory,Contemptuous
"удивительно другое , сколько идиотов верит в эту хуйню !",High,Mocking,Confrontational and Insulting,Dismissive
"счас нужно найти мужчину, а не хуеплета.",High,Dismissive,Insulting,Disparaging
"дожили, бляди учат как надо жить и что делать !",High,Incensed,Confrontational and Insulting,Contemptuous
"Дебил хвастается рязанским еблом, ещё и гуглит незнакомые словечки.",High,Derisive,Offensive and Demeaning,Contemptuous
"Да, нельзя бросать дерьмо на улице, точно так же нельзя бросать дерьмо в урны.",Medium,Disapproving,Crude and Assertive,Negative
"мало вам пиздюкам, чтобы страну не продавали",High,Aggressive,Confrontational and Insulting,Hostile
этим засранцам нечего в магадане делать!,High,Aggressive,Insulting,Hostile
"а этих двух мудаков и начальника поезда, что бы ждала такая старасть.",High,Aggressive,Offensive and Insulting,Disdainful
"Уроды, загнали пол страны в кредиты и довольные сидят!",High,Accusatory,Derogatory and Blaming,Anger
почему сука таких защитников не судят?,High,Aggressive,Confrontational and Insulting,Hostile
"это не с родиной беда , а с мозгами идиотов , которые никак не угомонятся !",High,Aggressive,Insulting and Derogatory,Derisive
Кончай жрать говно и отойди от зеркала.,High,Aggressive,Derogatory and Insulting,Contemptuous
"пиздаболы, прежде чем обвинять его, докажите что он был за рулем",High,Confrontational,Insulting and Accusatory,Aggressive
"из какого места этих тварей родили ,уже понятно .",High,Disparaging,Derogatory and Insulting,Contemptuous
"потом этот уебок, по другому не назвать, едет в лес и сыпет это гавно где нипопадя!",High,Aggressive,Offensive and Derogatory,Contemptuous
"этот пиндос уже вообще реальность попутал, он наверное думает что у своего бога хуй сосёт?",High,Mocking and Aggressive,Offensive and Vulgar,Contemptuous
И можете дальше дрочить на фото одних и тех же хомячков раз в два дня.,Medium,Sarcastic,Crude and Dismissive,Contemptuous
нарвутся когда нибудь на таких же долбоёбов и жизнь сразу обретёт вкус!,High,Aggressive,Insulting,Hostile
"тварь, тебе мало женщин, что на ребенка бросаешься, урод!",High,Aggressive,Insulting and Derogatory,Hostile
такие сволочи не должны жить на руси.,High,Aggressive,Confrontational and Insulting,Hateful
повезло белой легковушке что этот еблан в нее не влетел,Medium,Dismissive,Informal and Insulting,Disdainful
"вот это блядство, т. е. гуманность, исходит от тех долбоёбов, чьи дети на донбассе не воюют и не гибнут.",High,Sarcastic and Accusatory,Offensive and Profane,Hostile
"ты долбоеб, ты посмотри за что ты работаешь, за что будут работать твои дети.",High,Derogatory,Insulting and Accusatory,Hostile
это долбоебы им позволяют грабить и унижать себя,High,Aggressive,Confrontational and Insulting,Hostile
"ты на путина и его приближенных работаешь, а в итоге ты рабыня ебаная.",High,Aggressive,Confrontational and Degrading,Hostile
какие же моральные уроды сейчас сидят в верхних эшелонах власти .,High,Contemptuous,Insulting and Derogatory,Disdainful
правители совсем продались америке ?или всё таки ебанулись??,High,Accusatory and Dismissive,Highly Confrontational and Insulting,Hostile
иди на хуй со своими советами я тебя не спрашивал что мне делать и как мне думать,High,Aggressive,Profane and Disrespectful,Hostile
"ты блядина старушка сидишь нахуй в очках днями и ночами и никак не разберешься, кто тебя ебал.",High,Aggressive,Confrontational and Insulting,Hostile
!доходягу ради форумных ебанашек кинула!!,High,Aggressive,Confrontational and Insulting,Hostile
российское воспитание тварей теперь поставлено на поток,High,Contemptuous,Derogatory and Insulting,Degrading
"киргиз украл, она сбежала, так он ее зарезал сука такой..",High,Aggressive and Hostile,Derogatory and Violent,Hatred
"нехуй было курортный сизон открывать.а теперь цифры пишут,дебилы",High,Condemning,Confrontational and Insulting,Hostile
и теперь такие подонки будут отвечать по закону.,Medium,Vindictive,Derogatory,Condemnatory
таких дебилов надо от общества изолировать,High,Condemnatory,Derogatory and Hostile,Exclusionary
"понял, что обосрался по всем пунктам и теперь пытаешься извернуться, авотхуй!",High,Aggressive,Crude and Offensive,Contemptuous
америкоцы дебилы раз не могут сделать классное оружие дешевле значит мозгов не хватает,High,Derogatory,Insulting and Dismissive,Contemptuous
"когда только до этих придурков дойдет, что эти действия называются родину продавать.",High,Contemptuous,Confrontational and Insulting,Disdainful
админ пидарасы почему сундуки не окрываются,High,Aggressive,Confrontational and Insulting,Hostile
алло это полиция в девушка вы ебанулись в звоните больше не сюда,High,Aggressive,Confrontational and Disrespectful,Hostile
суки кому она мешала бедное животное.,High,Angry,Insulting,Hostile
"он все больше и больше походит на старого потрепанного жизнью,пидора",High,Derogatory,Offensive and Abusive,Contemptuous
"придурок, пусть посидит, может там об него окурки потушат",High,Vindictive,Aggressive and Derogatory,Malicious
а зачем сразу кавказцев.у нас своих уродов хватает.пускай менты лучше работают а не на жопе сидят,High,Dismissive and Derogatory,Confrontational and Insulting,Hostile and Xenophobic
сука лысая больше нехуй сказать надо их штрафовать за такие высказывания,High,Derogatory,Confrontational and Insulting,Hostile
"причина не в пришедших во власть долбоебов, а в население, которое этих долбоебов выбирает.",High,Accusatory,Insulting,Contemptuous
у каждого народа своих пидарасов хватает,High,Dismissive,Confrontational and Insulting,Hostile
"да у них в думе и на должностях ебальники ростут в геометрической прогрессии ,будто на забой кормят .",High,Dismissive,Confrontational and Derogatory,Hostile
"он защищает только своих детей , анавсех остальных ему насрать , трибунал ему и всем его пидорам",High,Aggressive,Vulgar and Offensive,Hostile
да ебанутые люди только такое могли сделать!,High,Angry,Confrontational and Insulting,Hostile
"сука тупорылые патриоты решили ,что родина это власть!!!",High,Aggressive,Confrontational and Insulting,Contemptuous
У пидараса понасенко плохо все таки с самооценкой.,High,Derogatory,Offensive and Degrading,Disdainful
гоните этих пидоров отсюда с англию и в европу!!,High,Aggressive,Confrontational and Homophobic,Hostile
а эти твари сидят в машине.а этот чмо снимает и наверное улыбается .,High,Hostile,Insulting and Aggressive,Negative
да это какойто охуевший с кружкой кофе или чая да еще и сигарета,High,Disrespectful,Offensive and Casual,Contemptuous
"эти пидорматические твари живут на другой планете , в другом измерении мы для них как инопланетяне .",High,Hostile,Derogatory and Aggressive,Contemptuous
"что это мразь и предатель ,знают все народы советского союза!",High,Accusatory,Confrontational and Insulting,Hostile
сколько же тут долбоебов не читавших и не знающих историю ...тьфу,High,Derogatory,Confrontational and Insulting,Disdainful
в этой группе обязательно найдётся тупой недоёбок с тёмной аватаркой и заданием нахамить.,High,Derogatory,Confrontational and Insulting,Hostile
да пидобол еще тот и кто его слушает одному богу известно,High,Dismissive,Insulting,Derogatory
вы уже заебали этими открытками может хватит?,High,Frustrated,Rude and Insulting,Annoyed
"тексты своих поганых выступлений ты хорошо помнишь, мразь!",High,Aggressive,Confrontational and Insulting,Hostile
"что ж ты сука прячешься, гавкаешь за чужой спиной?",High,Aggressive,Confrontational and Insulting,Hostile
"На какое противоречие ты указал, идиот жопоглазый?",High,Aggressive,Confrontational and Insulting,Hostile
говоря прямо: эти фильмы - никому не нужное говно?,Medium,Dismissive,Informal and Derogatory,Disdainful
"а, что же вы мрази поганные, сидящие в кремле, свои сбережения не подсчитываете?????",High,Aggressive,Insulting and Accusatory,Hostile
"этот мальчик возможно и отомстит, если эти бляди не забьют его.",High,Aggressive,Violent and Profane,Threatening
"люди уроды, скоты, бог все видет, вернётся все вам людям...",High,Vindictive,Insulting and Aggressive,Resentful
"Для стима пилили петицию , но закономерно пососали хуй.",High,Contemptuous,Crude and Insulting,Derisive
"пидарас, приложил руку к развалу союза а теперь ещё что-то гундосит.",High,Accusatory,Aggressive and Insulting,Angry
"как всегда сказочно напиздел, особенно про дочку вкатившую себе вакцину.",High,Dismissive,Confrontational and Insulting,Hostile
ещё один хер с горы со своим копеечным мнением.,High,Dismissive,Insulting and Demeaning,Contemptuous
"я потерял маму, а после сорока дней жена ушла... вот и вся ваша блядская верность!",High,Angry,Vulgar and Confrontational,Resentful
а не ебанутых из дома 2 показывать.,High,Dismissive,Confrontational and Insulting,Contemptuous
"ты не первый и не последний,время придёт ,посмотрю как ты скулить будешь псина подзаборная.",High,Threatening,Confrontational and Derogatory,Hostile
"но, сука, зря он так про бессмертный полк...",Medium,Frustrated,Vulgar and Disparaging,Disapproving
"заебал за 20 лет, стоющего ничего нет, только обещаем обещать, мне такой президент нах не нужен!",High,Frustrated,Confrontational and Insulting,Hostile
урод они же дети как можно детей на улице оставить.,Medium,Indignant,Confrontational and Criticizing,Disapproving
"да гнать этого пидрюгу надо,гандона",High,Aggressive,Insulting and Offensive,Hostile
валит сука пускай из страны вообще.,High,Dismissive,Confrontational and Insulting,Hostile
"семейка боярских, походу те ещё упыри.",Medium,Derogatory,Disparaging and Insulting,Contemptuous
прилетели к нам грачи - пидорасы москвичи!,High,Aggressive,Derogatory and Offensive,Contemptuous
"А нахуй ты тут персональный чатик устроил, дегенерат?",High,Aggressive,Confrontational and Insulting,Hostile
пиздабол песня есть у шнура эт про него,Medium,Dismissive,Casual and Insulting,Disrespectful
