Sentence,Toxicity Level,Tone,Language,Implied Sentiment
这种男人也是极少数，像我这种只是单纯的普信罢了??,Low,Self-deprecating,Casual,Resigned
哦？腐癌说的不是txl？??,Medium,Sarcastic,Derogatory,Disrespectful
黑河南、黑北方的都是喃蛮,High,Derogatory,Offensive and Discriminatory,Contemptuous
就是这个垃圾，天天刷屏,Medium,Frustrated,Derogatory,Annoyed
舔狗都是很恶毒的男淫。它们自己未必真对女人好，只是希望全天下男的都当跪男，这样，它们才有一点优越感。,High,Derogatory,Confrontational and Insulting,Hostile
既然是喜欢，那就喜欢好了，一直跟着那黑人啊，为啥要来找人接盘，这不是恶心人吗,High,Sarcastic and Dismissive,Confrontational and Racist,Hostile
要点脸，动点脑子,Medium,Condemning,Straightforward and Disapproving,Critical
感谢lz的社会实验证明小仙女就是想做,Low,Appreciative,Casual,Positive
可以当小三啊，又不违法，至于一夫多妻，你以为有钱人是傻子，你没有利益交换的价值干嘛娶你？娶你分家产？,High,Sarcastic and Dismissive,Derogatory and Insulting,Contemptuous
恶心死了！,Medium,Disgusted,Strong and Derogatory,Negative
所以对立场偏向母畜方的小作文，我现在是一概不信?,Medium,Dismissive,Derogatory,Skeptical
不要看到几个就觉得霉黑很严重，反正我见不少黑人，只看到一个体重两百斤的没黑女和黑人在一起,Medium,Dismissive,Stereotypical,Prejudiced
广告宣传是女拳重灾区，也是私企现在唯一被女拳把持的地方。不认品牌，让私企裁掉广告宣传部门，网络女拳消失一大半。,High,Aggressive and Dismissive,Derogatory and Confrontational,Hostile
基佬举报的呗,High,Dismissive,Insulting,Hostile
破吧完！（前两张我发贴被删，后一张举报女拳的）,Medium,Frustrated,Dismissive and Critical,Annoyed
孙杂能不能速度点出来给本帅哥跪下，一个个都被本帅哥一牛子捅哑巴了吗,High,Aggressive,Confrontational and Insulting,Dominating
什么仙女营销号，这么快就破防了,Low,Mocking,Conversational and Sarcastic,Critical
所以为了不产生家暴建议女拳嫁给黑黑,High,Sarcastic,Confrontational and Insulting,Hostile
彩礼吧老早被女拳傻卵们占领了。,High,Dismissive,Derogatory and Insulting,Hostile
我tm用手机看还能怎么看,Medium,Frustrated,Informal and Potentially Offensive,Annoyed
浦东惠南地铁站经常看到黑人出没，应该是那几个外国语学校的留学生或者洋垃圾黑外教，发现它的窝就举报它,High,Discriminatory,Racist and Insulting,Hostile
酿了个皮的尼玛的天灾也特么黑,High,Angry,Confrontational and Insulting,Hostile
有人为了骂原，甚至会和女拳站一边吗？,Medium,Dismissive,Skeptical and Controversial,Negative
那么小号来来好好过来看你们国际鬼子虫类及其它们后代虫混的翻身做所谓人类又是怎样面貌,High,Hostile,Derogatory and Insulting,Contemptuous
你应该可怜那些地域歧视的人 他们就是活在网络上的蛀虫,Medium,Dismissive,Critical and Insulting,Contemptuous
从某种意义上来讲，在座各位都要感谢杨笠，她把大部分小仙女心声说了出来,Low,Appreciative,Informal and Positive,Grateful
请问男权吧和女权吧有什么区别呢，一切都以能动手就不好好讲话为主，发表都是些什么智障言论,High,Aggressive,Confrontational and Insulting,Hostile
b站都变味哈样了，女?一路打到这，看番软件没好番，天天打?，还有就这种打拳学历能高？太瞧不起博士了吧,High,Dismissive and Derisive,Confrontational and Insulting,Hostile and Disdainful
应该把你这种黄皮黑比物理阉割,High,Aggressive,Derogatory and Violent,Hostile
这男的也是个舔狗，这种情况下还不下死手起诉法院,High,Contemptuous,Derogatory and Insulting,Dismissive
多少腐癌女生搁哪磕男男？朋友也磕的是谁？连苏轼都磕??,Medium,Perturbed,Informal and Pejorative,Disapproving
基佬还是看看HIV吧吧,High,Dismissive,Confrontational and Insulting,Hostile
可以让大家看看国际鬼子虫类及其它们后代虫混居然敢使用人类词汇的帅究竟是什么心态其它百分之99的野生动物会怎么想,High,Disparaging,Derogatory and Insulting,Contemptuous
飞周多穷啊，别听她的，会后悔的。去飞周做小老婆，从她嘴里也说得出。,Medium,Dismissive and Degrading,Confrontational and Disparaging,Derisive
管她怎么定义，仙女的话就像放大屁,Medium,Derisive,Insulting,Disrespectful
慕勾是这样的,Low,Neutral,Descriptive,Informative
劣信幕刃真下头,Medium,Negative,Critical,Disapproving
是弯弯还是小崽子，如实交代得了,High,Accusatory,Insulting and Demeaning,Hostile
嫁娶我看都一样，都是一半基因。黑男黄女和黑女黄男生的孩子都一样黑,Medium,Dismissive,Informal and Racially Insensitive,Indifferent
重点是又不是她们取得的成就，照她们这么说，男的牛逼的那么多那我也很牛逼，真的是明明那么普通却那么自信，别人努力的成果，她们在这里意淫打拳,High,Dismissive and Condescending,Confrontational and Insulting,Hostile
骗婚基佬你良心不会痛吗,High,Accusatory,Confrontational and Insulting,Hostile
黑蛆无孔不入。只等潳令。,High,Hostile,Offensive and Degrading,Contemptuous
那你为啥要用甄嬛传的图？人家那可都是正常性取向，沙峦,Medium,Questioning and Judgemental,Implicitly Insulting,Disapproving
母系社会为什么会变成父系社会呢？因为女人求着男人负责。现在怎么变成男人求着女人结婚了？这种脑瘫文学还是一如既往的味道，强行大前提男女能力一致，强行空降强权逻辑。,High,Derogatory,Aggressive and Insulting,Contemptuous
说明一切地域歧视者都是蠢或者坏！或者二者兼备,Medium,Accusatory,Simplistic and Judgmental,Condemnatory
我国那么多老艺术家离世的时候尼孝子们也没这么悲伤过,Medium,Sarcastic,Critical and Insulting,Disrespectful
扯淡，又不是逼良为娼，媚黑女都是自甘堕落好吗。,High,Dismissive and Condescending,Derogatory and Insulting,Hostile
她是让男人都当舔狗，是这意思吧。,High,Derogatory,Confrontational and Insulting,Contemptuous
你急什么啊？好国男自然配好国女，你竞争不过好国男，又不想找eg，最后找了个越南??，还在这同情好国男呢？好国男表示，你谁啊？可别代表我，我手里没香蕉。哈哈哈。,High,Mocking,Derogatory and Insulting,Hostile
男权是成不了气候的，反女权倒有可能，想要崛起还得让女权把舔狗龟男打的退无可退，事实就是男理中客舔狗龟男一抓一大把,High,Condescending and Hostile,Aggressive and Derogatory,Antagonistic
带头的属于是恰烂钱的，跟风的就是铁nt,Medium,Critical,Disapproving and Derogatory,Contemptuous
外卖送到都是有时限的，没有按时让顾客收到外卖还不允许给差评吗？居然还普信男指责受害者！难道普信男都是送外卖的吗，经常被差评敢怒不敢言？真是太下头了！,High,Angry and Sarcastic,Confrontational and Insulting,Hostile
小仙女捅你是看得起你，你看她不嫁给你，外面多少人排着队求捅呢,Medium,Derisive,Derisive and Offensive,Mocking
你知道和狗狗吗？这就很容易解释郭南为什么觉得默过的女人很恶心了。,Medium,Dismissive,Derogatory,Contemptuous
中国eg这么多????还不允许中国男生分头突围了????,Medium,Frustrated,Dismissive,Indignant
舔狗基数太多了什么时候舔狗没了才会改变局势,Medium,Critical,Derogatory and Dismissive,Contemptuous
那不是废话吗棒女是靠嘴炮、靠动员力，靠政治运动，才有的如今的声势、地位，她们又不像棒男强制兵役接受军事训练。怎么可能在实战上打的过塔利班,High,Dismissive and Derogatory,Confrontational and Insulting,Hostile
赞同啊，这样的恋爱经历请一定要跟未来男人坦白，因为这也是一个试金石，如果他是个狭隘的国男，就不可能过得下去，大家的道德标准和三观不合。,Medium,Assertive,Direct and Judgmental,Cautionary
这儿也有nt通讯录出没，不过比起我之前呆的反同恋吧好多了,Medium,Comparative,Colloquial,Dissatisfied
那个傻卵是反串的理客中阴阳人，大家注意一下。,High,Disparaging,Derogatory and Insulting,Hostile
没有任何一个舔狗值得可怜,Medium,Derogatory,Contemptuous,Disdainful
这七条狗还非法人肉，线下打拳，十有八九涉黑涉暴，只要主播有打算起诉，这七坨fw妥妥的进去,High,Aggressive,Confrontational and Insulting,Hostile
说实话，马丁路德金很伟大，他的梦想实现了，全世界的兄弟们都以人品来看待别人，以及铌铬，想想什么人会77%没有父亲吧,Medium,Mixed,Informative and Insulting,Conflicted
16楼是个基佬。,Medium,Derisive,Dismissive and Derogatory,Negative
现在被基佬删了,Medium,Dismissive,Pejorative and Dismissive,Negative
幕刃不值得同情,Medium,Unempathetic,Dismissive,Indifferent
这女的是不是贵物啊？自己弄撒别人收拾烂摊子。,Medium,Disparaging,Mocking and Blaming,Disrespectful
小仙女的事你少管,Medium,Dismissive,Confrontational,Hostile
杀了这头母狗,High,Aggressive,Violent and Offensive,Hostile
长的一张几把脸,High,Insulting,Confrontational and Derogatory,Contemptuous
黑人如果多了，闹分裂了，圣母们担的起这个责任吗？,High,Accusatory,Confrontational and Derogatory,Hostile
txl能不能滚出反同吧，你们没有自己的吧吗？,High,Aggressive,Confrontational and Insulting,Hostile
放在没有女拳的时代我们可以浸她猪笼,High,Aggressive,Offensive and Threatening,Hostile
你这帖子一发，我就想到鸡你太美。我们说他长得是个屎你们又不同意。,High,Disparaging,Mocking and Insulting,Derogatory
吧务和几个等级高的蛇鼠一窝，整天高强度巡逻删评，双标玩的飞起,High,Critical,Derogatory and Accusatory,Hostile
因为网络世界和现实不一样的，网上大家可以胡bb,Medium,Casual,Colloquial,Neutral
男权最大的错误就是现在就反击了，欲令其亡，先令其狂。大部分舔狗都绝望了才是出手时机，出手太早只会让她们温和的处于优势地位，就像房地产尾大不掉。,High,Derisive and Dismissive,Derogatory and Aggressive,Contemptuous
看见这张猪脸就生理不适,Medium,Disparaging,Insulting,Disgust
母狗是这样的,High,Derogatory,Insulting,Contemptuous
有的人不打拳，却比拳师更恶心,Medium,Contemptuous,Derisive,Disapproving
主要是被嘿嘿玩过的，那不是一般的思想，那得多么的。。。,Medium,Judgmental,Impolite and Suggestive,Derogatory
那是txl吗,Medium,Questioning,Potentially Offensive,Unfriendly
应该禁止黑沙口进店或者在居民区附近，把他赶到森林里。,High,Exclusionary,Harsh and Discriminatory,Hostile
真是小看基佬们的无我精神，梅艾淋都不怕，还怕一个小小的猴痘,High,Dismissive,Confrontational and Insulting,Hostile
小仙女是这样的捏,Low,Neutral,Informal,Friendly
这酒十分地珍贵，应该让小仙女先喝。,Low,Polite and Complimentary,Respectful,Positive
妈呀这肥猪好恶心,High,Derogatory,Offensive and Insulting,Disgust
我本来不厌恶男同，直到看到他们骗婚，妈的，自己结婚，伴郎全自己炮友，结婚前一晚酒店还来一炮的那种，还想让人尊重，笑死,High,Dismissive,Confrontational and Insulting,Hostile
花钱去讨好一个依附你的吸血虫？,High,Disdainful,Confrontational and Insulting,Contemptuous
其实大街上偶尔看到黑人白人都很正常，但主要黑黄混血，看到了就觉得恶心，不伦不类的??,High,Discriminatory,Derogatory and Racist,Intolerant
腐癌说的不是txl呀??????,Medium,Dismissive,Casually Insulting,Critical
所以，我已经恶心死了。,Medium,Disgusted,Expressive and Negative,Displeasure
小仙女真是心地善良呢，为什么不让流浪猫住进她家呢,Low,Positive,Conversational,Supportive
太可怕了，之前我们学校有个同性恋也是个巨胖的，一直骚扰他的舍友，每天给舍友发几十条微信啊,High,Fearful and Discriminatory,Disparaging,Hostile and Negative
女拳男能不能414阿？,Medium,Condescending,Provocative and Disparaging,Contemptuous
这种人就纯粹是同性恋里的败类，人们对同性恋不好的印象几乎都是这些人搞得。,High,Condemning,Derogatory,Hostile
这就是你们txl的好队友吗？,Medium,Sarcastic,Derisive and Questioning,Disparaging
猪溜溜就是这样，讲不赢就拉黑然后自己编故事你这只猪溜溜搞那么多小号还凉面都吃不起我第一次见猪溜溜这样辟谣的笑死我了,High,Mocking and Dismissive,Confrontational and Insulting,Hostile
那是女拳，我已经在评论区说过了，极端男拳女拳都是烧饼,Medium,Dismissive,Derogatory and Dismissive,Critical
简单地说，“我”网络上可以重拳出击，一喷喷一片，现实里面友好相处，尊重女性，如果发现身边有谁媚黑，那不好意思，一票否决,Medium,Aggressive,Mixed,Contradictory
小仙女都去非洲追求自由爱情了，你还想着要她们回来？回来干啥？回来继续PUA压榨国男？,Medium,Sarcastic and Accusatory,Dismissive and Critical,Condemning
这是一个基佬群,Medium,Derogatory,Casual,Disparaging
兄弟你不知道再那个小強loveyu眼里你这些都是键盘侠比如你举那个现实当中做的列子就比如房东也开始不租房子给虫类了，或者直接以租房子的名义看虫类护照，没有？直接拿起电话拨打。在那个小強loveyu眼里你也是键盘侠,Medium,Dismissive,Confrontational,Contemptuous
节奏营销号和无脑女粉的大型双标翻车打脸现场,Medium,Critical,Confrontational,Disapproving
所以他是男的吗？像个小屁孩啊,Medium,Mocking,Casual and Insulting,Disrespectful
当个孙杂咋还光荣起来了,High,Sarcastic,Insulting and Demeaning,Disrespectful
这个基佬人面兽心还叫帅天理何在！,High,Hostile,Confrontational and Insulting,Contemptuous
我知道有不少黑乐色的奴才们举报我，这是他们的特点，因为耍刘忙遇到硬茬子了，耍不过了，开始寻求所谓的合理手段了,High,Accusatory,Confrontational and Disparaging,Hostile
这还需要纠结？一句话伞兵就完事了,Medium,Dismissive,Casual and Insulting,Disrespectful
你才jb瞎，全国就这么几个省发电量大于用电量，能做到大量外送电的四川是出于最优越的位置，蛇皮东西，真想把高压电线拉你身上给你醒醒脑花傻呗tui,High,Aggressive,Offensive and Insulting,Hostile
基佬如果被身边的人知道了基佬身份它会不会天河,High,Mocking,Derogatory and Dismissive,Hostile
当个txl还光荣起来了，一边喊别歧视，一边四处发情。。你们不到别人的圈子发癫，人家会理你？,High,Derisive,Confrontational and Insulting,Hostile
幕刃智商堪忧，整容一劳永逸，化妆到妈不认，约炮可以，长时间哪个男人受得了？,High,Dismissive,Confrontational and Insulting,Contemptuous
楼主你知道你挂这个人他的真实身份就是曾经被虫类爆过菊花有着一段和虫类及其它们后代不得不谈基情故事,High,Mocking,Vulgar and Degrading,Derisive
在现实中唯唯诺诺，在网络中像圣母一样支持黑人,Medium,Critical,Disparaging,Derisive
杀软谐音，狗才用,Medium,Disdainful,Insulting,Contemptuous
小仙女的后宫可以贷款帮她完成任务诶,Low,Casual,Informal,Neutral
男生的钱也是钱，男生的钱男生自己花！抵制舔狗，拒绝上贡！经济自主！,Medium,Assertive,Defensive and Exhortative,Empowered
我有被东北人喷过扬州三屠和南京大屠杀是我们活该??那怎么说,High,Accusatory,Offensive and Defamatory,Resentful
这种nt言论一看就是七尺大儒，也只有他能做到了,Medium,Condemnatory,Disparaging,Critical
不过不会就是嘿嘿吧？,Low,Skeptical,Casual,Doubtful
你认为纯洁美好，我们就不能觉得恶心反感了？道德绑架玩得66哒！~~~,Medium,Sarcastic,Confrontational,Critical
支持：沙湖清真食品吧，我是回族吧，回民贴吧吧，伊斯俩目吧。加入反同,High,Supportive of intolerance,Discriminatory and Aggressive,Hostile
兄弟，辛苦了，现在喷吧基本被拿下来了，就鬼母跟几个还在苟延残喘，好好休息，明天再战,Medium,Supportive with elements of aggression,Casual with offensive terminology,Encouraging with underlying hostility
上海黑起别的地方也是不遗余力呢,Medium,Accusatory,Critical,Negative
国内的女拳忽悠别人终身不婚，忽悠别人单亲养子??,Medium,Critical,Sardonic,Disparaging
对待黑蛆直接清空弹夹完事,High,Aggressive,Violent and Dehumanizing,Hostile
你就差与猩猩终成眷属了！?,Medium,Sarcastic,Insulting,Derogatory
你要是找个黑人我还敬你是条女孩子，结果你找个巴铁?,High,Dismissive,Racist and Disparaging,Contemptuous
这不纯纯亩?,Low,Questioning,Casual,Confused
理客中跟女拳是一回事所以一起超度掉就可以,High,Hostile,Disparaging and Feminist-critical,Contemptuous
这个垃圾，绝对是黑杂子,High,Accusatory,Confrontational and Insulting,Hostile
这样的后果就是会进化出来一种叫粉红女拳的东西，到时候你反拳就是反红,Medium,Sarcastic,Dismissive and Derogatory,Critical
其实没必要歧视，只要跟黑男换国籍就行了,High,Discriminatory,Offensive and Derogatory,Prejudiced
这种垃圾不值得生气，他会有报应的，现在就身染艾资，想害更多人,High,Vindictive,Accusatory and Malicious,Hostile
sb！真正聪明的男人已经留下了种子还不用负责！,High,Dismissive and Contemptuous,Vulgar and Insulting,Irresponsible and Disdainful
我们小区也有个金发碧眼的小萝莉 家长们都挺喜欢的 因为真的长的超级可爱 活像洋娃娃 而且人家父母都是高知分子 但是对那个没爹的混血小黑态度就不一样了??,Medium,Comparative,Discriminatory,Biased
给女狗送温暖,High,Sarcastic,Insulting,Derogatory
但像中国女拳这种以给外国人做性奴为荣的女性，确实让人无法理解，匪夷所思，地球上找不出第二个类似民族的女性,High,Disdainful and Derogatory,Insulting and Disparaging,Hostile
男的还是女的失业抑郁？男的话太惨了，女的话真是活该,High,Insensitive,Discriminatory and Dismissive,Sexist
所以没错为什么改？直接普信男小仙女打起来啊,Medium,Provocative,Confrontational,Aggressive
如果有恶熏的txl帅哥记得艾特我我来打击惹,High,Aggressive,Confrontational and Insulting,Hostile
基佬太恶心了蕾丝边也恶心,High,Contemptuous,Derogatory and Insulting,Hostile
在王者开个变声器打打辅助取个软甜仙女名，舔狗和米分分钟来，数麻了,Medium,Mocking,Casual and Insulting,Derisive
没事，不是说舔狗很多吗？幕刃召唤舔狗就算了,Medium,Sarcastic,Dismissive,Derogatory
南满总是旁敲侧击着、变着法的黑河南、黑北方,Medium,Passive-Aggressive,Insinuating,Disparaging
他们没有智商,Medium,Critical,Insulting,Disdainful
反女拳是因为：他们并非善类，绞尽脑汁把广大女性作为工具，来发泄他们对夫权和父权的仇恨。（对女性也没有善意，一旦女性有不同观点不同价值观，也同样会被他们攻击辱骂）,High,Accusatory and Hostile,Derogatory and Confrontational,Antagonistic
可是，你就算喊得再大声，也不会有人理你，情况也不会有任何改观，生活中你还是一条卢蛇，也透不到批,High,Dismissive and Derogatory,Insulting and Demeaning,Hopeless and Contemptuous
豆瓣是女拳掌控的啊,Medium,Critical,Accusatory,Disapproving
有些幕刃真的是。。。。,Low,Ambiguous,Neutral,Uncertain
建议把你的观念传递给你周围的姐妹，既然z/z不从严处理问题，我们就要自觉形成反黑意识，不能让懵懂的女孩受到伤害??????,Low,Advisory,Concerned,Protective
倪哥能不能死?,High,Aggressive,Confrontational and Insulting,Hostile
南京脏话是真脏，口音还尖锐沙哑，呆比呆比的脏话，掉的一批??,High,Denigrating,Insulting and Derogatory,Contemptuous
一群母狗什么事做不出来,High,Derisive,Offensive and Disparaging,Contemptuous
这个很难得，只要基佬不说谁都不知道他是基佬,Medium,Dismissive,Casual but Insulting,Derisive
nm艾特老子干什么,Medium,Confrontational,Casual and Disrespectful,Annoyed
关键她们别留在国内啊，等到中国遍地黑娃娃，看着就恶心，??,High,Derogatory and Prejudiced,Offensive and Discriminatory,Hostile
说了多少次，拳师的目标非常明确，就是把蝈腩干死，彻底的把蝈腩变成自己的血包别人说啥干啥，只要不是给蝈腩打气，她们都不会管的,High,Aggressive,Confrontational,Hostile
该??的女?成事不足败事有余的fw,High,Condescending,Confrontational and Derogatory,Disdainful
往全体上骂不是所有女拳的特权吗，那件事没有骂全体的见怪不怪,High,Accusatory,Confrontational,Hostile
这肯定怕啊！就像我不排斥找欧美白人帅哥的女生，毕竟看到那些帅哥我一个男的都喜欢，但是女生们非要找又丑又穷，还要倒贴的垃圾，我就是在费解了！,High,Judgmental,Confrontational and Derogatory,Hostile
带清。正黄。还能蹦哒蹦哒，何况嘿嘿呼？,Medium,Sarcastic,Dismissive,Mocking
恶心！滚去非洲，别把串串留在中国,High,Aggressive,Confrontational and Racist,Hostile
你玩的默都玩腻了，你没玩过的默也先玩了??,Medium,Critical,Casual but Condescending,Disapproving
男同没皮没脸要借别人的好脸,High,Contemptuous,Derogatory and Insulting,Disdainful
算了，女拳只有极端和温和,Medium,Dismissive,Generalizing,Critical
政治正确这个词用的好，现在接受同性恋居然变成了主流，对同性恋稍微表示恶心居然就成为了反面派,High,Dismissive,Confrontational and Insulting,Hostile
本质是不自信，活该,Medium,Mocking,Dismissive and Critical,Derisive
反正基佬来山东河南河北 只敢学艺术文科,High,Dismissive,Confrontational and Insulting,Hostile
希望早日实施黑蛆清楚计划,High,Aggressive,Derogatory and Offensive,Hostile
被默光顾过就让默带走啊，留下来祸害同胞？,Medium,Dismissive,Accusatory and Disparaging,Blameful
舔狗也本来不是结婚去的，骗炮的，骗钱的，女拳自己都知道不靠谱,High,Dismissive and Derogatory,Confrontational and Disparaging,Hostile
如果你把基佬打伤，他的伤口沾到你的血或体液，他就会感染hiv。,High,Aggressive,Discriminatory and Alarmist,Fear-Mongering
你怎么骂基佬我也不生气我也不是男的我还有男朋友,Medium,Defensive,Casual,Dismissive
网上打拳的都是男的有钱挣,Medium,Stereotypical,Generalizing,Disparaging
姆搐什么猎奇,Low,Neutral,Casual,Curiosity
人家塌马是对象，活该被打，要是我我也不管，要不你管了之后这个表字又说你打她男朋友,High,Vindictive and Dismissive,Aggressive and Derogatory,Hostile
你没有必要强调自己的性取向，因为没人会喜欢你这头正宗肥猪,High,Insulting,Confrontational and Dehumanizing,Hostile
反正女拳都爱黑人??,High,Sarcastic,Derogatory,Contemptuous
现在批站拳师确实越来越多了，md昨天看个冷门动漫弹幕里都有拳尸恶心人,High,Frustrated,Confrontational and Disgusted,Annoyed
黑人玩腻了就离婚，据说这个离婚了，离婚前说得多好。飞周人很多病的,High,Dismissive,Discriminatory and Insulting,Hostile
幕刃骂多了反而对这句话不感冒了说这么一句话本子就能治她，反观我们这里，批话更多更臭，其中还有龟男帮着一起说真不知道我们还有多长的路要走,High,Critical and Derisive,Confrontational and Insulting,Hostile
屠黑屠绿屠同性，爱国爱党爱人民,High,Aggressive,Offensive and Nationalistic,Hostile
我先说，礼让女人和龟男是不同的。你要出让好处，前提是你能拿到更多的好处才值得。和打工一个道理，你加班，只有拿3倍工资才值得一样。,Medium,Advisory,Critical and Pragmatic,Cynical
是有很多中国女拳友，还是脑子不好使那种,High,Dismissive,Insulting and Derogatory,Disdainful
出来引战就别怕被骂啊母狗,High,Aggressive,Confrontational and Derogatory,Hostile
那还有假，这些黑醋最喜欢做的事就是伤害别人，干违法乱纪的事,High,Accusatory,Aggressive and Derogatory,Hostile
有个个张口“普信男”的微博在，小孩怎能不有样学样。,Medium,Critical,Judgmental,Disapproving
变态同性恋，用词精准,High,Derogatory,Confrontational and Insulting,Hostile
暴漫里的一群弱智小学鸡还帮黑鬼说话,High,Condemning and Insulting,Confrontational and Offensive,Hostile
基佬真不是一般的恶心。,High,Dismissive,Insulting and Derogatory,Hostile
我评论长沙女拳之都就破防了，你说你咋那么怂，怕我看见你是大肥??吗？都是现实里没人看得上,High,Aggressive,Confrontational and Insulting,Contemptuous
楼主你不懂有些跪虫族就喜欢这些像黑猩猩式唱唱跳跳所谓比如就像众跪虫族就喜欢类似文化可见精神世界到底有溃乏,High,Derisive,Confrontational and Derogatory,Contemptuous
起码自私 中国上到公务员 下到服务员 到要求五官端正 形象气质佳 黑不溜秋的除了进工厂 连工作都找不到 如果是黑人土豪还情有可原,High,Dismissive and Discriminatory,Offensive and Prejudiced,Discriminatory
小仙女：为了孩子将就一下吧,Low,Resigned,Informal,Neutral
"萨沙这种优秀男士，非常了解中国国情。可能真的看不上国内eg,中国的脸面让中国eg丢尽了",Medium,Critical,Disparaging,Disapproving
因为你们这些无脑舔黑的人，才导致国人恶心他们，,High,Accusatory,Confrontational and Pejorative,Hostile
黑不溜秋怎么有人喜欢。,High,Dismissive,Disparaging and Insulting,Contemptuous
反黑逗士，你到底想干嘛？我真是太累了，整天就看到你在说一些让我们很匪夷所思的话！说实话，海牙其实还算一个正常人，你他妈就是个SB,High,Aggressive,Confrontational and Insulting,Hostile
我觉得我也思想有点问题，是个女生双性恋，但是我觉得女女可接受（因为我也是）但是我觉得男男有点ex???我一度怀疑自己是不是毛病...明明自己也是被这个世界不认可的人居然会有这种思想，真的很不好意思,Medium,Conflicted,Self-deprecating and Reflective,Confused
实话实说，这小黑孩的照片我居然感觉有些惊悚,Medium,Insensitive,Offensive and Dismissive,Unpleasant
可以查一查现在中国艾滋病多少了，郭女现在相对白女，干净这一优势基本没有了,Medium,Comparative and Critical,Implicative and Stereotyping,Discriminatory
臭鲍鱼打什么码呢,High,Derogatory,Vulgar and Insulting,Hostile
因为女拳绝大多数人腿上都有个??,Medium,Cynical,Derogatory,Belittling
关键是被默玩腻了就会找老实人接盘,Medium,Cynical,Casual and Derogatory,Disparaging
你还真不要小看舆论的力量，有很多事情都是迫于舆论的压力才得以解决，如果大家都保持沉默，那才不是个好现象，不光要反对三非，还要反对在国内的所有洋垃圾，还国人一片净土,Medium,Assertive,Nationalistic and Critical,Patriotic
原来这个吧有反虫吧主不过最后就是被跪虫族就整掉然后过家和百毒从此就监管此吧把这个吧弄成无主之地,High,Hostile,Aggressive and Derogatory,Disdainful
复印还得是你们txl厉害，搁知乎上一复制来这一粘贴就把正常人的智商否定了，就那两个赞的文章谁信谁才智商有问题,High,Dismissive and Sarcastic,Confrontational and Insulting,Hostile
你这就错了。在你看来去非洲是好的，天龙人可不这么认为。,Low,Neutral,Conversational,Disagreement
这年头，什么人都能叫直男癌，女拳就是喜欢给人乱贴标签…,Medium,Dismissive,Confrontational and Insulting,Disdainful
额，炼铜txl能不能④,High,Provocative,Offensive and Inappropriate,Aggressive
归根究底，广大普通女性若是靠近普信男，会不幸。这是最正确的结论。,High,Derogatory,Confrontational and Insulting,Hostile
真娶回家一个个懒的跟猪一样唯一运动就是逛买玩吃还真有脸说,High,Derogatory,Insulting,Contemptuous
每天都能在贴吧里发现脑瘫，真是太好了,High,Sarcastic,Offensive and Insulting,Derogatory
我家有个日货电器，当时听人说好没看牌子就买了，花了一万两千块钱，攒钱攒了很久，没舍得砸，你们反同的“爱郭人士”有哪位给出一万就行，我砸掉,Medium,Sarcastic,Confrontational,Contemptuous
真想砍死全部猩猩,High,Aggressive,Violent and Confrontational,Hostile
我只是单纯的歧视，实在不行，我哪怕娶一条狗，我都不会娶一个黑人，同理，我哪怕娶一个援交的，都不会娶一个跟黑人谈过的，哪怕是处女都不行,High,Discriminatory and Offensive,Hateful and Racist,Strong Hostility
幕刃瘠薄又逮着“理”了,Medium,Dismissive,Derogatory,Critical
所以你是个贵物,Medium,Mocking,Sarcastic,Contemptuous
图片上那个什么傻卵七海玩意是什么沸物勾八尸体？,High,Hostile,Insulting and Aggressive,Contemptuous
支持正义执行！txl再不管管，气候变暖又要加重了。,Medium,Urgent,Critical,Concerned
因为默的长相不符合我国大部分人的审美,Medium,Critical,Judgmental,Disapproving
太爽了，打死这帮乱咬人的女拳,High,Aggressive,Violent and Derogatory,Hostile
吃相很难看，又是舔狗又是到处伸手要分享，又是白眼狼，又是吃里扒外的，跪舔绿茶,High,Criticizing and Demeaning,Confrontational and Insulting,Hostile
这个仙女其实就是女权定义里的女强人,Low,Neutral,Objective,Informative
大家可以多混混黑界和喷系，学学滚刀词汇，练练打字速度。也最好多了解学习一下语言学，逻辑学，辩论学，这些可以帮助大家出征仇男雌教魔怔教徒更添一笔整体战斗力和攻击值！,High,Aggressive and Combative,Hostile and Provocative,Militant
嗯，地域黑都是蠢或者坏！！,Medium,Accusatory,Confrontational,Disdainful
是，虽然消息被和谐了，但那三个默应该会被判刑法十到二十年左右,Medium,Judgmental,Neutral and Informative with Elements of Judgment,Critical
哪来的通讯录怪物,Medium,Critical,Disparaging,Condemning
更何况你鬼母阿娜本身就是个二年级辍学的屑,High,Derogatory,Insulting and Degrading,Contemptuous
人形畜狌只有本能，除了寄声就是寝犯。,High,Derogatory,Insulting and Dehumanizing,Hostile
暖男更受欢迎，男性需要改变择偶观?原来的舔狗龟男接盘侠不够用了，赶紧培养一批新的好让我们吸血?,High,Sarcastic and Dismissive,Derogatory and Insulting,Contemptuous
各平台里孝子一堆，不想说啥了。,Low,Dismissive,Casual and Slightly Derogatory,Discontent
打压男人让男人沦为舔狗更好为她们服务,High,Derogatory,Confrontational and Disrespectful,Contemptuous
幕刃嘛，是这样的，富联嘛，是这样的,Low,Neutral,Informal,Indifferent
高中都这么多拳师了,Low,Observational,Casual,Neutral
