Sentence,Toxicity Level,Tone,Language,Implied Sentiment
يرجال ماعرف لكود بطلت بعد ماهذاك قلي يلعن امك,High,Aggressive,Offensive and Insulting,Hostile
يخي الدكاترة اللي بتفهم ف التكنولوجيا ولاد وسخة شراميط والله,High,Hostile,Confrontational and Insulting,Aggressive
واحد متخلف معانا في الشغل كان مخالط لحال مشتبه فيها كورونا وجهه الشغل وهو قاعد حد اتصل بيه وقاله انه عمل مسحة و الن…,High,Dismissive,Insulting,Derogatory
كيف بدك تحررها بمزيد من التطبيع مع الصهيونب والمباركة لذلك ..,Medium,Accusatory,Provocative and Critical,Disapproving
كل من على الأرض سوف يأتي يومة المقدر له حتى انت يا كويحة يا زنجي سوف تفطس يوما ما,High,Hostile,Confrontational and Derogatory,Threatening
الميكرونيزيون يعاملون كعائلات الصراصير؟,High,Offensive,Derogatory and Dehumanizing,Contempt
لما نقول فلسطيزي فنحن نقصد الفلسطيني الذنب لإيران، وفلسطين لها كل الحب والتقدير وعندما تحدثت عن الاذناب…,Medium,Derogatory,Disparaging and Insulting,Mixed
واو، تحدث عن تعليق جاهل.,Medium,Dismissive,Insulting,Condescending
يلعن ابوك حاله اشتباه كرونا بي نسبه بالميه 😭 💔,High,Aggressive,Confrontational and Offensive,Anger
كعادة الاخونج يهاجمون الفعل اذا شافوه من غيرهم وبس يطلع منهم تبدا حفلة التبرير المشكله…,High,Accusatory,Derogatory and Critical,Hostile
سينظرون إليه كمهرج طفولي يجب التعامل معه بحذر.,Medium,Dismissive,Condescending,Disrespectful
ما مفهوم العلمانيه عندك يا جاهل حتى انك لا تعرف معنى هذه الكلمه,High,Condescending,Confrontational and Insulting,Hostile
ادعو الى اعتقال شراميط ام تي في وتسليمهم لداعش,High,Aggressive,Violent and Insulting,Threatening
اقسم بالله فريق بدون شخصيه لعنة الله عليكم,High,Angry,Confrontational and Offensive,Hostile
بعض الناس الذين يدعون أنهم يحبون الحياة البرية إما يكذبون في ذلك أو أنهم مجرد أغبياء .,High,Dismissive,Insulting,Derisive
انا ما استغرب لو فتحتيه الحين اصبري كم ساعه لا اذبحك,High,Threatening,Aggressive and Violent,Hostile
فين مصر من المساعدات لضحايا تفجير بيروت؟ ولا احنا بس نبعت لايطاليا وامريكا وبريطانيا والصين؟ الله يلعن ابوك وابو,High,Accusatory and Offensive,Confrontational and Insulting,Hostile
أنا هنا لقراءة منشورات القمامة المعتادة من المشتبه بهم في الجناح الأيمن المعتاد,High,Dismissive and Condescending,Confrontational and Derogatory,Hostile
( ولا تركنوا إلى الذين ظلموا فتمسكم النار ومالكم من دون الله من أولياء ثم لا تنصرون) فهولاء الروافض…,High,Accusatory,Confrontational and Derogatory,Hostile
مسكين 😂😂😂 وتراه دب ياكل وجبتين برقر، من القهر حتى معدته كبرت 🤣🤣🤣,Medium,Mocking,Derogatory,Humiliating
كان العرب جسداً واحداً، جاء المستعمر وقسّمهم إلى حظائر,Medium,Critical,Figurative,Resentful
تبا لكما لضربي لكما,High,Aggressive,Offensive and Insulting,Hostile
وشنو يعني جواز وفيزا انت غبي تروح تطبع مع يهود بكره يسوون كنيس يهودي و…,High,Insulting,Confrontational and Prejudiced,Hostile
التبرير هو ان ممارسات الموظف في حياته الشخصية تنعكس على ملائمته لبيئة العمل مثلا اذا كان اخونجي ما ينفع لان…,High,Discriminatory,Prejudiced,Hostile
مثل ويلي مارتينز أنت أحمق,High,Insulting,Offensive,Hostile
هندسه لو بتتكلم كانت سبتلكوا يا شوية شراميط,High,Derogatory,Offensive and Insulting,Contemptuous
أجده في كثير من الأحيان أحمقا غير محترم,High,Disrespectful,Insulting,Contemptuous
والقمامة التي تخلق من قبل وكالة الأنباء الوطنية وغيرها من وكالات الأنباء شائنة مشينة.,High,Aggressive,Confrontational,Hostile
اي سلم يا جحش و هم بيهدموا بيوت المسلمين و هم بيوقعوا، سلم قرانك تعال,High,Aggressive,Insulting and Provocative,Hostile
شراميط زي بعض ملناش دعوة,High,Derogatory,Insulting and Dismissive,Contemptuous
أنا كنت احسب اني تخطيت مرحلة ابكي عليهم وانحرق لكن لا والله قعدت ابكي بذمة الله يلعن ابوك ياحكم,High,Angry and Depressed,Hostile and Emotional,Frustrated and Resentful
اذا انتي دبه فـ معه حق وبالنهايه لمصلحتك عشان صحتك. بس يمدح فلانه وعلانه ما معه حق,Medium,Derogatory,Offensive and Patronizing,Critical
أنا أكثر عرضة للعودة إلى المحافظين من التصويت لهؤلاء المهرجين.,Medium,Disparaging,Derogatory,Disdainful
ما هذا عذر أحمق ورديء لسبب ما,Medium,Dismissive,Critical and Insulting,Negative
الحكومه ستؤدي قسمها الجمهوري في البلد الملكي خزيتو بنا عليكم لعنة الله,High,Hostile,Insulting and Aggressive,Contemptuous
🤮🤮 اكيد الكلام هذا لاثاره الجدل واكيد ماراح ارد عليك حتى لو كلامك نرفزني لانك غبي ورجعي والله الغلط عل,High,Aggressive,Confrontational and Insulting,Hostile
لعنة الله عليكم نريد فيزا ❤️,High,Aggressive,Confrontational and Insulting,Hostile
محد حبيبي هالايام الا الاهلي اما انتوا غضب الله عليكم 😢,Medium,Critical,Casual and Derogatory,Negative
مش شرط عشان انا بكتب بوستات هزار ابقى مبسوط مانتو بتكتبو بوستات كلها اخلاق وانتو شراميط 🤙 🔥,High,Hostile,Aggressive and Insulting,Contemptuous
مش فلسطينية والزرقاء مش مخيم يا حمار,High,Aggressive,Confrontational and Insulting,Hostile
ومع ذلك، فهي لا تقول أشياء غبية مثل ترامب بشكل يومي.,Medium,Dismissive,Comparative and Insulting,Derisive
يا ويلكم من الله ياليهود الا لعنة الله عليكم يا ويلكم من الله ، من السعودية نحن مع اخواننا الفلسطنيين قلب…,High,Hostile and Aggressive,Confrontational and Derogatory,Hateful
و إذا دعيت على قردوغان راح تجي الملائكة وتقول ولك ذلك ؟؟؟,Medium,Sarcastic,Derisive,Critical
لعنة الله عليكم سنة الله في القرى الهلاك بعد فساد مترفيها,High,Malicious,Aggressive and Condemnatory,Extremely Hostile
الجدال الغبي الذي قرأته هنا يجعلني أهز رأسي,Medium,Dismissive,Insulting,Frustrated
بدون تلك التحكمات، ستذوب في مطر حمضي.,Medium,Threatening,Alarming,Threatening or Hostile
اللعنة، لقد عاد إلى دياره وكان يجب أن يبقى هناك,High,Angry,Offensive,Resentful
لا اصير اخونجي حاولي هالايام ههههههه,Medium,Mocking,Informal and Derogatory,Disparaging
كول خرا عقبالك لما تجيك صرمايي بخلقتك,High,Aggressive,Profane and Threatening,Hostile
يلعن امك يا كونتي من اول تنزله,High,Aggressive,Offensive and Abusive,Hostile
لا ، لم يفعلوا شيئ لعيناا فيما يتعلق بداعش.,Medium,Critical,Disapproving,Disgruntled
مهي عشان كدة اسمها مخابرات يا غبي,High,Insulting,Derisive and Insulting,Disrespectful
نعم، هذا المهرج سيجعل ألبرتا عظيمة مجددا!,Medium,Sarcastic,Critical,Disapproving
اذهب وارحل من هنا أيها المتخلف,High,Aggressive and Insulting,Confrontational,Hostile
لا حبيبتي العيدية ماخصها بالدين 😒 شو ذنبي انا اذا هني بيعطوني عيدية أكثر منك يا دبه 😜,Medium,"Dismissive, Sarcastic","Casual, Insulting",Condescending
بتحب اذكرك بكلامي عليك وقتها ولا عارفه ي فلسطيزي ؟,Medium,Sarcastic,Confrontational,Derogatory
هو لا، لكن الشرطة ما زالت تبدو مثل الحمير .,High,Aggressive,Confrontational and Insulting,Hostile
للاسف مغرر وملعوب عليهم واخرته كنب وسرير وزواج من زنجي وغسيل حمامات وانتي بكرامه. اللهم عافانا,High,Derogatory and Discriminatory,Offensive and Racist,Contemptuous
ي رخصك ورخص تربيت ابوك بنتك تطلع نفسها يلعن ابووشا ربك ي ديوث,High,Aggressive,Offensive and Derogatory,Hostile
إذا قام رجل بضربي بقوة، يجب أن يكون لي كل الحق في قتله.,High,Aggressive,Violent,Hostile
أناس مثيرون للاشمئزاز، وغير أخلاقيين، ومتطرفين يمينيين، يجب طردهم من مناصبهم في أسرع وقت ممكن,High,Aggressive and Hostile,Confrontational and Dehumanizing,Strong Disapproval
لا تصير غبي ياسعد لو كان في اياب كان تراجع برشلونه ومافتح ملعبه,Medium,Critical,Insulting and Sarcastic,Disparaging
اشد انواع الرعب بنت دبه تقول ل حبيبها انا طفلتك●,High,Derogatory,Insulting and Derogatory,Disparaging
ايه الطرد ده وايه البلنتي دي يلعن ابوك حكم كرهتني فالكورة,High,Aggressive,Offensive and Confrontational,Hostile
هودي شراميط متل اللي عم يدافع عنن,High,Derogatory,Offensive and Insulting,Hostile
طفلة من ونازحه مع اهـلهـا تبكي من شدة البرد 💔 جماعة قائدنا الحلبوسي لعنة الله عليكم وعلى الحلبوسي ا,High,Angry,Aggressive and Accusatory,Hostile
وش فيهم الافريقين طيب يا زينهم، و غلط تقولي زنجي يا عنصريه.,Medium,Mixed,Casual with a hint of warning,Conflicted
تأخذ زنجي ضائع وتصور معه مقطع على انها سعيدة وحياتها ممتازة مثل المسكينه رهف وغيرها ما يق…,High,Derogatory and Insensitive,Offensive and Demeaning,Disrespectful
إنه سؤال غبي من البداية!,Medium,Disparaging,Derogatory,Negative
والله مافهمت شي بس اللي اتوقعه ان كلكم شراميط,High,Offensive,Insulting and Vulgar,Hostile
متى سيحين المستقبل القريب لهؤلاء المهرجون؟,Medium,Mocking,Dismissive,Contemptuous
الثوار هو ل كومه اشرار ويجب رجمهم بحجار وعم يلعبوا بالنار وفيهن شراميط كتار بيسكروا بالليل وبيناموا بالنهار وبيحب,High,Aggressive,Abusive and Insulting,Hostile
المساعدات للمتضررين مو للبناني يا جحش,High,Aggressive,Confrontational and Insulting,Hostile
بعد أن رأيت مثل هذا القرف كنت أتوقع أن تكون مثل دمية جورب بالي.,High,Derogatory,Insulting and Offensive,Disdainful
ميسي يلعن امك البث متاخر والتايم حرق علي 😀 💔 💔,High,Aggressive,Vulgar and Complaining,Angry
كنت استنكر ما يقوله الاخونج فيك لكن للأسف طلع كلام صحيح واحنا اللي غلطانين,Medium,Disapproving,Derogatory,Disdainful
الأغبياء المتنفذون يعتقدون أنهم يسيطرون على كل شيء,High,Contemptuous,Insulting and Disrespectful,Derisive
الذوق ما تحدده ميزانية اللحجي يبقى لحجي لو يلبس من دولتشي🤝,Medium,Mocking,Dismissive and Sarcastic,Disparaging
بالتأكيد أفظع فيلم لعين على الإطلاق,High,Disparaging,Derogatory and Insulting,Contemptuous
ان شاء الله السنة الجديدة تكون خير عليكي و انتي متخرجة و مبسوطة يا دبه 😂,Medium,Playful/Sarcastic,Casual/Colloquial,Mixed
كل حلمهم أن بنشر التشيع الفارسي هو وصولهم الى كعبتنا المشرفة في مكة السعودية فمطامع المجوس حقدا وحسدا من…,High,Hostile,Inflammatory and Sectarian,Antagonistic
كل قزم يريد ان يكون مشهور ماعليه الامحاربة النصر,Medium,Mocking,Disparaging,Derogatory
قرطة شراميط مجمعين عاملين تلفزيونات هه,High,Mocking,Vulgar and Insulting,Contemptuous
يبدو أنك جاهل مثل المعلق الأصلي، لذا مرة أخرى، من هو السيناتور كوك من أوهايو؟,Medium,Condescending,Insulting,Disdainful
ده بسبب إن عقود إعادة الإعمار مغرية ومربحة جدا. قردوغان راشق فى أى مصلحة وخلاص,Medium,Sarcastic,Casual and Insulting,Disrespectful
هل يعتقدون أننا حقا أغبياء أم كسولين جدا لإيقافهم؟,Medium,Skeptical,Confrontational,Defensive
لا يمكنك شراء كل شيء على أمازون؛ العديد من الأشخاص قد يكونون أغبياء لاستخدامه.,High,Critical,Insulting,Disparaging
فلسطيزي شو بيطلع يعني كم سنة وبيسترزق في قناة الجزيرة وبيتاجر في الكظية 😂👞,High,Sarcastic and Mocking,Insulting and Derogatory,Disrespectful
انت زيديه لاتتلزقي فينا حركاتكم مكشوفه,High,Accusatory and Dismissive,Confrontational and Discriminatory,Hostile
الله يلعن امك يا بيريز ليل و نهار هذا اللي اقدر اقول,High,Aggressive and Derogatory,Highly Offensive and Abusive,Hostile
كل الصحف اللي ارسلتها ناقله لكلام صحفية هارتس يعني مافي شيء منهم ، اذا مو متأكد ابحث عنها يا جاهل وبتعرف,Medium,Derogatory,Discourteous and Insulting,Contemptuous
جوارديولا بيقولك واضح اننا مش هنجيب مهاجم الموسم دا، طاب ما الموسم خلص يا اقرع متشتغلناش,Medium,Sarcastic and Dismissive,Confrontational and Insulting,Frustrated
طيب يا حمار ملعبه رأس حربة كيف تبغى مستواه يتحسن,High,Aggressive,Insulting,Contemptuous
أقسمتم بإن تحافظو على أثاث وجدار الفنادق عليكم لعنة الله ياحكومة,High,Angry,Confrontational and Offensive,Hostile
طيب ما زال كانوا موجودين لي ما سمّيتوا فاسد واحد يا شراميط,High,Aggressive,Confrontational and Insulting,Hostile
بس محد قال ان هذا عمها اصلا وكلنا دارين انه متخلف يدور اتنشن على قضيتها!!,High,Insulting,Confrontational and Dismissive,Hostile
عاقل و مين متخلف، بطلو بقا انعدام المشاعر ال عندكو ده ، حاولو ترتقو بمشاعركو و توعو لكل تصرف بتتصرفوه ممكن ينتج عنو…,High,Offensive,Aggressive and Insulting,Contemptuous
ياخى اقعد بقى يلعن ابوك انتا والعلمانين اللى مجننين امك دول قرفتنا,High,Aggressive,Confrontational and Insulting,Hostile
هل لي أيضا أن أضيف أنك أحمق لعين وأنك يجب أن تجد شيئا أفضل لتفعله بوقتك؟,High,Derisive,Confrontational and Insulting,Hostile
هذا متخلف دخل دخله وهو مطفي النور,High,Derogatory,Insulting and Derisive,Contemptuous
ما تخلوا شي ينسيكم إنه كل وسائل الإعلام شراميط,High,Aggressive,Confrontational and Insulting,Hostile
قل لهم جميعاً أن يحتفظوا به في مؤخراتهم .,High,Aggressive,Confrontational and Offensive,Hostile
تضبط غزواني وشلته وابن خالد فاضل ووباقي مخانيث اللواء ميكا او بس هم سلطه على الضعيف يلعن ابوها رجاله,High,Derogatory and Hostile,Insulting and Vulgar,Contemptuous
أنا سعيد أنكم أيها المهرجون تحبون رحلة القوة الصغيرة التي تحصلون عليها,Medium,Sarcastic,Mocking,Derisive
نفسي امشي في البيت بطيزي بس كده 🙄 😈 🔥 👙,High,Provocative,Vulgar and Explicit,Defiant
كول هوا مش شغلك ابدا,High,Aggressive,Confrontational and Insulting,Hostile
احذف الصفحة وأخرس,High,Commanding and Aggressive,Confrontational and Insulting,Hostile
طيب ما زال كانوا موجودين لي ما سميتوا فاسد واحد يا شراميط,High,Aggressive,Confrontational and Vulgar,Hostile
ابطال الليغا ما همنا شي بكره نشوف شراميط كاتولنيا وش بيسوون,High,Derogatory,Offensive and Disparaging,Contemptuous
أنت شخص غبي، مارك كان يريد مرشحاً محافظاً حقيقياً، والذي ليس ترامب.,High,Insulting,Confrontational,Disrespectful
الله يلعن أبوك فريق . لاعب يستلم من الجناح وياخذ الملعب اختراق ويسجل هدف والحارس ما يحتاج أكمل,Medium,Aggressive,Offensive,Hostile
طيب وخر لا ادعسك 😭😭😭😭😭😭🌚,Medium,Aggressive,Confrontational,Threatening
وين المتزوجه ولا المطلقه اللي تبحث عن زب يمتعها للابد,High,Obscene,Inappropriate and Offensive,Degrading
خاف ربك ،الله يلعن المراجل الي ع ضهر بنيه ياعزتيلك انت,High,Aggressive,Offensive and Condescending,Hostile
مدرب غبي اذا يبي فيدال يساند سواريز ليه مابدا ب غريزمان وراكي بدل روبيرتو 🤷🏾‍♂️,Medium,Critical,Insulting and Critical,Disapproving
عايزين تنهبوا المقيمين وخلاص لعنة الله عليكم,High,Aggressive,Confrontational and Offensive,Hostile
توقف عن العبث في مؤخرتك !,Medium,Reprimanding,Crude and Blunt,Disapproving
سلام عليكم وجمعة مباركة ونسأل الله العفو والمغفرة. بنظر هؤلاء الشيعي كافر وحلال الدم والمال،ولهذا ترك…,High,Aggressive,Derogatory and Discriminatory,Hostile
أنا لست بحاجة إلى ذكر كل كلمة غبية.,Low,Frustrated,Mildly Insulting,Annoyance
هذه كل القمامة التي يمكنك أن تأتي بها لضرب ترمب؟,Medium,Disparaging,Confrontational,Disdainful
مش أنا يعم أنت أحول 🤣🤣,High,Mocking,Offensive and Insulting,Derogatory
ههههههههههههههههههه اتعب وأنا اقول مشكلجي هذا علامه كبر مع انك قزم لان القصير دايم مشكلجي 🏃‍♀️🏃‍♀️🏃‍♀️🤣,High,Mocking and Dismissive,Insulting and Derogatory,Hostile
افعل ما تفعله و اخرس,High,Aggressive,Commanding and Insulting,Hostile
إنه فاسق غير مألوف بالنسبة لعضو حزب الديمقراطيين.,Medium,Accusatory,Derogatory,Disapproving
الغبي، ليس أنا.,Medium,Defensive,Insulting,Hostile
التوراة كتاب الله بالفعل ولكن انتم واسلفكم حرفتم كلام الله.عليكم لعنة الله,High,Accusatory and Hostile,Confrontational,Hostile
هناك سبب لأن أوروبا تتجه نحو الجحيم، حظاً سعيداً مع ذلك.,Medium,Cynical,Derogatory and Sarcastic,Pessimistic
مقدر احب ادلعك ما احب ادوسك,Medium,Mixed,Contradictory,Conflicted
الشخص العاجز الذي يعاني من نقص عقلي لا يهتم على الإطلاق.,High,Disrespectful,Derogatory and Insulting,Contemptuous
هياالعصفوره نفسها اللي قالتلي انك سمينه ودبا 😄😄,High,Mocking,Insulting,Derogatory
كان يجب أخذه إلى آبى كان سيكون بالمنزل مع كل الأغبياء الآخرين هناك,High,Derogatory,Insulting and Disparaging,Hostile
فعلا الادارة جابت لاعبين وكانوا جيدين ولكن ليس للبرسا استعجلوا في ديمبلي اختيار غبي لقريزو وكوتينهو وفي…,Medium,Critical,Discontented and Disapproving,Negative
ياحمير، ماذا حدث لهؤلاء الناس الغاضبين؟,High,Aggressive,Confrontational and Insulting,Disdainful
احس عيوني بتطلع من مكانها يلعن ابوك جيوب انفية,Medium,Frustrated,Vulgar and Aggressive,Angry
الحين بيجلسنا على اعصابنا شوط كامل الله يلعن امك ياراكي,High,Angry,Profane and Abusive,Hostile
آخ لازم انحف ولا بصير دبه زيك,High,Judgmental,Insulting,Derogatory
صباح الخير، نجدد دعوتنا للفاسدين اصحاب المناصب ممن نهبوا خيرات البلاد ونقول لهم لعنة الله عليكم الى لحدكم,High,Accusatory and Hostile,Confrontational and Insulting,Condemnatory
العرب اتقدمو وبقوا شراميط 😋 😋,High,Sarcastic,Offensive and Derogatory,Contemptuous
اليس هم نفسهم الي ارسلهم قردوغان لليبيا واليس هم نفسهم من ارسلهم لقتل الاكراد والعراقيي…,High,Accusatory,Aggressive and Derogatory,Hostile
ما يحصل في الملعب مسؤليه الحكم واذا كان اللاعب غبي ويستجيب لاي استفزاز وفهذي مشكلته,Medium,Accusatory,Confrontational and Insulting,Blaming
العاهر الكبير عون ومن على شاكلته,High,Hostile,Insulting and Degrading,Contemptuous
مالي شغل ب اعذاركم يا غبي ولا لي شغل ب سبب خسارتكم اخضع واطلع برى ولا عاد تجيب سيرة…,High,Aggressive,Confrontational and Insulting,Hostile
ههههههههههه كول هوا احسنلك من هالحكي,Medium,Mocking,Insulting,Disrespectful
والله بسمله صعبانه عليا تتحرم من الامتحان سنتين و ملهاش حق تدخل دور تاني و نتيجتها محجوبه بسبب شويه شراميط,High,Sympathetic and Vulgar,Colloquial and Offensive,Frustrated
كل تبن بس يا لحجي,High,Offensive,Crude and Insulting,Hostile
حاسس كأني زنجي جوا البيت الأبيض,High,Offensive,Disparaging and Racial,Hostile
حسناً، تباً لك، أيها الأحمق، اتمنى موتك، سأقتلك.,High,Aggressive,Confrontational and Insulting,Hostile
اذا قفل التويتر بتصير حياتي فاضيه يلعن امك,High,Aggressive,Insulting and Profane,Hostile
وربي انت لحجية من تويتر,Low,Casual,Informal,Neutral
انت قلت شراميط شو بدي قول بعد في وصف تاني,High,Confrontational,Insulting,Aggressive
شركة صعايدة وش ترجي منها,Medium,Dismissive,Derogatory,Disparaging
فاران الله يلعن مخك نكبتنا ضد باريس في افضل مباراة لنا والحين بتنهي علينا الموسم يلعن امك وبس,High,Aggressive,Offensive and Insulting,Hostile
يلعن امك مو على اساس اكل للبسس كيف صارت نومه؟؟؟؟؟؟,High,Aggressive,Offensive and Vulgar,Disrespectful
فلسطيزي في الظاهر صهيوني في الباطن 😂,High,Sarcastic,Insulting,Hostile
يعني هي عانت وتعذبت سنوات مستكثرين عليها تتكلم وتعبر عن الي واجهته فتره طويله يا شراميط؟ صعب عليكم تفه,High,Aggressive,Confrontational and Offensive,Hostile
لا مش متفاجئين عارفينكم شراميط,High,Offensive and Insulting,Aggressive,Hostile
رزق الهبل عالمجانين آه يا هبيلة,High,Derogatory,Insulting,Derisive
الرئيس النرجسي السلبي بالنسبة لك!,Medium,Critical,Confrontational,Negative
يجب على شخص ما أن يخبر هذا الحمار أن اللسان الفضفاض يغرق السفن.,High,Insulting,Aggressive and Confrontational,Hostile
ايه داري كلنا طلعنا من صلب الذكر ي حشره هذي النقطه الي حشرتك فيها .. الكلام…,High,Confrontational,Insulting and Dismissive,Hostile
اقسم بالله يالفرج لا ادعسك انت وفلسفتك,High,Aggressive,Threatening and Confrontational,Hostile
بفهم من قلكم إن برشلونة مكتوب باسم ميسي ؟؟؟؟! وش تنتظرون من لاعب الي حوله ما يساعدون والمدرب غبي صدق صدق منطقيًا وش…,High,Frustrated and Insulting,Confrontational,Critical and Disparaging
النرجسي الخبيث والمختل عقليا يفتح فمه الكريه ولا شيء يخرج إلا البراز,High,Aggressive,Derogatory and Insulting,Hostile
يا متخلف انا وغيري من الزعماء نثقفك,High,Insulting,Confrontational and Disrespectful,Hostile
نص الشعب المصري اقرع 😂😂😂😂😂😂😂,High,Mocking,Derogatory and Insulting,Disrespectful
أنا أعلم، أنا متعصب فظيع، قاتل ظالم بالولادة.,High,Aggressive,Self-deprecating and Hostile,Hostile
والثاني أيضا غير صحيح إلى حد البلاهة,Medium,Dismissive,Confrontational and Insulting,Hostile
دعنا نحاول أن نكون بالغين أذكياء هنا ونوقف هراء الأحداث هذا,Medium,Patronizing,Confrontational,Dismissive
شغلنا المكيف بردنا قفلناه احترينا يلعن ابوك من صيف,Medium,Frustrated,Casual and Profane,Annoyance
الاكتئاب مش موود يا منايك 😤,High,Aggressive,Vulgar and Derogatory,Disdainful
بعد ما قرر الحكم عادوا اللقطه بالبطيء هه لعنة الله عليكم و على والديكم يا عيال الحرام 😂 😂,High,Hostile and Disparaging,Aggressive and Insulting,Contemptuous
يخوان شوفو الخصوم الي يفشلو تكفون 😭 😭 كل مره دافعين عشان الكرات البارده والحاره بعدين يقولك ياخي مدريد راشي الحكم يلعن ابوك استح,High,Aggressive,Confrontational and Vulgar,Hostile
قعدت أسولف له عنك وقد ايش انتي تجننين وسوالك فولو وماقبلتي يلعن ابوك,High,Aggressive,Derogatory and Insulting,Angry
والله اذا لقيت اخونجي عدل هالايام قولنا 😂,Medium,Mocking,Colloquial and Derisive,Contemptuous
تدعمون الحوثي في الخفاء وتدينون في العلن لعنة الله عليكم أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم,High,Accusatory and Condemnatory,Aggressive and Insulting,Hostile
ما هي الشرعية الأخلاقية التي اكتسبها هذا المخادع منذ قدومه إلى واشنطن؟,High,Accusatory,Confrontational and Insulting,Hostile
متخلف يمكن يأذيه او يكسره,High,Offensive,Insulting and Threatening,Malicious
التاريخ محكوم عليه بالتكرار عندما يتجاهل أغبياء مثلك ما يحدث.,High,Accusatory,Confrontational and Insulting,Hostile
اللحين يقول لك هذي فئه ارهابيه وتم التصفيه لعنة الله عليكم,High,Aggressive,Hostile and Condemning,Hateful
باختصار، بعض الحثالة هربوا بالسرقة.,High,Condemning,Insulting,Hostile
كل من بينس وترامب شريران.,Medium,Accusatory,Judgmental,Negative
يظهر لك مدى فساد الكنيسة الكاثوليكية.,High,Accusative,Critical,Hostile
- ليش حذفت النصيحه يا مطوع الغفله🤔,Medium,Sarcastic,Confrontational,Critical
تعتقد أنك ذكي بينما أنت جاهل.,Medium,Condescending,Confrontational and Insulting,Disparaging
أنت آخر من يتكلم عن فلسطين يا بلحه .,Medium,Mocking,Informal and Insulting,Disrespectful
الليرة التركي بيتم اغتصابها وهتك عرضها قردوغان هيهجم على الخط الأحمر لانها المنقذ له ولاقتصاده الهش,High,Aggressive,Violent and Derogatory,Hostile
شكرا لكم على إضاعة الوقت في الدنيا لتظهروا جهلكم الفائق .,High,Sarcastic and Condescending,Insulting,Hostile
دون يونغ، كاذب ونصاب.,High,Accusatory,Confrontational and Insulting,Hostile
اي اطلالة بالله عليك والله استايله لحجي وبقوه بعد المفروض يحاسبونه عشان الذوق العام هو و صلعته االلي عاكس الضوء,High,Derogatory and Insulting,Mocking and Demeaning,Disparaging
يلعب بدوري الفشلة لو قوميز حقق نفسه ارقامه وفي الابطال ماقابل خصم قوي,High,Ridiculing,Derogatory and Dismissive,Contemptuous
هل الملاحون نائمون أو يضاجعون أو شيئا من هذا القبيل.,High,Accusatory,Inappropriate and Provocative,Disrespectful
يا له من وجهة نظر بائسة وغير ناضجة لديك!,Medium,Derisive,Critical and Insulting,Negative
جوالي مصلحه قبل كم يوم ورجع انخرب مره ثانيه يلعن ابوك جوال,Medium,Frustrated,Offensive and Disparaging,Annoyed
لكنك توافق على أن رجل مجنون مثل الأسد يستخدم غاز السارين على مواطنيه.,High,Accusatory,Confrontational and Insulting,Hostile
من السيء بما فيه الكفاية أن يكون هناك أحمق مثل hholt1 يفعل ذلك.,High,Disparaging,Insulting,Contemptuous
هانا اسحبي كلامك لا ادعسك,High,Aggressive,Threatening,Hostile
من شجعت الاهلي وهذي العلامات كلها فيني يلعن ابوك فريق,High,Angry,Confrontational and Insulting,Hostile
اللعنة هل حدث للمسيرة؟,Medium,Frustrated,Aggressive,Negative
أيْ والله احسنتم : المجوس يخادعون الناس وكما قال الامام الذهبي في تعريف الروافض : يبطنون الكفر ويظهرون الايمان,High,Hostile,Derogatory and Accusatory,Contemptuous
يا أيها الخاسرون الحاقدون اصرخوا بالأخبار الكاذبة عن الأطفال.,High,Aggressive,Confrontational and Insulting,Hostile
أنا لن أبيع الصورة اللعينة أريد فقط أن أساهم في المقال اللعين,Medium,Frustrated,Aggressive,Annoyance
لو الدولة تحترم نفسها كان انت يا أزعر في السجن,High,Aggressive,Confrontational and Insulting,Hostile
هذا هو الهراء المطلق!,Medium,Angry,Confrontational,Hostile
لا بد أنهم يعتقدون أن الجميع ما عداهم أغبياء,Medium,Condescending,Judgmental and Insulting,Disdainful
وكمان نحنا عنا شي نتبرع في؟ كلو محجوز بل بنوك يا شراميط مصاري ما في، بيوتنا نهدمت و ناسنا ماتو الكن عين يا مج,High,Aggressive,Confrontational and Vulgar,Hostile
مرحبا، ايتها العاهرة المثيرة !,High,Derogatory,Abusive and Insulting,Hostile
أراهن أنه واحد من تلك الأغبياء الذين يأتون من أسفل حوض الجينات.,High,Contemptuous,Derisive and Insulting,Derogatory
كل سنه و الناس طيبين و انتوا مش سالكين 👌,Medium,Sarcastic,Casual and Slightly Insulting,Mocking
عليك أن تتساءل عن عدد الجمهوريين الذين يؤمنون بالقذارة التي تخرج من أفواههم,High,Accusatory,Disdainful and Derogatory,Contemptuous
لقد لعب بك للحمقى,High,Disparaging,Insulting,Contemptuous
يلعن امك كيف تغيرين نفسيتي بكم كلمه وتقلبين امها يابنت الكلب,High,Aggressive,Abusive and Insulting,Hostile
قتلتم انبل واطهر رجل عرفته الساحة الاسلاميه وانتم يامدعين القيادة تتفرجون ألا لعنة الله عليكم وعلى من والاكم,High,Accusatory and Condemning,Confrontational and Insulting,Hostile
هم حثالة حقيرة تحاول أن تأخذ الرعاية الصحية من الملايين حتى يتمكنوا من منح إعفاءات ضريبية إلى فاحشي الثراء.,High,Derogatory,Confrontational and Insulting,Hostile
