Sentence,Toxicity Level,Tone,Language,Implied Sentiment
የትልቅ ህፃን ምን ቂጥ ቂጡ እየሄድክ ታሸቃብጣለህ ጥገኛ ህሊና ካላቹ የሰው ሞት እና የንጽሃን ጭፍጨፋ ማሰቆም በቻላቹ ግን እናንተ ግልፅ,High,Aggressive,Insulting and Derogatory,Hostile
አንተ ደደብ ሁሉ ነገር ሺሻ ማቅረብ መሰለህ ጦርነት ባህላችን ነው ሰትል አልነበርክም ኑና ሞክሩን እያልክ ሰታቅራራ አሁን ደሞ ታለቅሳለህ ሽንታም,High,Derogatory and Aggressive,Confrontational and Insulting,Hostile
አንተሞ ወራጅ ቀጠና ነህ ፤ እናንተን ይዘን እንዴት እንለወጣለን ።ጅል ነፍላዎች ።,High,Insulting and Aggressive,Offensive and Derogatory,Hostile
ከዚህ በፊት በነበራቸው ተሳትፎ ነው የፈረጅኳቸው።ለአንተ የሐሳብ ልእልና ማለት የአማራ ህዝብ ጥያቄዎችን ማጣጣል ነው,Medium,Accusatory,Critical,Disapproving
ደብተራው ኣማካሪ ተብየው ተጫወተብህ መሰለኝ እንደ እብድ ውሻ አሰኘህ የማን ፀሓይ እንደ ምጠልቅ እናያለን,High,Aggressive and Disrespectful,Confrontational and Insulting,Hostile
ይሄ ሰውዬ ግን ኮሜዲያን ገብሬ አይደለም? ቅንድቡ ሳይጠፋ የተቀረፀው,Medium,Sarcastic,Mocking and Insulting,Derogatory
አንተ አስመሳይ ቃኤል ኢትዮጵያን ልታጠፋ ቆርጠህ የተነሳህ አጥፊ ነህ።,High,Accusatory,Confrontational and Insulting,Hostile
እንዳንታይነት ደደብ አውሬ መሪ ኢትዮጵያ አይኖራትም ዳቢሎስ,High,Derogatory,Insulting and Aggressive,Contemptuous
ሊያስከትለው የሚችለው አደጋ ስላያችሁት እየተቅበዘበዛችሁ እንደሆነ ይረዳናል (እንደሰው እእምሮ ይኖራችዃል በሚል ግምት ነው)። በተረፈ,Medium,Cynical,Sarcastic and Condescending,Disapproving
መሪዎች ሃላፊነታቸውን ካላወቁ: ለህዝቡ እርግማን ነው:: መደመር እያልክ መቀነስና ዘር ማጥፋት ትልቁ ክህደት ነው,High,Accusatory and Condemnatory,Aggressive and Blaming,Critical
አቤት እውቀትሽ ምናለበት አንገትሽ ላይ ያለውን ብታወጪው መሀይምነትሽን ስታሳይ.,Medium,Sarcastic,Sarcastic and Derogatory,Disparaging
አንተም ጨካኝ ነበርክ ጨካኝ አዘዘብህ እንደ ገና ዳቦ እሳት ነደደብህ ተባለ ያኔ,High,Accusatory,Confrontational and Aggressive,Hostile
ታየ ደንዳኔ ከልደቱ በላይ ለኢትዮጵያ አስቦ ኢትዮጵያዊ ብሄርተኛ ነነ ባዩ ጭሰኛ ሁላ ልደቱ ላይ ዘምቶ ዋለ? እስኪ ታየ ስለ አክሊሉ ሀብተወልድ የፃፈውን ሄደት ብላችሁ እዩ? ኩክ,Medium,Sarcastic,Derisive and Condescending,Mocking
አንተ ከሀዲ የትግራይ ህዝብ እንደ ልጁ አቅፎ ባስተማረህ ቋንቋው በአየር ልደበድብህ ነው ተበተን አልከው? የአይምሮ ችግር ስላለብክ እንጂ ጀግነቱንም ታቃለህ,High,Insulting,Confrontational and Demeaning,Disdainful
እፍረት የሚባል ነገር አታውቂም አይደል? ሆድ ኣደር አስመሳይነት ነው ይሄ። ወገንተኛ ሳትሆኝ ለሁሉም ተቆርቁረሽ ቢሆን በሰማንሽ,High,Dismissive and Insulting,Confrontational and Degrading,Hostile
የባለጌ ልጅና ዋንጫ ከአፉ ይሰፋል አሉ። አንተም ሰው ሁነህ እንዲህ ትላላህ? አዬ ሃገሬ ኢትዮጵያ,Medium,Critical and Disapproving,Reproachful and Disparaging,Disappointed
አታቀውም? የወያኔ አቀንቃኝ ነበር የሆነ ቲቪም ነበረው,Medium,Accusatory,Confrontational,Critical
አንቺ ደነዝ አሁን አድዋ በማን አገር ነው እየተዳደረ ያለው?,Medium,Dismissive,Confrontational and Insulting,Contemptuous
አንተ ራሱ post kemadrgh በፊት የራስህን ጉድፍ ዞር ብለህ ተመልከት bro,Medium,Critical,Confrontational,Disapproving
ይልቁንስ አንቺ በጣም ተመፃደቅሽ የምታወሪውን እወቂ,Medium,Judgmental,Critical and Insulting,Disparaging
ብቻህን ሮጠህ ብቻህን አሸናፊ የዘመናችንአስነዋሪ ሰው የዘምናችን ውሻ ቆሻሻ ሰው ነህ,High,Derogatory,Insulting and Demeaning,Contemptuous
እንኳን ሰይጣንን ጊዜ ሰጥቼው ላከብረው ይቅርና ሆሆሆ እንዴት እንደምጠላው የሁልጊዜ ፀሎቴ ተዋርዶ ሲኦል ሚገባበትን ቀን ማየት ነው ምኞቴ,High,Hostile,Aggressive and Insulting,Hate-filled
ምን ማለት ነው ኣርቆ ኣሳቢ ሰው ይታዘበናል ኣትሉም መቸም እንደሰው ብታስቡ መልካም ነበረ ህጻናቶች በየቀኑ እየቆላ፡ሃገሪትዋ በማትወጣው,High,Accusatory,Confrontational and Blaming,Disapproving
አብይ ከህዝብ ካጣላ በኋላ ገንዘብ ከለከላቸው መቸም ተጠቅሞ መጣል.?? / ከአላማችሁ ውጭ በተፃራሪ የአምባገነን ልሳን ስትሆኑ ይሄ እንደሚመጣ ማሰብ ነበረባችሁ የቁልቁለት ጉዞው የጀ,Medium,Critical,Accusatory and Confrontational,Disapproving
. ከባድ የጦር መሳሪያዎችን ደምስሰን ከጥቅም ውጪ አድረገናል ብሎ መግለጫ ሰጥቶ አልነበር እንዴ ይሄኛው ከየት መጣ ባጫ ግን ጤነኛ ነው? በመለስ ግዜ ኦነግን,Medium,Skeptical,Confrontational,Suspicious
ይህን ያለውን ለይተህ መተቸት ስትችል በእሱ አስታከህ ሌሎችን ጠቅልለህ ስትወቅስ ማንነትህን በግልፅ እያሳየህ ነው፤ጎጠኛ ሥርዓትን defend justify ለማድረግ,High,Accusatory and Critical,Confrontational and Insulting,Hostile
ከሚገባው በላይ ወርደሃል: ኣሁን በደምብ የተሸናፊነት ስነልቦናህን ይዘሀዋል እና በርታ እን,Medium,Critical,Direct and Disparaging,Disapproving
አንተ አህያ ፣ በትርጉም ቁልፍ ላይ ጠቅ ማድረግ አቁም,High,Insulting and Dismissive,Confrontational,Hostile
ካስዬን የምትወደው መርጠህ ሳይሆን ተገደህ ነው??,High,Aggressive,Confrontational,Hostile
የ ደንቆሮ ደንቆሮ ህዝብህ እየረገፈ ስለ ባእድ አገር ባአል ትቆረቆራለህ ምን አይነት የ ሰይጣን ቁራጭ ነው,High,Accusatory and Insulting,Aggressive and Derogatory,Hostile
እኮ ይሄ ማፈሪያ?? . እኔ እሻልሻለው አለ ዘፋኙ,Medium,Sarcastic,Derisive and Critical,Disdainful
ትንሽ ሰው ፤ ሁልጊዜ ትንሽ ነው። ትንሽነትህን ፤ አላዊቂነትህን ብቻ ሳይሆን የህዝብ ጠላትነትህንም አሳየህ። ግድ የለም ብቻ ይሄ ቀን ይለፍ።,High,Derogatory,Confrontational and Insulting,Hostile
ሀብትሽ እውነትም ስንቱን አህያ ተሸክመናል። የዘንድሮ ሆድአደሮች ደግሞ ብዛታቸው። ለእውነት የቆሙትን እየተከታተሉ ለማሸማቀቅ ሌት ተቀን ስራ አድርገውታል,High,Critical and Derogatory,Confrontational and Insulting,Hostile
አንተ ማለት ወራዳ ሌባ ነህ ሙያህን ሠው ገደልክበት የአማራ እናቶች እንዳይወልዱ ለማምከን ብዙ ሠርተሀል ውሸታም እና አስመሳይ ነህ ገና በፍትህ ፊት ትቆማለህ ሌባ ሌባ ሌባ ገዳይ ki,High,Accusatory and Aggressive,Confrontational and Insulting,Hostile
ለነገሩ በውቅቱ ተጠቃሚ ስለነበርክ ብዙ ብታውራ አይገርምም ውሻ በበላበት ነው።,High,Insulting,Aggressive and Derogatory,Contemptuous
ከምትያቸዉ ሰዎች በንፅፅር ይህ ውሻ በእጅጉ ይበልጣል,High,Dismissive and Insulting,Confrontational,Contemptuous
ሰሙን ቄስ ይጥራውና እሱንማ አየነው ለአብይ ውሃ በወንፊት ካላያዝንልህ ሲል ሲጮህ የነበረው ወያኔ ልክ እንደ አብይ እውቅና ስላልሰጠው ብ,High,Mocking and Hostile,Confrontational and Derisive,Negative and Derogatory
ወራዳ ነህ ለ21 ክፍለ ዘመን የማትጠቅም ሀገር ሻጭ ባንዳ ይሁዳ ነህ . በየሀገር ክፍለ ሀገራት የንፁህ አማራ ኢትዮጵያን ደም እንደጅረት ይፈሳ በንተ ተልእኮ እዚ,High,Aggressive and Hostile,Derogatory and Incendiary,Hatred
ምንም የምታደርጊው ነገር ፣ ደካሞች ነሽ ፣ እንደዚህ አይነት ነገር በጭራሽ ማድረግ አትችይም ፣ ወላጆችሽ ይንቁሻል እናም ወንጌልን ከእርስዎ ጋር ያካፍላሉ ፣ ግን እንደዚህ ያሉ ፈተና,Medium,Critical,Condemnatory and Insulting,Disparaging
አይሞቀው አይበርደው፤ ድሮ የወያኔ ገረድ ዛሬ የወነግ። ቱ ሞት ይሻላችኋል።,High,Hostile,Aggressive and Insulting,Malicious
ክፋት ያማረው ደግሞ እንዲህ ይላል ምን ማፈሪያው ነው፡፡ እንዴት የጣቷን ልክ አያውቀውም?,Medium,Critical,Disparaging and Inquisitive,Disapproving
አንድ በእንድ የተንኮል ሴራህ እና የውሸት propaganda አለመሳካኩቱ ደስ ሲል አቦ ። ለማንኛውም ውሃ እየጠጣህ,High,Sarcastic and Derogatory,Accusatory and Insulting,Hostile
ይሄ ደግሞ እንቅልፍ ከመውደዱ የተነሳ እቅዱ ጠዋት ተነስቼ ተኛለሁ ነው????.,Medium,Sarcastic,Dismissive,Irritated
በአዳነች ውበት ተማርከን የኮንዶሚነየሙን ነገር እንድንረሳ የሚደረገው ሴራ ይቁም በዚህ ከቀጠለች በቅርቡ Q e n D G l ምናምን የሚል የinstagram አካውንት ትከፍታለች,Medium,Sarcastic,Critical and Sarcastic,Disapproving
እንኩዋን ለመምከር ሱሬህን በቅጡ መታጠቅ ያልጀመርክ ስለ ሃገርና ዲፕሎማሲያ ለማውራት ከአፍ ውጭ ምንም አቅምም አቁዋምም የለከም ቱልቱላ,High,Condemning,Insulting and Demeaning,Disrespectful
ታሪክ መስራት እንኳን ቢያቅተን: ታሪክ በሚሰሩት ሙድ ባንይዝስ,Low,Sarcastic,Caustic and Derisive,Mocking
ጠቅላይ ሚኒስትሩ አብሮ የኖሩትን ድርጅት ጠላት ብለው ሲጠሩ እንዴት አይሰቀጥጣቸውም? እኔ ለነሱ እሸማቀቃለው። ኢንጅነር ይልቃል,Medium,Accusatory,Confrontational,Critical
ኢዲት የተደረገ የውሸት ቪዲዬ ለምን ታሰራጫላቹ ወይ ማጭበርበር በስንቱ ልበጥበጥ አለች በሶ ኮተታም ሁላ በናንተ ቤት ሰው ሸውዳቹ ሞታችህዋል ምደረ መሀይም።,High,Accusatory and Insulting,Confrontational,Hostile
አንተ ከሀዲ የካሀዲ ልጅ ። ሰዉ መስለሀኝ ስረዳህ የኖርኩኝ ጠንባራ። ክህደትም እንደ ቁምጥና በዘር ያልፋል። ለማንኛውም ያለከፈለ ሂሳብ አለህ።,High,Condemnatory and Insulting,Aggressive and Derogatory,Hostile
የባለጌ አፍህን ስትከፍት ባዶ ጭንቅላትህ ከሩቅ ይታያል.,High,Insulting,Derogatory and Offensive,Contemptuous
አንድ ቀን ለፍርድ ትቀርብያለሽ በፈጣሪም ትጠየቂያለሽ ሰው እንዴት ሰይጣንን ያገለግላል??? ሰይጣኑ አብይ አህመድ ይባላል።,High,Hostile,Accusatory and Insulting,Condemnatory
ለተቸገረው ሕዝብ መድረስ እንጂ የናንተን የውሸት ፉከራ የሚሰማ ጅል ነው ።,Medium,Accusatory,Confrontational and Insulting,Critical
activist ሆኖ አረፈው ቢቸግረው እንቅልፍ አቶ ሰልፎችን መዘገብ ጀምሮል የጨነቀው ተላላኪ,Medium,Dismissive,Critical and Disparaging,Negative
ወትፍ ነቃይ ሞኛችውን ፍልጉ ስው ሁሉ እንደናንተ ጅል ይመስላችዋል እንዴ,High,Disparaging,Insulting and Condescending,Contemptuous
አንተ ከእነሱ በምን ትለያለህ? የተስፋዬ ገብረአብን ልብወለድ እንደዳዊት ስትደግም አይደል የምትውለው:: ጁንታ ቁጥር 2,High,Accusatory,Aggressive and Derogatory,Condemning
እንዴት እንደ ዓይነቱ ደደብ ሰው መቀለ ዩኒቨቨርስቲ መግባት ይችላል? የማይመስል ምኞት ነው,High,Dismissive and Derogatory,Confrontational and Insulting,Hostile
መልእክቱ የጌቾ ቶን አለው አሁንም ድንፋታ/ማስቦካት? አቶ አብርሃ ሰከን ይበሉ ለአብይ እያሽቃበጥኩ እንዳይመስላችሁ ለማለት ይሄን ያህል ሩቅ መሄድ አያስፈልግም We believe,Medium,Condescending and Derisive,Critical and Disparaging,Disapproving
ጅል ትልቅ ሃገር ስትባል መንደርህን ታስባለህ የሆንክ ጠባብ እኛንም አብረህ አታጥበን እባክህ?? ኢትዮጵያ ለዘላለም ትኑር,Medium,Condescending,Confrontational and Insulting,Disdainful
አሁን በኢትዮያ ቴሌቪዢን የሚቀረቡት ተምረናል ባይ ፖለቲከኞች: ህሊናቸውን የሸጡ ማፈሪያዎች ናቸው:ባይናገሩስ?,High,Accusatory,Derogatory and Condemnatory,Disdainful
እኔኮ ደና ሰው መስላኝ ነው ጅል መሆኗን መች አውቄ ፊያሜታዬ,High,Accusatory and Condescending,Insulting,Hostile
መጠግያየ በለው ውንጂ ነገ መሮጥህ ኣይቀርም StopGenocideInTigray AllowAccessToTigray,Low,Urgent,Activist and Informative,Concerned
ኢንጂነር ምናለ የተጨፈጨፉት አማሮች ግድ ሳይሎት ይህንን ወሬ የምስራች ብለው ይመጣሉ እግዚአብሔርን ይፍሩ።,Medium,Cautionary,Formal,Worrisome
እንኳን ተክዜ የእግዚአብሔር ቤተ መቅደስ የሆነውን ሰው አፍርሰሃል ቃኤል ሰው ነበረ አንተ ግን ቃኤል ላይ ያደረው ክፉ መንፈስ ሆነሃል እግዚአብሔር ልብህን ይመልስ እግዚአብሔር ይገስፅህ ።,Medium,Reproachful,Spiritual and Judgmental,Disapproving
ደነዝ ህሊና ቢስ ደሞ የእግዚአብሔር ስም ትጠራለች እንዴ እርኩስ,High,Disparaging,Insulting and Disrespectful,Contemptuous
ፐፐፐፐፐ አንተ ራሽናል ነህ ማለት ነው የቀነጨርክ ደንቆሮ,High,Contemptuous,Confrontational and Insulting,Derisive
ጉረኛ ኢሳያስ ጫማ ስር አልነበሩ እንዴ የ ኦነግ ኦጎቶችህ:: ማን ነበር ሲቀልባቸው እና ሲያስታጥቃቸው የነበረው::,Medium,Accusatory and Dismissive,Confrontational,Contemptuous
ይህ ሰው እዉነት ዶር ኣምባቸው የኣዲስ ኣበባ ዩኒቨርሲቲ ፍልስፍና መምህር ነው ወይስ ሰዎች በስምህ ነው ስምህን ለማስጠላት ሴራ ነው።,Medium,Skeptical,Questioning and Accusatory,Distrustful
ነፃ አውጪ ሆኖ ትግል ይቀጥላል . ሰላም ይደፈረሳል . ሁሉም በእኩልነት ማሳተፍ ነው የሚያስፈለገው . ጀዝባ,Medium,Critical and Alarmist,Formal and Cautionary,Critical and Urgent
ዶር ዐብይ እንዳንተ እና እንደመሰሎችህ ዘራፊ ገዳይ አይደለም ጨፍጭፋቹ አስጨፍጭፋቹ የውሸት ለቅሶ በየቦታው ማሰማ,High,Accusatory and Aggressive,Confrontational and Derogatory,Hostile
ሚስቱና ልጆቹ አመሪካን አስቀምጦ ሚስክን የኢትዮጵያ ህዝብ አይዛቹ ተዋጉ እያለ የሚጮህ የሰይጣኖች ቤተሰብ ነው የሚባል ፈርቶ ወይም ሙቶ ነው ወይም በከባድ በሽታ ታሞ ይሆናል በቀን,High,Aggressive,Confrontational and Insulting,Hostile
እባብ ክፉ ሰው . ይሄን የውሸት ፕሮፓጋንዳህን እዛው ከታላቁ ወንድምህ ጋር.ባለጌ,High,Aggressive,Confrontational and Derogatory,Hostile
አይደለም ጠጥተሽ፣ ይሄንን የመጠጥ ስብስብ ከተጠጋሽ ቦኋላ አለመስከር አትችይም ከትውተር ጓደኞቼ መካከል ሰካራም ቁጥር አንድ ልትባይ እንደሆነ ሳስብ ጨነቀኝ።,Medium,Worried,Concerned and Critical,Disapproving
እንግዲህ የተገለጠላት እውነት ለእኛም እስኪታየን መፀለይ ነው : ግን ምን አለ ሙያውንም ኣብራ ባታሰድብ?????,Medium,Sarcastic,Cynical,Frustrated
አንተ ዘገምተኛ ሰዉየ አብይ ሚስትህ ነው እንዴ ቂጥ ቂጡን እየሄድኽ እምትዋሸዉ የዉሻ ልጅ ደደብ,High,Aggressive,Insulting and Degrading,Contemptuous
ኧረ በጣም እኔንም ያስቁኛል  ማፈሪያ ፣አይነ ደረቅ ሁላ ??,Medium,Frustrated,Confrontational,Annoyed
ምነው ቅድም ገደል ግቡ ስትል አልነበር ምን እንደ እስስት ትቀያየራለህ?እዚህም የሚጠላህ የለም አልደረስንባችሁም አትድረሱብን ይሄን ማፈርያ ስራ ተ,High,Aggressive,Threatening and Disparaging,Hostile
ጦርነት ምን እንደሆነና እንዴት እንደሚከናወን የማታውቂ መሀይም ስለሆንሽ አንቺን ማስተማር ግዜ ማጥፋት ነው።,High,Dismissive,Confrontational and Insulting,Disdainful
መሰደብ ሲያንሳት ነው ዘር የማፅዳት ዘመቻ ነው የሚያሳፍረው እናም ኣንተ ለሷ ማገዝህ እንደሷ ደደብ ያስብለሀል,High,Derogatory,Hateful and Insulting,Contemptuous
የተማረው ተኮል ውሸት ሰው ማስገደል ነው የስራህን አላህ ይስጥክ ጨካኝ ።,High,Hostile,Aggressive and Derogatory,Very Negative
ሰይጣን አሳስቶህ ነው ብላ አብራህ ሱባኤ ካልገባች ፍታት ??,High,Accusatory,Confrontational and Insulting,Hostile
ጅቡቲ ሄደህ ዲፕሎማሲ የምትመስል ነገር ይዘህ መጣህና እንደትልቅ ነገር ጉራህን ትነፋባችኋለህ። አንተ እንኳ ለኢትዮጵያ ለጅቡቲም አትመጥንም።,High,Sarcastic,Confrontational and Dismissive,Hostile
የሞቀ ሰው ከነ አልጋው ተዘጋጅቷል ፤ እዛው ዛፍ አቅፈህ እደር.ግን አልልህም,Medium,Sarcastic,Implying and Dismissive,Cynical
ብር የሚያስዝ አለ ብርሀኑ next year ይታሰራል,Medium,Sarcastic,Accusatory and Predictive,Negative
አንበጣ ትግራይን ብቻ የሚያጠቃ መስሎህ ነበር ይህ?? ሁሉ ዝባዝንኬ የዘባሰከው። ትግራይ ሰብ አለዋ,High,Accusatory and Derogatory,Aggressive and Insulting,Hostile
Covid ethio ላይ ወይ አይሰፋ ወይ አይጠፋ ትለኛለች እንዴ ደነዝ,Medium,Skeptical,Casual and Informal,Uncertain
ድጋ ራስ ነገር ነህ ።እወክለዋለሁ የምትለው ህዝብ በየቦታው እንደከብት እየታረደ አንተ ስለ ድጋ ክምር ታወራለህ ። ማፈሪያ ቢስ ።,High,Condemnatory,Confrontational and Insulting,Hostile
በሚስቴ መልክ የሚቀናው ሰውዬ ለግማሽ ቀን አብሯት ከዋለ ወዲህ እየተከተለኝ ያለቅስልኝ ይዟል,High,Aggressive and Threatening,Confrontational and Disparaging,Hostile
ጦርነት ናፍቂ ለዚች ሴትዬ ስቅይ ተጠያቂ ነህ እሺ አንተ ውሻ ወዲ ከልቢ,High,Aggressive and Hostile,Insulting and Confrontational,Angry and Contemptuous
ባለፈው የነ ገሪባ ቲም ተመሳሳይ ነገር ሲቀባጥር ሰዉ አይስማን ብለን ባልሰማ አለፍን አሁን ደግሞ ይህ ጀዥባ ደገመዉ በስንቱ እንፈር ግን ማፈሪያ,Medium,Frustrated,Accusatory,Discontent
አይ በርሔ፣ ጊዜ ያለፈብህና የማይገባህ አይነት ትመሥለኛለህ,Medium,Dismissive,Confrontational and Insulting,Disdainful
ባርነትና ባንዳነት ህሊናውን ያሳወረው እንዳንተ አይነት ድኩም አላየሁም እመነኝ ዋጋ ትከፍልባታለህ ::,High,Condemnatory,Criticizing and Insulting,Hostile
ሽመልስ አብዲሳ የሚናገረው እኮ እውነት ቄሮሮሮ የኛ ነው አለ እውነቱን ይህው ጀዋር ገተዘጋ ስንት ጊዜው ዝም ብለዋል,Medium,Accusatory,Confrontational and Disparaging,Distrustful
ባንዳ ሃገር ሻጭ እንዳንተ አይነቶቹ አወቅን ባዮች የስራችሁን ይስጣችሁ አሜባ ሁላ,High,Aggressive,Confrontational and Insulting,Hostile
እንዳንተ ያለ የሀገር ጠላት ስለ ዐቢይ የመዘገብ ብቃት ሊኖረዉ አይችልም።,High,Accusatory,Insulting,Hostile
እንኳን የእጂህን አገኘህ እናቶችና ህፃናትን ገለህ ድሮሰ እንዴት እድሜ ይኖርሃል አንተ ሰይጣን,High,Aggressive,Confrontational and Insulting,Hostile
ዝፍጥም ንፍጥም የሆኑት እኮ እርሶ ኖት??እንደ እርሶ ሀሳቡን በጨዋ ደንብ መግለፅ የማይችል መረን የለቀቀ ሰው መሰለኝ እኮ ባለጌ ያሳደገው,High,Sarcastic and Dismissive,Confrontational and Insulting,Hostile
በጀዋር እና በአብይ መንግስት አትደግፉ በአማራ ላይ ያነጣጠረ የሴራ ፓለቲካውን እያያችሁ አብይ የተባለን እባብ ጭራሽ ለሀገራችን የሚሆን አይደለም የሱን ተራ እንጠብቅ,High,Hostile,Confrontational and Divisive,Adversarial
ለእኔ ጃዋር ከአብይ አህመድ ይሻለኛል። ጃዋር በአደባባይ ነፍጠኛ ጨቁኖኛል ቄሮዎች የቤት ስራችሁን ጨርሱ እያለ ጠላትነቱን በአደባባይ ይገልፃል። አብይ አማራን የሚያስገድለው በኢትዮጵያ,High,Aggressive,Confrontational and Accusatory,Hostile
ያስቃል አንተ ደነዝ አርቲስት ማለት ምን ማለት እንደሆነ ታውቃለህ አጼ ቴድሮስን አንተን ሌሎችንም መስሎ ይጫዎታል እንጅ መሆን አይችልም ሰውየው ቃሉና ምግባ,Medium,Sarcastic and Dismissive,Insulting and Confrontational,Hostile
እብድና ሰካራም የልቡ ያለውን እውነት ይናገራል ማለት እንዲህ ነው።,Medium,Judgmental,Criticizing and Generalizing,Critical
አዪ፥ አውቆ የተኛ ቢቀሰቅሱት አይነሳ ነው እኮ ነገሩ። የሊቀ-ሰይጣን ድያቅን ራሱ ዛሬ መርዶ ተረድቶ፥ ከጠበቀውና ካሰበው,Medium,Critical and Dismissive,Sarcastic and Pejorative,Disdainful
አረ ባክህ? ኣንተ ዲንጋይ ራስ ሰው በላሽ ውርዳም ዲቃላ። ደሞ እኮ ኣታፍርም እንደጋገፍ ስትል። እንገዳደል ብትል ኣይሻልህም እንደለመድከው?,High,Aggressive,Insulting and Demeaning,Hostile
ዱቄት እያሉ ሚሳደቡት ልጆች የጠፉት ኢንተርኔት ስለተዘጋ ነው አይባልም ????,Low,Questioning,Casual,Curious
የትኛው ህግ እና ስርአት ነው? የመግደል እና የዘር ማጥፋትን ነው? ቀጥልበት . አሁን ኢሳያስን ተማምነህ ነወ መጨረሻህ ግን,High,Accusatory and Confrontational,Aggressive and Provocative,Hostile
እኛም ኢትዮጵያ የሚገኙትን ጎጠኞችና ሴረኛ ባለስልጣኖችን እጃቸውንም አፋቸውንም እንዲይዝልን አለበለዚያ ባሉበት ድፍት እንዲያረግልን ዱዓውን ተያይዘነዋል ?? . አሚን,High,Aggressive and Hostile,Violent and Divisive,Angry and Threatening
ለነገሩ ይህን ለማሰብ ሰው መሆን ፤ አላህን ፈሪ መሆን ይጠይቃል፡፡ ይህን ማሰብ ያቃተው ጭንቅላት ንፍጥ ነው ለሀገርም ነቀርሳ ነው፡፡,Medium,Critical and Disparaging,Confrontational and Derogatory,Judgmental
ለምን ይዋሻል ሌባ እንኳን አይደለም ባይሆን አስመሳይ ውሽታም . .,High,Aggressive,Insulting,Hostile
ገልቱ ነህ። አንተ ትፈርሳታለህ እንጂ ኢትዮጵያ አትፈርስም,High,Aggressive,Offensive and Accusatory,Condemnatory
barbz repeat after me: የራፕ ንግስት ይቅርታ ጠይቂ፡፡ አንተ ደንቆሮ ጋለሞታ ብርሃን ባላዩበት በሲኦል ጥልቀት ውስጥ እንደምትቃጠል ተስፋ አለኝ፡፡,High,Aggressive,Highly Insulting and Degrading,Malicious
እንዳንተ አይነቱ ተቆጥሮ ነው 110M ህዝብ የተባልነው?,Medium,Dismissive,Confrontational,Disrespectful
ሎሬት ፀጋዬ ገ/መድህን ሐቅ ለሚለው ፅሁፋቸው ሴኮ ቱሬ የሚባል መርዝ ቋቅ የሚል ትፋቱን ወያኔ አ.አ የገባ ሰሞን በሬድዮ ደጋግሞ ያደነዘዘን ዛሬ ትዝ አለኝ። አይ ጊዜ.ጌዜ ለሁሉም መልስ አለው።,Medium,Critical,Confrontational,Negative
ፍቅር ለማስተማር ፖስተር ጴንጦ መሆን አያስፈልግም።,Low,Neutral,Informative,Neutral
ወንጀለኞች የሞት ፍርድ ብቻ ነው የሚመጥናቸው። ምክንያቱም ድርጊቱ ሀገርን የማፍረስ ሴራ ስለሆነ።,High,Punitive,Strong and Condemnatory,Hostile
ሦስተኛ: ትክክለኛው ሙስልም፡ ሌሎችሙስልሞች ማርታ ይምያገኙበት መንገድ ለማስገኘት ጥሮ ግሮ ይስሰራል አክራሪው ሙስልም፡ የሌሎች ዳካማ ጎን እና አውቆም ይሁን በስህተት ስል ገቡበት ወንጀሎችእየደሰከሬ ዜና ያሰራጫል ።,High,Accusatory,Hostile and Insulting,Disparaging
አፍህን ይዝጋው አተ ደደብ አብይን የማናገር ምኑም የለህ እዳተ አይነቱ ነው አገሪቱን ዝቅ የሚራጋት,High,Aggressive,Confrontational and Insulting,Hostile
ወንድ ከሆነ ለምን መዘጋት አሰፈለገው ሁሉን ክፍት አድርጉ መዋጋት ነው ግን እንዴት ብሎ ፈሪ የራሱንም ጥላ አያምንም ላዛ ነው በሆነው ባልሆነው የሚበረግግ ይከ ሸ ልምጥምጥ,High,Confrontational,Aggressive and Insulting,Hostile
አምላክ ይቅጣህ አሳዳጌ የበደለህ ባለጌ ዋጋህን በቅርብ ቀን ታገኛለህ,High,Condemnatory,Aggressive and Accusatory,Vindictive
አንዴ ማፈሪያህን ስለዘጋኸው አውራ አገርን እያፈረስህ ታሪክ የምትሰራ መስሎሀል,Medium,Accusatory,Disparaging and Critical,Blaming
የተረገምክስ አንተ ክፉ ልብ ያለህ እንዳንተ አይነቱን መጥፎ ሰው ከምድር ያጥፋልን እንክዋን እግር ቤት መምራት የማትችል ሁላ ዶ/ር አብ,High,Aggressive and Condescending,Derisive and Menacing,Hostile and Dismissive
አንተ ሰይጣን ፤ ሁለት አይኖችህን ከአንድ ሰከንድ በሓላ ላለማጣትህ ምን ዋስትና አለህ??? አንተ ድንጋይ ራስ,High,Aggressive and Insulting,Confrontational and Derogatory,Hostile
ይድፋህ ኣንተ ግራ የተጋባህ ዥልጥ መሃይም ውሸታም ስንት ግዜ ታታል ይሆን ?,High,Accusatory,Confrontational and Insulting,Hostile
የላዳ ጠባይ ያልለቀቃቸው የራይድ ሾፌሮች አሉ ። አንዱ ደነዝ ሰው አለ ይመችሀል ይለኛል ??,Medium,Critical,Accusatory and Derogatory,Disdainful
ርዝራዥ አይደለክ እንዴ ታዲያ ወሬ ፍለጠው ቁረጠው መንገድ ዝጋ አቃጥል ስትል አልነበር እንዴ ስለዚህ ምንም ብትባል አይግረምክ ስለሆንክ,Medium,Condescending,Critical and Dismissive,Disparaging
