Sentence,Toxicity Level,Tone,Language,Implied Sentiment
भड़वे की पैदाइस साले कौन सियासत कर रहा है ?,High,Aggressive,Confrontational and Insulting,Hostile
तुम हरामी जहां से आये वहां चले जाओ,High,Dismissive,Insulting and Demeaning,Hostile
क्या कोई बात सकता है भोसडीका ठीक है ??,High,Aggressive and Insulting,Confrontational,Disrespectful
ये सुअर तो कुछ और ही बता रहा है जनाब ठेकेदार जी,High,Disrespectful,Insulting,Derogatory
सुअर जिस थाली में खाते उसी में छेद करते।,Medium,Accusatory,Insulting,Condemnatory
इस हरामी को बड़ा भाईचारा नज़र आ रहा है,Medium,Sarcastic,Disrespectful and Insulting,Contemptuous
तुम लोग दस जनपथ के दलाल हो,Medium,Accusatory,Derogatory,Disdainful
भडवा है तू समझा दो टके लफगा है |,High,Insulting,Derogatory and Aggressive,Contemptuous
क्यो रे गांडू ग्रीन कलर चाहिये था क्या तुझे... रंडी के..,High,Aggressive,Offensive and Abusive,Hostile
"रही बात गाय की या तेरी , या मेरी सभी इस दुनिया में भी चूत से हो ऐ है । तू सायद अपने बाप की गांड से आई हो |",High,Dismissive and Insulting,Offensive and Vulgar,Hostile
बीच मै मता ला भैनचोद  ..समझी रंडी,High,Aggressive,Vulgar and Derogatory,Hostile
क्यो रे हरामखोरो ये घटनाये तुम लोगो को ना दिखती क्या ?,High,Accusatory,Confrontational and Insulting,Contemptuous
कितना बड़ा मादरचोद है तु,High,Aggressive,Confrontational and Abusive,Hostile
ममता बनर्जी ने लोकतंत्र के हत्यारों को आईना दिखा दिया है |,Medium,Accusatory,Provocative,Critical
बहनचोद अनुभव तू तो भड़वा फिल्म में दिखाया है भड़वागिरी??,High,Aggressive,Confrontational and Insulting,Derogatory
देखो कुत्तो सुअरो इसपर भी तो कुछ बोलो सुअरो,High,Aggressive,Insulting and Confrontational,Hostile
अरै ओ ढोंगी पाखंडी ठग गिरोह के कैसे हो ?,High,Disparaging,Insulting and Confrontational,Hostile
तो फिर हरामी वाले काम क्यू करते हो,High,Accusatory,Confrontational and Offensive,Disapproving
अगर आप BJP वाले नही है तो आजाद देश मे गुलाम बनके जिओ।,Medium,Sarcastic,Provocative and Derogatory,Contemptuous
ये चुतिया फालतू की बकवास कर रहा हे भदौरिया भड़वा..,High,Aggressive,Vulgar and Insulting,Hostile
अबे कमीने तेरे जैसे हरामी का इलाज मुझे अच्छी तरह आता है |,High,Aggressive,Abusive and Insulting,Threatening
मजहब देख कर कैंडल मार्च निकालने वालो तुमसे अच्छे तो कुत्ते है,High,Derogatory,Confrontational and Insulting,Hostile
भोंसड़ी के कैसी इज्जत देते हो बे?,High,Accusatory,Confrontational and Insulting,Disrespectful
"ये मीडीया का कमीनापन था,,,",Medium,Accusatory,Derogatory,Disapproving
सबके सब फटी हुई हाथ में लिए घूम रहे हैं ||,Medium,Derogatory,Colloquial and Disparaging,Contemptuous
तो  तू जाके खेल ले भोसडीके।,High,Aggressive,Confrontational and Insulting,Hostile
हंस मत भोसडीके... अपनी अपनी परंपरा है,High,Derogatory,Insulting and Disrespectful,Offensive
ये इसकी ठुकाई करवावे मादरचोद,High,Aggressive,Insulting and Provocative,Hostile
क्या मालूम भोसडीके अपनी मां बहनों को भी ऐसे ही बोलता हो रंडी !!,High,Derogatory,Confrontational and Abusive,Hostile
ज़िंदगी की यही रीत हैं..!  पीठ पीछे सब कमीने  और सामने सब स्वीट हैं..! ,Medium,Cynical,Colloquial and Derogatory,Distrustful
चुप भोंसड़ी के भड़वे साले,High,Aggressive,Insulting and Abusive,Hostile
हिम्मत है तो BJP वालों को टेग कर तेरे को छट्टि का दूध याद दिला देंगे।,Medium,Threatening,Confrontational,Aggressive
भोसडीके अनसन पर बैठा है और बहुत जल्द निपटने बाला है |,High,Hostile,Confrontational and Insulting,Threatening
हिजड़े कुत्ते की तरह क्यो भौक रहां है ?,High,Aggressive,Derogatory and Insulting,Disdainful
सही है सुअर सुअर ही होता है |,Medium,Derogatory,Insulting,Disrespectful
दुनिया में कुछ माधरचोद ऐसे है जो बिना पानी के इंसान का खून पी के रह सकते है..,High,Aggressive,Derogatory and Hostile,Animosity
कभी सूअर मीडिया ओर उन जैसा गधा मीडिया यह नहीं पूछेगा,High,Derogatory,Offensive and Insulting,Disdainful
इनको जूता क्यों मारोगे भोसडी वालों ?  जूता उसको मारो जो तुमको नीच बोला।,High,Aggressive,Insulting and Abusive,Hostile
न्यूज चैनलो से अनुरोध है की इस हरामी की पुरी कविता दिखाई जाये।,Medium,Disrespectful,Derogatory,Disdainful
अगर तेरी झंडू टीम 8 मे 1 मैच हारी होती ना तोह तू ये स्पोर्ट्समैनशिप नही देख रहा होता चूतिये।,High,Sarcastic and Derogatory,Insulting and Dismissive,Critical
"मादरचोद साले कटवे, एक चोर के लिये इतना रो रहे हो",High,Aggressive,Confrontational and Insulting,Hostile
कमीने कहेते है की सरकार की वजा से बेरोजगार बैठे है,High,Accusatory,Offensive and Disparaging,Angry
हरामी। हमे लाइफ में जो करना है हम वो करेंगे तो अपना देख भड़वे,High,Aggressive,Insulting and Confrontational,Defiant
मादरचोद किसका गू खाकर आये हुए?,High,Aggressive,Confrontational and Crude,Hostile
चूतिये लोग आतंकवाद भी करे और दुसरो को बदनाम भी .,High,Aggressive,Insulting and Accusatory,Hostile
चाँदनी चौक से प्रधानमंत्री आफिस कितना दूर है हो गया छल में छेद कि और भी कुछ वाकी है ?,Low,Inquisitive,Colloquial,Questioning
शर्म आनी चाहिए आप लोगों को ये देश वीर जवानों का है. इन माधरचोद नेताओं का नहीं,High,Angry,Insulting and Confrontational,Disdainful
तुम जैसे नीच को देशद्रोही की बात करनी ही नहीं चाहिए ।,High,Derogatory,Insulting and Accusatory,Hostile
चल निकल तेरी मां की चूत भोसडीके,High,Aggressive,Vulgar and Insulting,Hostile
मुंह में दहीं जम जायेगा। भडवा बोलेगा तक नहीं,High,Sarcastic and Insulting,Profane and Demeaning,Derogatory
ये भी एक प्रकार का आरक्षण ही है । 4500 रुपये महीना। बिना किसी काम को किये।  कमीने,High,Derogatory,Insulting,Critical
लग रहा है कि मुम्बई पुलिस की तरह ही दिल्ली पुलिस भी मादरचोद हो चुकी है।,High,Derogatory,Insulting,Contemptuous
"जो रंडी रोना चालू हुआ है, ये सिलसिला बंध होना चाहिए",High,Dismissive,Offensive and Degrading,Contemptuous
तू भी तो भड़वा गरीब ही है भाया। तेरे पास तो <number> करोड़ भी नहीं।,High,Insulting,Derogatory and Insulting,Contemptuous
साले  भडवे के  घर  हरामी ही पैदा होगा  ।जैसा  तू  वैसा  तेरी औलाद ।।,High,Derogatory,Offensive and Insulting,Hostile
नौटकिबाजी करना कोई इस हलाल की पैदाइश से सिखे   रंडी हरामी,High,Aggressive,Insulting and Degrading,Contemptuous
बॉलीवुड की रुदालियों अफीम लेकर कहां पड़ी हो ?,Medium,Mocking,Derogatory,Contemptuous
लड़का ; पापा पोकेट मनी बढ़ा दो जिम जोईन करना है ....  बाप ; आंड़ खुजाते बोला ... भोसडिके बाथरूम को तो जिम बना रखा है,High,Sarcastic and Insulting,Crude and Confrontational,Derogatory
अरे बकचोद अपना ज्ञान अपने पास रख,High,Dismissive,Confrontational and Insulting,Disdainful
"अबे तो चोदू, पुलिस तो है ना, तो क्यो रंडी रोना कर रहा है",High,Aggressive,Abusive and Disrespectful,Derogatory
अगर वो ऐक्टिंग छोड़ रही है़ तो तुझे कीड़े काहे कुलबुला रहे हैं,Medium,Sarcastic,Casual and Derisive,Mocking
जब तक इन बहनचोद को गांड न तोड़ी जाए तब तक ये लोग नही सुधरेंगे,High,Aggressive,Vulgar and Threatening,Hostile
ये तो एक भड़वा ही कर सकता है |,High,Disparaging,Insulting,Derogatory
आप लौड़े ने अधिकार छीने और हमने अधिकार दिए हैं,High,Accusatory,Insulting,Contentious
"हॉस्पिटलो मे न आक्सीजन, न डॉक्टर न पर्याप्त बेड और जिम्मेदार अगस्त और प्राकृतिक है। बेशर्म!",Medium,Accusatory,Dismissive,Frustration
अगर पिछवाड़े मे ना डाल दूं तो कहना,High,Threatening,Aggressive and Insulting,Hostile
"मानसिक संतुलन बिगड़ गया तुंहारा इसीलिए बोला था ज्यादा चरस वाली मूत पियोगे तो पप्पू जैसे बोलेगा परिणाम सामने है ,",High,Derisive,Insulting and Demeaning,Contemptuous
असल मे वह अपराधी था  ओर मुझे समझ ने नही आ रहा है तुम मादरचोद अपराधी का साथ कियु दे रहे?,High,Aggressive,Confrontational and Offensive,Hostile
अजी ये गाँड फ़टी का भड़वा है,High,Insulting,Derogatory and Confrontational,Hostile
आज के बाद उसका नाम तमीज से लेना वरना तुम्हारी मां चोद,High,Threatening,Confrontational and Insulting,Hostile
बेशर्म प्रधानमंत्री और मुख्यमंत्री खामोश है और उनसे भी महा बेशर्म वो है जो आज भी सरकार के ख़िलाफ़ आवाज नही उठा सकते!!!,Medium,Accusatory,Disparaging and Contemptuous,Critical
सभ्यता कहा है? भेनचोद बताया भी नही।,Medium,Aggressive,Insulting,Frustration
चाय पिलाकर झूठ सुना कर कब तक नफरत बचेगा भोसड़ी के ,High,Aggressive,Confrontational and Insulting,Hostile
जब किस्मत में ही लिखा है गर्मी में मरना गांड,Medium,Fatalistic,Colloquial and Insulting,Resigned
अरे बेवकूफ औरत जाहिल मंदबुद्धि इस हार में भी हिंदुस्तान की जीत है समझी पाखंडी,High,Confrontational and Insulting,Aggressive and Degrading,Hostile
इमरान सबूत बाद मे मागंना पहले ईन कुतो की जबान पर लगाम ला।,High,Aggressive,Confrontational and Insulting,Hostile
इस हरामि को कहां से पकड़ लिया?,High,Aggressive,Insulting,Hostile
गजब बुमराह डंडा गाँड़ में घुसा दिया,High,Aggressive,Offensive and Abusive,Hostile
"अगर इतना ही दम है तो खुद सजा दो यहाँ शेर न बनो, भेनचोद चारो तरफ बकचोदी",High,Aggressive and Disrespectful,Confrontational and Insulting,Hostile
भोसडी के ये लोग कभी नही सुधारेंगे,High,Dismissive,Confrontational and Insulting,Hostile
लुंड पे रखता हु तू दल्लो की धमकिया..,High,Defensive,Vulgar and Insulting,Aggressive
आप का एक बड़ा हिस्सा नमक हरामी करने में लगा है और ये आईने की तरह सच है.,High,Accusatory,Confrontational and Insulting,Hostile
हिजड़ा फेकू कया कर रहा है?,High,Derogatory,Offensive and Disrespectful,Contemptuous
भोसडीके लिस्ट मे साध्वी प्रज्ञा_ठाकुर है?,High,Aggressive,Insulting and Disrespectful,Hostile
लेकिन ऐसा भी कंही नही लिखा कि दूसरे धर्म की हम गांड मार ले ।,High,Aggressive,Confrontational and Disrespectful,Hostile
तरस आता है उन भडुओं पर चमचे।,High,Contemptuous,Derogatory and Insulting,Disdainful
ये इतनी बडी रंडी है की इसको कितना भी गाली दो इसे कोई फर्क नहीं पड़ता,High,Contemptuous,Abusive and Degrading,Disdainful
वाह भेनचोद क्या डबिंग है,Medium,Sarcastic,Informal and Insulting,Negative
क्या यही दृश्य देखने के लिए हमनें चुना था इस फासीवादी सरकार को!,Medium,Angry,Accusatory and Political,Disapproving
भाग भोसडिके... लवड़े तू युसेन बोल्ट तो है नहि जो मेरथोन दौड़ अमरीका निकल जाएगा । घर ही निकल ले,High,Aggressive,Derogatory and Insulting,Hostile
अब कहा मर गए वो मोबलीचिंग पर रंडी रोना रोने वाले ।,High,Dismissive,Confrontational and Insulting,Contempt
नमस्ते पाऊ लागु गुरूजी  चुतिये आखिर अपनी औकात दिखा ही दी ना ?,High,Sarcastic and Disrespectful,Derogatory and Insulting,Contemptuous
कहां गए साला बुद्धिजीवी लोग?,Medium,Derisive,Disrespectful,Contemptuous
अगर घपला हुआ है उसकी जांच होगी FIR होगी उसके बाद जेल में दाल खाने जाना होता है,Low,Neutral,Formal,Matter-of-fact
धोनी देख क्या रहा है एक आद की गांड़ पे लात मार,High,Aggressive,Vulgar and Insulting,Hostile
तब दलाल मीडिया गायब था।,Medium,Accusatory,Critical,Disapproving
साली जी उस <number> साल की बच्ची ने तो किसी को नही मारा था,Medium,Dismissive,Casual and Derogatory,Indignant
भडवा तेरी औकात क्या है रे तू एक ढोंगी पाखंडी ठग है समझा संघी खटमल,High,Aggressive,Confrontational and Insulting,Hostile
टीआरपी के चक्कर में जितनी गाली खायी है अगर उससे पेट ना भरा हो तो और कुछ नौटन्की करो.,Medium,Sarcastic,Disparaging,Contemptuous
ये देखो मादरचोद धर्म भी बदल लिया,High,Aggressive,Confrontational and Insulting,Hostile
कोई टुकडे टुकड़े गैंग वाले कन्हैया कुमार को बरनाल की पेटी भेजो रे,High,Derogatory,Insulting,Hostile
कितनी तनख़ाह मिलती है तुझे ये भड़वा गिरी करने की?,High,Sarcastic and Condescending,Confrontational and Insulting,Contemptuous
पहले तो सवाल है वो मादरचोद मिले है क्या,High,Aggressive,Insulting and Disrespectful,Hostile
हर कुत्ते का दिन आता है,Medium,Resentful,Colloquial,Cynical
जनता को भी तो मालूम चलना चाहिए कि कितना जान निगल गए हो तुम लोग ..,Medium,Accusatory,Provocative,Critical
भेनचोद वाह ...दुनिया ही मादरचोद है ...,High,Angry and Dismissive,Vulgar and Insulting,Cynical
ये संघी भड़वा सबसे ज्यादा नफरतों का व्यापार करता है अपने चैनल पर,High,Accusatory,Insulting and Offensive,Hostile
"कुछ कुत्ते मोदी के बहाने बे-वजह, देश को बदनाम करने की असफल कोशिस करते हैं!",High,Accusatory,Insulting and Derogatory,Hostile
माही मार रहा है भड़वा।,High,Aggressive,Vulgar and Insulting,Hostile
सुअर कि औलाद जो दिल्ली में हुआ वो क्या था उस पर तेरी कोई प्रतिक्रिया नहीं आयीं ?,High,Accusatory,Insulting and Aggressive,Hostile
"नीम का पत्ता कड़वा है, जो उन सालो की मदद कर रहा है वो सरकार साली भड़वी है |",High,Aggressive,Confrontational and Insulting,Hostile
"अबे भोसडीके, तु जो लिपी लिख रहा है ना वो हिंदुस्थान की देन है.",High,Aggressive,Insulting and Confrontational,Hostile
अपने भाइयों को देख कर ये कटुआ गांड खोलके रन लूटवायेगा...लिख लो,High,Hostile,Derogatory and Insulting,Aggressive
"सोने दे ना भेनचोद, <number> बज  रहे है रात के",High,Aggressive,Confrontational and Vulgar,Frustrated
भोसडीके इतना खुश मत हो जा ...गर्दन टूट जाएगी ...,High,Threatening,Abusive and Insulting,Malicious
इस हरामी को कब समझ आएगा,Medium,Frustrated,Insulting,Annoyance
निकम्मी कुछ सूअर की नाज़ायज़ औलाद कुछ कर ही नहीं रही है...,High,Derogatory,Insulting,Contemptuous
भोसड़ीके सोनिया के पास <number> करोड़ की संपत्ति कहा से आई।,High,Accusatory,Confrontational and Insulting,Hostile
कम से कम सोच समझ कर बोल कमीने,Medium,Critical,Confrontational and Insulting,Disrespectful
किस काम में व्यस्त हो तुम बहनचोद?? ,High,Aggressive,Derogatory and Insulting,Hostile
दोनों हाथ उस भड़वा ने काट दिया था. और नहीं भोसड़ीके.,High,Angry,Abusive and Disrespectful,Aggressive
इस मादरचोद को अभी भी जानना है,High,Aggressive,Insulting and Derogatory,Hostile
यह सूअर तो स्वार्थी और लालची है,High,Derogatory,Insulting,Negative
अबे भोस्डिके फिर उन <number> बच्चो को रोड पे बहा दे?,High,Aggressive,Vulgar and Insulting,Malicious
शर्म आनी चाहिये हरामी को अभी भी बगल में बैठा है मादरचोद ।,High,Derogatory,Insulting and Offensive,Hostile
जिन्होंने भी कीया उनको दंड मिलना होगा || हरामी,High,Aggressive,Insulting,Hostile
"बाकी मादरचोद हिजड़े हैं, ऐसी घटनाओं को दिखाने में फटती है सालो की। ",High,Aggressive,Confrontational and Insulting,Hostile
तुझ जैसों सुअर को मे बांध के रखता हूं,High,Aggressive,Offensive and Disrespectful,Derogatory
क्रिकेट की कसम तुमारी गांड तोड़ देंगे..,High,Aggressive,Threatening and Insulting,Hostile
"ना बाबर यहां का था,ना जमीन बाबर की थी... भेनचोद...",Medium,Aggressive,Insulting,Disdainful
भोसडीके गांड चाटने वाले भक्त ऐसा कौन से कानून मे लिखा है ?,High,Aggressive,Offensive and Insulting,Contemptuous
"दुनिया तो ख़ूबसूरत है,  लेकिन लोग मादरचोद है!!!!",High,Critical,Insulting,Negative
"खुद तो खा नहीं पा रहे हो, दूसरो को क्या गान्ड खिलायोगे ?",High,Mocking,Insulting and Derogatory,Contemptuous
अबे उल्लू लिख कर क्या बताना चाहता है? तुज़्ह जैसे गधे से तो ये जानवर ही सही है।,High,Aggressive and Insulting,Confrontational and Derogatory,Contemptuous
सारी सरकार रंडी रोना करती दिखती..,High,Disrespectful,Offensive and Derogatory,Contemptuous
आपकी फिल्मो से सीखे है ...भेनचोद...,High,Disrespectful,Insulting,Derisive
बेशर्म और भड़वा तुम्हे रत्ती भर गैरत है?,High,Aggressive,Insulting and Derogatory,Contemptuous
टैलेंट के पैमाना को परिक्षा में अंक लाने से नापने वाली पीढ़ी को अपनी चूतियोटीक सोच बदलनी पड़ेगी..,Medium,Critical,Insulting and Disparaging,Disapproving
रंडी तो हस्तमैथुन की मलिका बनी फिर रही है,High,Derogatory,Offensive and Vulgar,Degrading
सुना है इस्लाम में बाल रंगना हराम है। तो ये लोग तो हरामी हुए?,High,Accusatory,Disparaging and Derogatory,Offensive
कुछ कमीने क़त्ल कर देते है,High,Aggressive,Offensive and Harsh,Violent
अब ये सूअर बताएंगे कि ये अपमान है,High,Aggressive,Confrontational and Insulting,Disrespectful
"सब हरामी हलकट मिडिया सब के सब चुतुर्मुर्ग बन गये है,",High,Contemptuous,Derogatory and Insulting,Hostile
मादरचोद विश्वास नही होता तो सेहवाग का कोई भी इंटरव्यू देख ले।,High,Disrespectful,Confrontational and Insulting,Hostile
डर गांड कूटने का ह ||,High,Aggressive,Insulting and Vulgar,Hostile
मर्द की औलाद हो तो पता मालूम कर लो और घर पहुँचकर सामने गालियाँ दो,High,Aggressive,Confrontational and Derogatory,Hostile
भोसडीके रोटी जल गई है,High,Aggressive,Insulting,Frustration
"अबे उल्लू, अगर तेरा इतिहास पता किया जाए तो तू भी भड़वा निकलेगा.",High,Disparaging,Insulting and Derogatory,Hostile
ठीक तो है ऐसे हरामी दूर ही रहे तो ज्यादा अच्छा है,Medium,Dismissive,Condemning and Insulting,Disapproving
बहनचोद भीख मांगने मे हमेशा आगे क्यों रहते हो ?,High,Accusatory and Insulting,Confrontational and Abusive,Hostile
नीच जिस थाली मे खाते हो उसी मे छेद करते हो,Medium,Accusatory,Disparaging,Discontent
अबे भोसड़ीके GB रोड की पैदाइश क्यू इतना राहुल गांधी का मूत पीते हो ?,High,Aggressive,Vulgar and Insulting,Contemptuous
"एक भगवा धारी यादव एक क्रिश्चियन भीमटे को बीच मैदान में जबर्दस्ती झुका रहा है, क्यों?",High,Aggressive,Provocative and Insulting,Hostile
हरामी नेताओं का कोई मज़हब नही होता !,Medium,Disparaging,Derogatory,Contemptuous
भाग भोसड़ीके आंधी आई. समझे भड़वा।,High,Aggressive,Confrontational and Insulting,Hostile
अब तो सच बोल दे भोसडीके,High,Aggressive,Confrontational and Insulting,Demanding and Hostile
"जो कमीने लोग ये कह रहे है कि एयर स्ट्राइक सेना ने किया मोदीजी ने नही,",Medium,Disparaging,Insulting,Derogatory
तो भैनचोद क्या नींबू पानी और क्या रसना,High,Dismissive,Confrontational and Insulting,Hostile
न्यूज कि हेडलाइन बनाने वाले पक्के मादरचोद है,High,Aggressive,Confrontational and Offensive,Hostile
पूरी दुनिया परेशान है भोसडीके,High,Aggressive,Insulting,Frustration
तेरी औकात तो एक विधायक बनने की नहीं है भड़वे ...,High,Derogatory,Insulting and Offensive,Disrespectful
हद तो तब हो जाती हैं  जब आरक्षण का लाभ लेने वाले लोग ही आरक्षण के खिलाफ भोंकने लग जाते हैं |,High,Condemnatory,Derogatory and Disparaging,Contemptuous
कुछ लोग तो  सिर्फ गाली खाने के लिए ही  पैदा होते हैं‍ बेंचोद,High,Dismissive,Insulting and Derogatory,Hostile
यहां चादर और अपनी राजनीति लपेट लो   भेनचोद हर जगह राजनीति,High,Aggressive,Confrontational and Insulting,Hostile
भोसडीके अगर सरकार सोई हुई हो तो ये विपक्ष का काम है कि वो निक्कमी सरकार को जगाए..,Medium,Disparaging,Insulting,Critical
राजीव त्यागी जी ने क्या खूब कहा था | दल्ला भड़वा,Medium,Disrespectful,Insulting,Negative
"हाँ मादरचोद यहाँ आके बोल रहा दे दूँगा,दे दूँगा",High,Aggressive,Insulting and Threatening,Hostile
बहन बेटी की इज्जत लुटवाएँगे  और फ़िर बेटी बढ़ाओ-बेटी बचाओ का नारा बेशर्मों की तरह लगाएंगे।,High,Accusatory,Derogatory,Angry
"भोसडीके, तू सिर्फ रोटी का ही भूखा है क्या  ????",High,Accusatory,Aggressive and Insulting,Disrespectful
अगर दिल्ली पुलिस उन मादरचोद कटुओ पर कार्यवाही किया तो उनका मन और बढ़ जाएगा।,High,Aggressive,Confrontational and Insulting,Hostile
जायरा वसीम को लेके जो रंडी का रोना रो रही है,High,Disparaging,Offensive and Derogatory,Contemptuous
इस हरामी को पंजाब में कूट दे |,High,Aggressive,Violent and Insulting,Hostile
भोसडीके प्राशासन कब चेतेगा हरामी को ..??,High,Aggressive,Confrontational and Insulting,Hostile
"अब की बार कान पे नहीं, गांड पे वार!",High,Aggressive,Confrontational and Insulting,Hostile
"बूम बूम बुमराह, कर दिया मोसदिक कि गाँड को गुमराह",High,Disrespectful,Insulting and Demeaning,Derogatory
ये दलाल मिडीया खासतोर पर एक एंकर अंजना ओम कश्यप हैं दोगली रंडी,High,Aggressive,Derogatory and Offensive,Contemptuous
शांतिदूतों ने उसके साथ जो किया वो नहीं दिखा तुझे रंडी ?,High,Accusatory,Hostile and Abusive,Contemptuous
कुछ कमीने अखबार पढ कर देश छोडने की बात करते हैं,Medium,Judgmental,Derogatory,Contemptuous
मोदी जी पागल है जो जल संरक्षण के पीछे पागल हुए जा रहे ?,Medium,Derogatory,Disparaging,Disrespectful
बाकी देश भर में जो रंडी रोना मचाया जाएगा वो अलग।,High,Mocking,Derogatory and Disrespectful,Contemptuous
बुमराह के बाहर जाने के बाद मेरे डेढ़ हाथों पे बहुत दबाव है पर मैं देश नही झुकने देगा,Low,Determined,Motivational and Assertive,Patriotic
ये सांप एक दिन पुरा ही निगल जायेंगे,Medium,Ominous,Threatening,Dangerous
यही बोलेंगे या कुछ करवाई भी करेंगे इन हरामी के ऊपर,High,Aggressive,Confrontational and Insulting,Hostile
लेकिन मैं कहना चाहूँगा इन सभी से तुम कुछ भी कर ले तेरी अजेंडा तेरे गांड मे ही डाल के छोड़ेंगे।,High,Aggressive,Confrontational and Insulting,Hostile
बाकी सब लोग तो चुतियापा करने के लिए पैदा हुए है .,High,Disparaging,Derogatory and Insulting,Contemptuous
इस को पहले अरेस्ट करके खूब कुटाई करनी चाहिए जैसे सिनेमा में दिखाते हैं,High,Aggressive,Violent and Suggestive,Vindictive
"केजरीवाल को भाड़ में डालो, वो तो है ही भड़वा",High,Aggressive,Derogatory and Insulting,Contemptuous
अगर नुकसान नही है तो फिर तुम भड़वों की तरह रंडी रोना क्यों रो रहे हो ?,High,Aggressive,Confrontational and Insulting,Hostile
मेरे मन में शंका उठ रही है की तू क्षत्रिय घराने से हो ही नहीं सकता भड़वे,High,Accusatory,Disrespectful and Insulting,Hostile
"सुन बे मादरचोद, फैमिली को दोबारा बीच में लाया तो कुत्ता बना कर मारते हुए ले कर आऊंगा",High,Threatening,Confrontational and Abusive,Hostile
सभी को गांड में डंडा डाल कर समझाइए,High,Aggressive,Abusive and Vulgar,Hostile
गांड फट गई थी क्रिकेटर की रन मारने में,Medium,Derogatory,Vulgar and Mocking,Ridicule
कन्हैया कुमार ने खोदा कुआँ सिंधिया हारे जुआ शत्रुघ्न खामोश हुआ खैर जो हुआ सो हुआ केजरीवाल भी बदहाल हुआ,Low,Narrative,Informal,Neutral
कुछ लोग हैं  जो विपक्ष में कुत्ते की तरह पहले भी भोंकते थे .. ,Medium,Derogatory,Insulting,Hostile
भक्त बनो पर अण्ढ्भक्त नही,Medium,Critical,Informal,Disapproving
ये मादरचोद तीन पीढ़ी से कश्मीर में राजा की तरह शाषन कर रहे है,High,Accusatory,Aggressive and Insulting,Resentful
हरामी हरामपन दिखाते ही है,High,Insulting,Confrontational,Derogatory
ओर चलाओ भैनचोद तेज गाड़ी,High,Aggressive,Confrontational and Insulting,Angry
साले कुत्ते की औलाद जिसे फिल्म अच्छी नही लगी उसे तू गाली देगा?,High,Confrontational,Insulting and Aggressive,Hostile
यह भडवा क्या जाने राजा भोज के बारे में?,High,Disrespectful,Insulting,Derogatory
मुसलमान आतंकवादी होते हैं हिन्दू आतंकवादी होते हैं  ऐसा बोलने वालों कुत्तों का बहिष्कार करो..,High,Hostile,Derogatory and Confrontational,Aggressive
जिस गांडू को अग्नि परीक्षा देना पड़ा,High,Disrespectful,Insulting,Negative
"भेनचोद पादरी तेरा बाप था,जो बलात्कारी होने के बाद भी अपना स्वागत करवा रहा था?",High,Insulting and Accusatory,Vulgar and Abusive,Contemptuous
जब तक हम शांत है ना तब तक अच्छे है भोसडीके,High,Confrontational,Aggressive and Insulting,Hostile
"खाने को रोटी नही, पिने को नही पानी। और ये सुवर चला, हिंदुस्थानीयो को सिखाने जुबानी ।।",High,Derogatory,Offensive and Insulting,Contemptuous
इस रंडी के बच्चे को लात मार कर बाहर कर दे ||,High,Aggressive,Offensive and Abusive,Hostile
भेनचोद अब कहा गया इस देश का गांडु कानुन हद हो गयी,High,Frustrated,Profane and Insulting,Angry
जैसे ही कमीने हरामी लोग ज्यादा हल्ला मचाए तो इन्हीं को धो डालें,High,Aggressive,Violent,Hostile
चुप कर  रोज रोज अपनी पोल खुलवाने वाली  नीच औरत ,High,Aggressive,Derogatory and Insulting,Contemptuous
जिन्दा जला दो सुअर को तभी कुछ होगा,High,Aggressive,Violent and Abusive,Hostile
भोसड़ी के इसका खुद का वीडियो ट्विटर पे है महिला पुलिस के साथ बतमीजी करते हुए,High,Aggressive,Offensive and Derogatory,Disrespectful
मादरचोद फ्लिपकार्ट मेरा पैसा कब मिलेगा ? जल्दी बता मादरचोद,High,Angry,Confrontational and Insulting,Frustrated
अपने फूफा सांसद विधायक को हराम के कुत्ते के आगे रोटी डालते हो,High,Derogatory,Insulting and Disrespectful,Contemptuous
दलाल मीडिया को भड़वा गिरी करने के लिए काम पर लगा देते है ?,High,Accusatory,Confrontational and Derogatory,Disdainful
गोदी मीडिया का ऐतिहासिक दोगलापन |,Medium,Accusatory,Critical,Negative
सूअर की औलाद तुझे शरारती तत्व दिखने लगे हराम की जनी,High,Aggressive,Derogatory and Abusive,Hostile
सूअर की औलाद साले। जिस दिन खोपड़ी घूमी ना कोई कोर्ट होगा ना कोई कानून बस तांडव होगा।,High,Aggressive,Confrontational and Insulting,Threatening
आजादी में कोई कमी तो नहीं रही भोसड़ी के...,High,Disparaging,Insulting and Aggressive,Contemptuous
"सब तेरे जैसे आलतू फालतू नहीं हैं, गेंहू की कटाई चल रही है, आजा तू भी गेंहू काटने।",Medium,Dismissive,Insulting with a casual undertone,Disrespectful
तब कहा पिछवाड़े में मुंह डालकर बैठा था तू ?,High,Aggressive,Derogatory and Insulting,Disrespectful
लेकिन ट्विटर पर माँ - बहन मत करो |,Medium,Admonishing,Casual,Critical
"ये भड़वा वोट और नोट के लिए किसी के भी चुत्तड़ चाट सकता है,",High,Aggressive,Vulgar and Insulting,Contemptuous
ये ही है रंडी की औलाद,High,Derogatory,Insulting and Abusive,Contemptuous
इन लान्डीयो को पता है की सूअर मीडिया कूछ नही कहेगा।,High,Disparaging,Derogatory and Offensive,Contemptuous
अब सेना कदम उठाये और ऐसे कमीनो को ठिकाने लगाए,Medium,Aggressive,Offensive and Confrontational,Hostile
